
[RX,7.271486206,182,8,1]
[RX,8.523974602,377,7,1]
[RX,10.448787110,527,7,1]
[RX,14.372917553,91,12,1]
[RX,28.999113976,1,10,1]
[RX,39.598596911,181,12,1]
[RX,46.824496216,31,10,1]
[RX,47.310477727,46,8,1]
[RX,48.871884098,326,9,1]
[RX,50.121756895,328,7,1]
[RX,51.625377733,470,12,1]
[RX,54.490289863,140,10,1]
[RX,55.073174192,524,7,1]
[RX,55.556702746,297,7,1]
[RX,57.048329591,3,9,1]
[RX,64.160548082,42,7,1]
[RX,66.683739587,153,10,1]
[RX,67.121464166,320,12,1]
[RX,74.255600908,381,7,1]
[RX,78.124599497,48,9,1]
[RX,81.738142919,533,9,1]
[RX,91.440432941,188,8,1]
[RX,99.366718210,523,9,1]
[RX,99.452214763,189,8,1]
[RX,100.329249162,221,9,1]
[RX,103.600206591,294,12,1]
[RX,108.043572212,264,7,1]
[RX,111.393318025,552,12,1]
[RX,117.447779606,58,10,1]
[RX,120.093408939,259,9,1]
[RX,120.269797590,430,7,1]
[RX,124.741143543,319,7,1]
[RX,126.346246417,65,10,1]
[RX,129.292810305,260,12,1]
[RX,135.956486960,518,12,1]
[RX,139.126297702,85,10,1]
[RX,139.843240207,237,11,1]
[RX,140.091967973,380,7,1]
[RX,140.993172512,321,9,1]
[RX,143.909497815,405,12,1]
[RX,145.383830600,183,8,1]
[RX,153.147718681,525,7,1]
[RX,153.705118184,420,7,1]
[RX,153.946665625,267,7,1]
[RX,170.007743398,106,7,1]
[RX,173.855707045,370,9,1]
[RX,175.514128371,439,7,1]
[RX,175.988456843,37,9,1]
[RX,176.486960933,143,9,1]
[RX,180.627834984,274,7,1]
[RX,180.821990385,74,7,1]
[RX,181.308725827,198,9,1]
[RX,182.162881893,20,9,1]
[RX,184.689462839,196,9,1]
[RX,186.448672460,374,10,1]
[RX,188.041049050,345,11,1]
[RX,192.680403765,493,7,1]
[RX,193.037040577,105,7,1]
[RX,204.158124454,164,12,1]
[RX,207.511725541,130,9,1]
[RX,213.580631375,194,8,1]
[RX,223.218287946,195,8,1]
[RX,230.049745905,187,9,1]
[RX,234.007999920,193,9,1]
[RX,234.411980497,186,8,1]
[RX,236.655789324,177,7,1]
[RX,241.691856350,358,12,1]
[RX,243.197494363,457,7,1]
[RX,250.271486206,182,8,2]
[RX,251.586025604,151,9,1]
[RX,251.884367876,108,10,1]
[RX,252.686983975,124,9,1]
[RX,254.742856599,87,8,1]
[RX,258.847556497,333,12,2]
[RX,262.043299843,375,7,2]
[RX,263.561977800,97,11,1]
[RX,268.401239190,190,9,1]
[RX,269.836001156,184,8,1]
[RX,276.032797984,496,10,1]
[RX,302.779943617,416,12,2]
[RX,309.670645029,134,8,2]
[RX,319.982496188,474,12,2]
[RX,322.073174192,524,7,2]
[RX,325.712207153,531,10,2]
[RX,326.738142919,533,9,2]
