
[RX,4.155866849,892,10,1]
[RX,5.950655445,1319,7,1]
[RX,13.859284219,2158,7,1]
[RX,16.371065829,1808,11,1]
[RX,16.683259326,1700,8,1]
[RX,17.165900010,975,9,1]
[RX,27.945292703,2207,8,1]
[RX,28.457391897,1284,8,1]
[RX,28.650659925,1869,7,1]
[RX,32.125500494,2109,10,1]
[RX,32.176067816,986,11,1]
[RX,33.777607095,369,7,1]
[RX,35.722181144,1633,7,1]
[RX,36.022998561,1671,7,1]
[RX,49.742001098,981,11,1]
[RX,53.786704348,2236,11,1]
[RX,54.315935575,2028,7,1]
[RX,64.381092955,1472,8,1]
[RX,67.625018660,2017,10,1]
[RX,67.812864126,2062,7,1]
[RX,71.372915975,1836,8,1]
[RX,71.657914540,345,7,1]
[RX,78.548483983,1315,8,1]
[RX,84.096495521,1866,7,1]
[RX,86.490943768,494,11,1]
[RX,87.219161495,1799,9,1]
[RX,91.687344834,978,11,1]
[RX,92.455895007,2154,11,1]
[RX,95.873902288,907,7,1]
[RX,99.617339960,849,7,1]
[RX,101.218245687,205,11,1]
[RX,102.514901208,2073,7,1]
[RX,103.028784366,1152,7,1]
[RX,107.334445601,222,11,1]
[RX,121.462942574,1784,11,1]
[RX,122.031240947,1360,8,1]
[RX,122.223742498,703,7,1]
[RX,124.302014219,1666,10,1]
[RX,126.526224594,320,11,1]
[RX,134.501144610,1621,11,1]
[RX,137.704251380,564,7,1]
[RX,139.568424361,1200,11,1]
[RX,140.895710951,132,9,1]
[RX,142.726498666,661,11,1]
[RX,145.027886716,926,11,1]
[RX,147.340784467,1899,7,1]
[RX,150.141316725,2206,7,1]
[RX,158.287312731,1807,11,1]
[RX,159.709908984,1672,11,1]
[RX,162.937840874,1632,7,1]
[RX,170.007092813,302,9,1]
[RX,170.241742965,1117,7,1]
[RX,171.317725061,1325,9,1]
[RX,174.569620850,1863,8,1]
[RX,175.505019981,1318,8,1]
[RX,176.929895097,1309,8,1]
[RX,177.881586515,392,8,1]
[RX,181.512175481,1801,8,1]
[RX,187.468807755,2204,7,1]
[RX,196.569388109,1281,8,1]
[RX,200.922713048,575,7,1]
[RX,201.460248675,1054,9,1]
[RX,201.527285529,214,8,1]
[RX,202.398685930,540,9,1]
[RX,204.680389518,1100,9,1]
[RX,206.505143788,368,8,1]
[RX,208.734617232,1739,10,1]
[RX,209.582766250,1077,8,1]
[RX,209.857002348,2257,10,1]
[RX,217.913071511,1431,12,1]
[RX,223.208371594,77,9,1]
[RX,223.517205488,1646,7,1]
[RX,225.880754152,2175,9,1]
[RX,226.310238322,1714,8,1]
[RX,229.759436146,803,10,1]
[RX,237.294443317,1271,8,1]
