
[RX_GW,3.313782968,2851,10,1,868.100000000,-131.585037775,02-06-00:00:00:00:00:02]
[RX_GW,6.720136242,29,10,1,868.100000000,-132.842068084,02-06-00:00:00:00:00:02]
[RX_GW,7.113409395,1961,8,1,868.100000000,-126.557237496,02-06-00:00:00:00:00:02]
[RX_GW,13.287807880,384,7,1,868.100000000,-117.589044873,02-06-00:00:00:00:00:02]
[RX_GW,13.503316851,1542,8,1,868.100000000,-124.812937590,02-06-00:00:00:00:00:02]
[RX_GW,22.973615840,2371,8,1,868.100000000,-124.515266469,02-06-00:00:00:00:00:04]
[RX_GW,23.362004689,2215,9,1,868.100000000,-127.057029770,02-06-00:00:00:00:00:04]
[RX_GW,26.954082640,2815,8,1,868.100000000,-124.401636174,02-06-00:00:00:00:00:04]
[RX_GW,46.169658216,2606,8,1,868.100000000,-124.527725963,02-06-00:00:00:00:00:02]
[RX_GW,46.461584545,1223,7,1,868.100000000,-121.472154839,02-06-00:00:00:00:00:02]
[RX_GW,46.904152876,1449,9,1,868.100000000,-129.779410800,02-06-00:00:00:00:00:02]
[RX_GW,48.034896615,919,9,1,868.100000000,-128.332080088,02-06-00:00:00:00:00:02]
[RX_GW,48.347017876,1378,7,1,868.100000000,-110.815313944,02-06-00:00:00:00:00:02]
[RX_GW,51.293019181,523,8,1,868.100000000,-124.521457103,02-06-00:00:00:00:00:04]
[RX_GW,52.069290869,1279,10,1,868.100000000,-132.150504873,02-06-00:00:00:00:00:04]
[RX_GW,60.129050044,602,10,1,868.100000000,-130.088136139,02-06-00:00:00:00:00:02]
[RX_GW,60.960758899,80,9,1,868.100000000,-128.567272559,02-06-00:00:00:00:00:02]
[RX_GW,62.009487451,1147,7,1,868.100000000,-119.537343299,02-06-00:00:00:00:00:02]
[RX_GW,66.603496522,1243,8,1,868.100000000,-126.753878603,02-06-00:00:00:00:00:02]
[RX_GW,68.285356271,1092,7,1,868.100000000,-111.197130564,02-06-00:00:00:00:00:02]
[RX_GW,70.458296115,1922,9,1,868.100000000,-127.024561831,02-06-00:00:00:00:00:02]
[RX_GW,70.957945274,1879,9,1,868.100000000,-129.469717803,02-06-00:00:00:00:00:02]
[RX_GW,74.554793473,405,7,1,868.100000000,-108.454188807,02-06-00:00:00:00:00:02]
[RX_GW,75.218106958,2516,7,1,868.100000000,-122.938875196,02-06-00:00:00:00:00:02]
[RX_GW,75.466693650,136,7,1,868.100000000,-123.137733374,02-06-00:00:00:00:00:02]
[RX_GW,76.977388493,268,11,1,868.100000000,-133.304023083,02-06-00:00:00:00:00:02]
[RX_GW,80.170287211,654,8,1,868.100000000,-125.015834191,02-06-00:00:00:00:00:02]
[RX_GW,94.304139654,880,9,1,868.100000000,-129.226605688,02-06-00:00:00:00:00:02]
[RX_GW,95.027995137,2023,10,1,868.100000000,-131.683380321,02-06-00:00:00:00:00:02]
[RX_GW,95.719914023,1667,10,1,868.100000000,-130.161435637,02-06-00:00:00:00:00:02]
[RX_GW,96.456301593,261,10,1,868.100000000,-132.173218137,02-06-00:00:00:00:00:02]
[RX_GW,97.532667679,93,9,1,868.100000000,-128.919547703,02-06-00:00:00:00:00:04]
[RX_GW,103.394113986,2294,9,1,868.100000000,-127.504716432,02-06-00:00:00:00:00:04]
[RX_GW,108.958904316,1205,9,1,868.100000000,-127.416180598,02-06-00:00:00:00:00:04]
[RX_GW,109.720863619,1112,10,1,868.100000000,-131.582762569,02-06-00:00:00:00:00:02]
[RX_GW,110.101663460,23,9,1,868.100000000,-127.410645776,02-06-00:00:00:00:00:02]
[RX_GW,110.792561143,2651,10,1,868.100000000,-131.746642177,02-06-00:00:00:00:00:02]
[RX_GW,111.287074564,2727,8,1,868.100000000,-126.306765336,02-06-00:00:00:00:00:02]
[RX_GW,116.203826381,2515,9,1,868.100000000,-129.861083294,02-06-00:00:00:00:00:02]
[RX_GW,119.246217163,299,8,1,868.100000000,-124.515838209,02-06-00:00:00:00:00:02]
[RX_GW,122.804745510,2700,7,1,868.100000000,-121.619268410,02-06-00:00:00:00:00:02]
[RX_GW,123.400214537,2518,7,1,868.100000000,-116.980711251,02-06-00:00:00:00:00:02]
[RX_GW,127.156279165,2870,10,1,868.100000000,-130.911547541,02-06-00:00:00:00:00:02]
[RX_GW,127.537942948,2855,7,1,868.100000000,-100.053020692,02-06-00:00:00:00:00:02]
[RX_GW,127.675791425,2126,11,1,868.100000000,-134.363906906,02-06-00:00:00:00:00:04]
[RX_GW,127.798161006,1495,7,1,868.100000000,-121.651850026,02-06-00:00:00:00:00:02]
