
[RX,3.510682385,871,7,1]
[RX,4.050814855,687,8,1]
[RX,7.538832586,81,7,1]
[RX,7.935160287,278,7,1]
[RX,8.060156671,970,7,1]
[RX,12.130893972,478,7,1]
[RX,12.724844053,697,7,1]
[RX,13.429817748,1178,7,1]
[RX,17.337245533,746,8,1]
[RX,20.538078408,637,8,1]
[RX,20.914552075,260,7,1]
[RX,24.864504416,268,7,1]
[RX,25.158915647,1015,8,1]
[RX,28.397808330,148,7,1]
[RX,28.407870958,807,11,1]
[RX,29.064826605,368,8,1]
[RX,29.130339593,212,7,1]
[RX,31.978488776,660,7,1]
[RX,35.001424778,388,7,1]
[RX,35.732028205,284,7,1]
[RX,38.989411156,663,7,1]
[RX,42.376855252,390,7,1]
[RX,45.334420433,415,7,1]
[RX,45.659629056,523,7,1]
[RX,54.832076836,120,7,1]
[RX,55.749657484,1097,7,1]
[RX,58.951712796,1057,7,1]
[RX,59.786591898,32,8,1]
[RX,59.974176483,538,8,1]
[RX,60.599590453,942,8,1]
[RX,60.850806648,919,10,1]
[RX,65.817418617,958,7,1]
[RX,67.590352083,491,12,1]
[RX,68.711271435,36,7,1]
[RX,69.027353362,1096,7,1]
[RX,69.164245103,137,7,1]
[RX,69.319751748,798,7,1]
[RX,69.536670550,796,10,1]
[RX,71.403101809,412,9,1]
[RX,72.601482956,211,7,1]
[RX,78.220120116,132,7,1]
[RX,79.704157543,616,12,1]
[RX,84.440230392,39,7,1]
[RX,84.930624662,954,7,1]
[RX,85.352656801,877,7,1]
[RX,90.598898237,830,7,1]
[RX,94.417935628,776,7,1]
[RX,97.599982679,373,7,1]
[RX,102.122386491,276,10,1]
[RX,105.304002623,791,11,1]
[RX,108.338465741,612,8,1]
[RX,108.559956028,485,7,1]
[RX,112.755754449,401,8,1]
[RX,113.287691609,1163,9,1]
[RX,117.035504325,1156,7,1]
[RX,120.803829878,952,7,1]
[RX,120.807961474,79,7,1]
[RX,120.942399102,834,7,1]
[RX,124.992228939,994,10,1]
[RX,128.957011623,1125,7,1]
[RX,129.255008957,17,8,1]
[RX,129.814703960,11,7,1]
[RX,130.703256337,209,7,1]
[RX,134.921321092,408,7,1]
[RX,137.437941961,10,7,1]
[RX,138.030620123,743,7,1]
[RX,139.152268989,1106,9,1]
[RX,139.339934026,489,7,1]
[RX,142.947981150,363,8,1]
[RX,143.623967513,435,7,1]
[RX,146.914708420,40,7,1]
[RX,148.479827800,281,7,1]
[RX,150.309435585,496,7,1]
[RX,152.009827259,555,11,1]
[RX,156.724594490,620,9,1]
[RX,158.613578865,823,12,1]
[RX,158.904184034,124,11,1]
[RX,162.805223315,182,11,1]
[RX,164.297628388,920,10,1]
[RX,166.825083145,271,7,1]
[RX,167.078666363,1065,7,1]
[RX,170.001570780,33,8,1]
[RX,170.187319200,996,7,1]
[RX,175.625819158,297,7,1]
[RX,176.012597681,147,7,1]
[RX,179.268597380,570,12,1]
[RX,182.451850248,282,8,1]
[RX,183.063429495,677,8,1]
[RX,185.992535135,514,8,1]
[RX,186.965829213,861,7,1]
[RX,192.169837983,150,9,1]
[RX,192.542729413,267,9,1]
[RX,197.528598418,321,7,1]
[RX,197.782494357,338,7,1]
[RX,198.971211483,989,12,1]
[RX,199.243618659,314,7,1]
[RX,199.509169914,115,7,1]
[RX,202.878825636,992,12,1]
[RX,206.419918553,94,7,1]
[RX,206.598594719,698,7,1]
[RX,207.500767713,948,10,1]
[RX,212.309965007,847,7,1]
[RX,213.237046102,172,7,1]
[RX,213.395220917,5,7,1]
