
[RX,2.963565253,2912,7,1]
[RX,3.337681703,544,9,1]
[RX,3.917612338,2656,7,1]
[RX,4.091661622,731,7,1]
[RX,6.016266559,824,9,1]
[RX,15.828368384,2211,7,1]
[RX,16.814938138,728,7,1]
[RX,17.108598672,2288,10,1]
[RX,19.053408115,2071,9,1]
[RX,26.232532040,755,9,1]
[RX,29.967211287,1806,7,1]
[RX,30.254423351,421,7,1]
[RX,30.546245133,1056,7,1]
[RX,30.862267691,1422,10,1]
[RX,31.429416744,2898,10,1]
[RX,31.902653877,2207,9,1]
[RX,34.242756325,1850,8,1]
[RX,35.700124766,897,10,1]
[RX,36.358419963,852,10,1]
[RX,41.942932862,2942,7,1]
[RX,42.555807599,1879,9,1]
[RX,45.193621975,1761,7,1]
[RX,49.145800796,1804,7,1]
[RX,50.894745035,1508,10,1]
[RX,51.013788178,892,9,1]
[RX,57.548491863,1640,7,1]
[RX,58.043291527,1641,9,1]
[RX,60.563495201,2373,7,1]
[RX,61.540933825,342,7,1]
[RX,62.723491741,2845,8,1]
[RX,63.373790662,91,11,1]
[RX,64.874194259,771,9,1]
[RX,67.329919656,1471,10,1]
[RX,67.746952594,868,9,1]
[RX,76.407812959,253,9,1]
[RX,85.881044979,301,10,1]
[RX,86.391170669,650,7,1]
[RX,87.061148457,976,7,1]
[RX,87.501450585,725,9,1]
[RX,88.371661509,2391,10,1]
[RX,89.101304746,2873,8,1]
[RX,92.594826370,2163,7,1]
[RX,93.485027507,1440,8,1]
[RX,95.407164052,1916,9,1]
[RX,95.865356588,597,9,1]
[RX,96.582515060,795,8,1]
[RX,98.909605965,2631,7,1]
[RX,103.046746591,929,9,1]
[RX,103.298386962,2614,8,1]
[RX,107.734595184,1023,9,1]
[RX,112.444656180,2198,8,1]
[RX,115.924112043,1394,10,1]
[RX,117.882030989,1420,10,1]
[RX,118.682614063,449,10,1]
[RX,121.742807348,155,8,1]
[RX,121.846167065,1193,10,1]
[RX,122.674263177,14,10,1]
[RX,129.196127659,2344,11,1]
[RX,130.211216338,1155,7,1]
[RX,130.393268047,1212,8,1]
[RX,130.531815470,1682,7,1]
[RX,135.224059503,1196,8,1]
[RX,138.244605515,872,9,1]
[RX,139.353490492,65,7,1]
[RX,144.280963389,2706,10,1]
[RX,147.674871500,2011,7,1]
[RX,152.383320436,2723,9,1]
[RX,158.139832732,876,11,1]
[RX,161.640320244,1279,11,1]
[RX,161.868553044,308,7,1]
[RX,168.473881009,1328,7,1]
[RX,178.041237258,1648,7,1]
[RX,178.420057127,399,7,1]
[RX,178.619893098,1579,7,1]
[RX,179.013380584,2411,9,1]
[RX,179.238837109,2940,7,1]
[RX,179.875751076,1670,8,1]
[RX,181.753975123,1502,11,1]
[RX,181.918329889,1977,11,1]
[RX,185.276944407,97,7,1]
[RX,185.434805902,871,7,1]
[RX,189.197251612,1385,11,1]
[RX,190.659059829,567,11,1]
[RX,192.096044319,1005,9,1]
[RX,192.289700550,1162,7,1]
[RX,192.966213961,1562,10,1]
[RX,193.203068203,1275,10,1]
[RX,195.908410958,2776,7,1]
[RX,196.139205949,2256,9,1]
[RX,197.056684537,685,10,1]
[RX,205.971167391,1054,10,1]
[RX,209.911510225,338,9,1]
[RX,211.511468673,1632,8,1]
[RX,215.007145592,1047,9,1]
[RX,223.811140469,2003,7,1]
[RX,225.507153696,882,11,1]
[RX,228.419908428,346,7,1]
[RX,231.371687358,2868,8,1]
[RX,232.379060093,594,8,1]
[RX,235.672456754,1574,7,1]
[RX,236.142753583,2448,9,1]
[RX,236.927156425,2121,9,1]
[RX,237.607116080,1854,8,1]
[RX,239.023918096,62,7,1]
[RX,240.503163877,2356,11,1]
[RX,240.514947613,1053,11,1]
[RX,241.686043211,486,7,1]
[RX,245.881219226,1225,7,1]
[RX,246.295821476,144,9,1]
[RX,246.538299853,234,8,1]
[RX,249.478761041,2047,8,2]
[RX,249.866531484,58,9,1]
[RX,252.479643411,984,11,1]
[RX,258.245077661,335,7,1]
[RX,266.095337773,1281,11,1]
[RX,266.233630980,2879,7,1]
[RX,269.256748205,982,7,1]
[RX,274.967211287,1806,7,2]
[RX,279.812947695,2472,9,1]
[RX,279.974123545,471,8,1]
[RX,283.653059320,2367,7,1]
[RX,284.540843045,1863,10,2]
[RX,286.294774275,2824,8,1]
[RX,286.422801598,1085,7,1]
[RX,290.670671870,1233,11,2]
[RX,290.856633976,565,7,1]
[RX,293.699006225,2764,7,1]
[RX,305.417610001,2793,11,2]
[RX,305.915631799,1371,7,2]
[RX,311.358419963,852,10,2]
[RX,311.768500789,2519,7,2]
[RX,312.378305391,273,9,2]
[RX,316.771376288,2927,11,2]
[RX,317.016266559,824,9,2]
[RX,322.546245133,1056,7,2]
[RX,328.102251234,450,7,2]
[RX,330.672839482,856,11,2]
[RX,346.181859537,137,11,2]
[RX,347.136809004,1473,10,2]
[RX,347.949292772,227,8,2]
[RX,351.141908268,2231,11,2]
[RX,362.865356588,597,9,2]
[RX,363.725016875,855,10,2]
[RX,369.687291940,1646,9,2]
[RX,372.978557746,1458,9,2]
[RX,373.540933825,342,7,2]
[RX,377.746952594,868,9,2]
[RX,377.909605965,2631,7,2]
[RX,378.894745035,1508,10,2]
[RX,379.683122417,1489,7,2]
[RX,381.849113398,1106,9,2]
[RX,388.298896284,711,7,2]
[RX,391.697270312,2223,7,2]
[RX,393.515875540,2191,11,2]
[RX,398.303588711,2466,9,2]
[RX,401.952978424,152,8,2]
[RX,402.734595184,1023,9,2]
[RX,403.851909439,1468,8,2]
[RX,404.193621975,1761,7,2]
[RX,404.743935436,1741,11,2]
[RX,407.407164052,1916,9,2]
[RX,408.870203848,2774,7,2]
[RX,410.872691870,2839,9,2]
[RX,420.359879533,716,9,2]
[RX,426.185142195,2743,8,2]
[RX,426.751500701,1308,7,2]
[RX,428.245549103,176,11,2]
[RX,428.868553044,308,7,2]
[RX,431.617454501,1041,10,2]
[RX,437.422527893,2172,7,2]
[RX,437.473881009,1328,7,2]
[RX,437.632090391,3,8,2]
[RX,442.924112043,1394,10,2]
[RX,446.127963354,1813,7,2]
[RX,446.674871500,2011,7,2]
[RX,447.190271932,2141,7,2]
[RX,451.203068203,1275,10,2]
[RX,456.865849921,2846,7,2]
[RX,459.806448447,1083,10,2]
[RX,460.752530843,2170,7,2]
[RX,461.333545642,2489,8,2]
[RX,461.491552317,2915,9,2]
[RX,468.712225888,2076,8,2]
[RX,473.127980449,318,11,2]
[RX,473.587223825,170,9,2]
[RX,479.911382065,530,7,2]
[RX,480.393268047,1212,8,2]
[RX,485.269254939,1578,7,2]
[RX,507.272232482,614,8,2]
[RX,510.128982824,122,8,2]
[RX,510.966213961,1562,10,2]
[RX,511.290107247,2933,8,2]
[RX,511.635178980,2443,8,2]
[RX,515.420057127,399,7,2]
[RX,516.640320244,1279,11,2]
[RX,518.640333403,1853,11,2]
[RX,521.372639935,2770,7,2]
[RX,521.454367933,439,7,2]
[RX,522.120960273,254,10,2]
[RX,522.260520693,513,7,2]
[RX,522.623504280,1171,8,2]
[RX,528.233630980,2879,7,2]
[RX,530.830521843,1096,7,2]
[RX,531.404205532,2468,9,2]
[RX,533.834978589,1812,8,3]
[RX,534.066979109,2812,7,2]
[RX,537.632585452,932,7,2]
[RX,539.197251612,1385,11,2]
[RX,539.809009909,2176,7,2]
[RX,540.197951461,1435,8,2]
[RX,540.383179667,36,7,2]
[RX,540.424276336,999,10,2]
[RX,543.561653869,2538,7,2]
[RX,546.599635971,402,7,2]
[RX,551.699006225,2764,7,2]
[RX,553.909220342,1295,7,2]
[RX,555.426704985,2279,10,3]
[RX,555.452554709,1030,7,2]
[RX,555.592992128,900,7,2]
[RX,559.818272891,41,7,2]
[RX,561.971167391,1054,10,2]
[RX,565.368359282,15,8,2]
[RX,565.555362713,849,7,3]
[RX,572.603367056,2078,7,2]
[RX,572.985076521,1594,9,2]
[RX,573.378305391,273,9,3]
[RX,574.419908428,346,7,2]
[RX,575.242756325,1850,8,3]
[RX,577.312575439,1703,7,2]
[RX,578.787464171,635,7,3]
[RX,579.585061163,1108,10,3]
[RX,579.701924425,901,7,2]
[RX,580.389334532,1699,10,3]
[RX,583.198365004,2773,7,3]
[RX,585.653059320,2367,7,2]
[RX,593.303381892,2642,9,3]
[RX,599.478880628,1340,9,3]
[RX,608.332099767,2709,9,3]
[RX,612.552077749,562,10,2]
[RX,612.908653836,2843,8,3]
[RX,615.989626766,1823,9,3]
[RX,616.414043767,135,9,2]
[RX,616.642236032,2091,8,2]
[RX,622.016090493,1160,11,2]
[RX,624.176226998,1814,8,3]
[RX,640.353490492,65,7,3]
[RX,640.642616939,2765,9,2]
[RX,641.841103765,230,10,3]
[RX,645.840980482,1191,7,3]
[RX,649.153092900,2400,7,3]
[RX,649.746042561,2937,9,3]
[RX,650.401655094,2818,9,3]
[RX,665.909605965,2631,7,3]
[RX,667.419721014,2919,10,3]
[RX,682.515875540,2191,11,3]
[RX,691.221779222,1138,9,3]
[RX,691.601919259,1997,8,3]
[RX,697.516551556,819,7,3]
[RX,704.148681819,339,7,3]
[RX,708.329919656,1471,10,3]
[RX,708.952978424,152,8,3]
[RX,710.697270312,2223,7,3]
[RX,711.908410958,2776,7,3]
[RX,715.846167065,1193,10,3]
[RX,718.917850527,1101,11,3]
[RX,719.077536935,1650,11,3]
[RX,719.593637584,1333,9,3]
[RX,720.117631025,636,9,3]
[RX,723.003272421,1466,7,3]
[RX,725.760898738,2502,7,3]
[RX,728.894745035,1508,10,3]
[RX,729.958941663,345,8,3]
[RX,732.393268047,1212,8,3]
[RX,736.554000678,2384,10,3]
[RX,738.503163877,2356,11,3]
[RX,742.185142195,2743,8,3]
[RX,745.041237258,1648,7,3]
[RX,745.509117321,2734,9,3]
[RX,747.629527014,1317,10,3]
[RX,750.319162503,2924,8,3]
[RX,753.336710609,1539,7,3]
[RX,759.640320244,1279,11,3]
[RX,761.333545642,2489,8,3]
[RX,761.830078704,74,8,3]
[RX,771.198175092,1386,7,3]
[RX,775.049062228,1515,7,3]
[RX,780.189192761,2420,9,3]
[RX,790.531853306,383,9,3]
[RX,797.127963354,1813,7,3]
[RX,798.351237031,2008,7,3]
[RX,799.322005043,1852,10,3]
[RX,800.224059503,1196,8,3]
[RX,807.890276111,1849,10,3]
[RX,808.422801598,1085,7,3]
[RX,809.629776623,2739,9,3]
[RX,812.699006225,2764,7,3]
[RX,817.026449095,1662,11,3]
[RX,817.112182497,2594,12,4]
[RX,817.290107247,2933,8,3]
[RX,818.253482652,1485,9,3]
[RX,821.515707186,521,10,3]
[RX,824.372141032,648,7,3]
[RX,824.524451769,2136,7,3]
[RX,831.013380584,2411,9,3]
[RX,831.233775463,2165,7,3]
[RX,835.632585452,932,7,3]
[RX,836.137957613,90,8,3]
[RX,837.025025436,957,10,4]
[RX,840.165377476,2205,9,3]
[RX,840.452554709,1030,7,3]
[RX,840.651800424,2185,7,4]
[RX,840.981830110,1213,8,3]
[RX,841.448975041,2407,9,3]
[RX,846.818272891,41,7,3]
[RX,848.293964824,2359,8,3]
[RX,848.480532005,192,7,3]
[RX,848.956735430,869,9,3]
[RX,850.110675236,140,10,3]
[RX,851.911510225,338,9,3]
[RX,853.703653831,1055,10,3]
[RX,854.630252562,694,10,3]
