
[RX,11.323774575,2656,7,1]
[RX,13.121495107,2559,8,1]
[RX,13.580886589,1783,7,1]
[RX,13.889526799,1597,8,1]
[RX,14.042435677,2126,7,1]
[RX,18.201683436,2369,8,1]
[RX,23.776807448,1896,7,1]
[RX,26.860613968,43,9,1]
[RX,30.521456032,2505,10,1]
[RX,31.404077172,528,7,1]
[RX,32.600992251,728,7,1]
[RX,35.020258414,1329,9,1]
[RX,35.221834079,1937,7,1]
[RX,39.069453445,2355,8,1]
[RX,42.945694998,1516,10,1]
[RX,46.211605878,1995,7,1]
[RX,51.210779197,2112,7,1]
[RX,52.866956024,1461,10,1]
[RX,54.640148769,2489,11,1]
[RX,63.786905302,125,8,1]
[RX,65.480292740,50,11,1]
[RX,66.035670324,645,10,1]
[RX,67.110329190,165,10,1]
[RX,67.834804435,789,10,1]
[RX,68.919131713,847,9,1]
[RX,71.214605261,1599,11,1]
[RX,74.941898348,446,9,1]
[RX,78.635712413,9,10,1]
[RX,80.128837639,2373,9,1]
[RX,82.062502953,1521,11,1]
[RX,85.749834675,2146,10,1]
[RX,86.125031619,170,7,1]
[RX,86.428172283,1583,7,1]
[RX,87.481655847,1098,7,1]
[RX,91.312737833,2114,9,1]
[RX,92.172980467,2653,7,1]
[RX,93.558944587,945,10,1]
[RX,100.840119341,853,10,1]
[RX,102.186826268,1405,10,1]
[RX,106.260362103,1977,9,1]
[RX,107.548815148,895,7,1]
[RX,107.861644764,2118,8,1]
[RX,109.162773698,1151,9,1]
[RX,113.542560297,1617,10,1]
[RX,114.027157302,2487,7,1]
[RX,114.253582697,1221,8,1]
[RX,114.407903271,175,8,1]
[RX,121.664544963,2371,7,1]
[RX,122.154108730,1251,8,1]
[RX,122.326705449,1990,7,1]
[RX,123.196029362,411,10,1]
[RX,124.249004185,1447,8,1]
[RX,135.796160197,2111,8,1]
[RX,136.505185907,1297,9,1]
[RX,137.011258641,1438,9,1]
[RX,138.816535879,1312,10,1]
[RX,141.403069123,2682,7,1]
[RX,144.749458840,102,8,1]
[RX,145.110583316,1603,7,1]
[RX,145.309123435,1071,7,1]
[RX,150.481384105,946,10,1]
[RX,150.893714636,1116,10,1]
[RX,155.321500311,187,11,1]
[RX,155.923105454,1299,9,1]
[RX,160.054829330,49,11,1]
[RX,160.170210511,1565,7,1]
[RX,160.342799007,1063,7,1]
[RX,160.484089930,1706,8,1]
[RX,163.302992164,1091,7,1]
[RX,163.580228831,447,8,1]
[RX,163.952263673,2670,7,1]
[RX,169.897680733,1440,7,1]
[RX,171.502182211,1443,7,1]
[RX,178.075375086,407,7,1]
[RX,181.851314041,1634,9,1]
[RX,182.625955951,1075,10,1]
[RX,186.070481745,783,7,1]
[RX,186.359987595,1790,7,1]
[RX,194.736560375,560,8,1]
[RX,197.930272744,1065,7,1]
[RX,205.311915358,2077,11,1]
[RX,216.598038269,2051,9,1]
[RX,220.356171187,2577,10,1]
[RX,221.442394257,834,7,1]
[RX,227.513525218,970,10,1]
[RX,228.440299823,2323,10,1]
[RX,246.375684973,2124,7,1]
[RX,246.513649780,2711,8,1]
[RX,247.018912227,1908,7,1]
[RX,247.598889560,328,10,1]
[RX,250.524482281,2524,7,1]
[RX,251.140025255,1792,7,1]
[RX,252.182261718,1511,8,1]
[RX,252.929981248,21,7,1]
[RX,258.648812780,100,7,1]
[RX,258.842985071,902,7,1]
[RX,259.063546942,1242,8,1]
[RX,260.272214334,402,11,1]
[RX,262.294044683,2707,7,1]
[RX,262.490625279,614,7,1]
[RX,262.768695141,1770,7,1]
[RX,262.913346348,1266,7,1]
[RX,272.019100056,2361,10,1]
