TX,0.017662347,273701.979587010,4630628.059638622,1.200000000,737,12,1
TX,0.099582113,290008.169893366,4641683.154739995,1.200000000,974,7,1
TX,0.103072547,291033.670579409,4641925.180801579,1.200000000,706,8,1
TX,0.140919845,292088.922508461,4640431.787237155,1.200000000,998,12,1
TX,0.603729864,291853.697733959,4642549.318828219,1.200000000,899,12,1
TX,1.152485269,290471.481048004,4640628.409179982,1.200000000,1200,7,1
TX,1.185006565,288935.891961910,4642899.310358358,1.200000000,272,12,1
TX,1.430319807,291802.263193140,4642401.731666069,1.200000000,773,12,1
TX,1.470237506,299826.607544868,4630283.140594520,1.200000000,522,12,1
TX,1.567809219,284519.338258039,4640453.722576410,1.200000000,334,12,1
TX,1.591072564,293647.288006656,4640810.477207958,1.200000000,1161,11,1
TX,1.849753685,290182.680503805,4642426.603215109,1.200000000,251,10,1
TX,1.877808265,291825.119104304,4642547.075512830,1.200000000,248,12,1
TX,1.943909284,290967.560688831,4642018.724735419,1.200000000,964,10,1
TX,2.777475136,291094.763169829,4641927.239403286,1.200000000,510,8,1
TX,2.900323738,290696.708453143,4641305.784856305,1.200000000,1301,7,1
TX,3.086386560,290752.073719956,4641303.984561187,1.200000000,617,7,1
TX,3.233824174,291127.078609996,4641198.839199070,1.200000000,644,8,1
TX,3.289951426,294056.604078928,4639416.634427765,1.200000000,1415,12,1
TX,3.369251778,290475.975934429,4640643.611949688,1.200000000,165,7,1
TX,3.429496989,286998.861756550,4641213.394439692,1.200000000,594,12,1
TX,3.706556132,291208.460370068,4641849.413171041,1.200000000,1037,9,1
TX,3.824610494,288392.000281566,4648735.165153337,1.200000000,132,12,1
TX,4.235921679,291247.234172565,4641224.025277128,1.200000000,328,9,1
TX,4.288750442,271640.644065966,4630621.495029538,1.200000000,729,12,1
TX,4.452594794,290244.572352265,4641454.801985764,1.200000000,971,7,1
TX,4.757410331,289778.390079616,4640402.893433722,1.200000000,227,7,1
TX,5.020039329,291397.877674301,4642039.257330716,1.200000000,1343,12,1
TX,5.832906978,291227.771156041,4642270.430153115,1.200000000,1478,11,1
TX,5.866509052,291753.395139460,4642456.637763063,1.200000000,1189,12,1
TX,6.488295842,291004.524910335,4641194.427027046,1.200000000,1488,8,1
TX,6.577500600,291164.203125845,4642388.577836671,1.200000000,1463,11,1
TX,6.588401894,289931.513567858,4641630.080122501,1.200000000,648,7,1
TX,7.135286318,292109.992539541,4642644.642859317,1.200000000,582,12,1
TX,7.243608871,290689.154864192,4637397.242291577,1.200000000,1324,12,1
TX,7.501026489,296083.129794386,4640478.212211773,1.200000000,824,9,1
TX,8.935275594,293924.391805043,4640721.124027600,1.200000000,627,12,1
TX,9.342543558,290398.086728281,4641808.944476137,1.200000000,1298,9,1
TX,9.370204538,293267.512170758,4640270.595313476,1.200000000,1178,12,1
TX,9.493563737,287920.864902833,4642260.021935867,1.200000000,966,12,1
TX,9.546161649,290354.912492288,4641813.225045083,1.200000000,90,9,1
TX,10.148898817,290480.646923373,4639953.900004769,1.200000000,1145,7,1
TX,10.495855352,289626.072267431,4638378.207528341,1.200000000,705,12,1
TX,10.550772257,289823.103694448,4641195.512001395,1.200000000,1186,7,1
TX,10.891858317,290277.819689946,4641297.381451104,1.200000000,1485,7,1
TX,10.893767225,286932.126576723,4644489.756893531,1.200000000,44,12,1
TX,11.280101455,291058.159779921,4641984.842144334,1.200000000,1409,10,1
