
[RX,0.458554259,478,8,1]
[RX,1.065573951,83,9,1]
[RX,3.248726629,870,7,1]
[RX,4.288420927,1052,7,1]
[RX,11.054760323,1005,8,1]
[RX,14.978211600,1071,7,1]
[RX,15.447622553,1189,11,1]
[RX,16.228550305,1450,10,1]
[RX,16.543994893,784,7,1]
[RX,18.885763741,1424,9,1]
[RX,21.561644084,712,7,1]
[RX,22.052696957,1324,7,1]
[RX,22.795550134,1096,9,1]
[RX,26.151063601,443,9,1]
[RX,26.591542692,476,7,1]
[RX,26.736376270,588,9,1]
[RX,27.422051366,910,10,1]
[RX,27.871678685,1435,7,1]
[RX,28.473016317,742,8,1]
[RX,28.773402780,644,7,1]
[RX,29.213792779,1200,8,1]
[RX,29.464034961,646,8,1]
[RX,33.419036687,1402,10,1]
[RX,33.568763516,1223,7,1]
[RX,34.299002810,364,9,1]
[RX,37.619500011,1379,7,1]
[RX,38.690531386,817,7,1]
[RX,42.618750643,831,7,1]
[RX,42.935990021,60,7,1]
[RX,43.587791017,188,9,1]
[RX,46.637134736,748,7,1]
[RX,46.806989992,301,7,1]
[RX,47.601123067,1348,8,1]
[RX,48.438842913,395,10,1]
[RX,50.091008743,581,11,1]
[RX,52.303796698,1210,7,1]
[RX,53.053032654,528,7,1]
[RX,53.563067055,209,9,1]
[RX,58.232147248,465,8,1]
[RX,62.046563938,488,7,1]
[RX,66.539496009,1315,8,1]
[RX,68.316076464,1317,7,1]
[RX,69.385768570,109,7,1]
[RX,69.873393067,1004,8,1]
[RX,72.118556238,720,10,1]
[RX,73.973306890,1333,7,1]
[RX,75.502610914,200,11,1]
[RX,77.239478091,169,11,1]
[RX,77.401942520,1031,7,1]
[RX,82.571186763,3,10,1]
[RX,82.859303357,933,8,1]
[RX,83.609873872,40,7,1]
[RX,84.293026683,832,8,1]
[RX,89.323224194,941,11,1]
[RX,90.457728011,1248,7,1]
[RX,91.717955463,4,9,1]
[RX,92.646447677,134,10,1]
[RX,94.286801157,868,7,1]
[RX,99.868182889,1374,11,1]
[RX,100.947427272,446,9,1]
[RX,101.654859617,654,9,1]
[RX,103.827615912,263,8,1]
[RX,105.791069906,949,11,1]
[RX,105.909340344,68,9,1]
[RX,107.664860434,1393,11,1]
[RX,109.943915189,312,7,1]
[RX,110.226467145,259,7,1]
[RX,110.601415540,1181,7,1]
[RX,111.754185352,1165,7,1]
[RX,111.985008917,1358,8,1]
[RX,113.149641843,618,9,1]
[RX,116.316064296,1129,7,1]
[RX,117.106758958,522,11,1]
[RX,117.422886585,136,7,1]
[RX,117.709729595,17,7,1]
[RX,119.063067495,34,8,1]
[RX,119.633740640,1398,9,1]
[RX,121.312786245,609,7,1]
[RX,121.507093241,15,7,1]
[RX,121.726802613,669,7,1]
[RX,122.560505419,688,9,1]
[RX,128.023032184,821,7,1]
