TX,0.093316221,294963.780608435,4642706.765800728,1.200000000,774,8,1
TX,0.240183586,292313.383625202,4642044.369229862,1.200000000,351,12,1
TX,0.295447502,289945.625381034,4634408.252857396,1.200000000,2486,12,1
TX,0.446733388,290670.671784574,4641314.144686463,1.200000000,1703,7,1
TX,0.510953228,291235.372785924,4641977.598201518,1.200000000,141,11,1
TX,0.559807991,289344.517545072,4634313.564009840,1.200000000,1550,12,1
TX,0.638172922,290968.174347437,4639505.742356014,1.200000000,1844,11,1
TX,0.674072546,289552.430485623,4641873.054549037,1.200000000,274,9,1
TX,0.770454797,286101.704296330,4638784.974713760,1.200000000,2633,12,1
TX,0.783261997,292345.224524145,4642015.820946755,1.200000000,1918,12,1
TX,1.234636306,288351.612594248,4639592.195398474,1.200000000,1216,12,1
TX,1.337416744,292533.777314064,4642911.792256499,1.200000000,2619,12,1
TX,1.474641218,290980.523222466,4639056.385980646,1.200000000,1950,12,1
TX,1.489417117,290524.488906523,4639503.581196819,1.200000000,813,10,1
TX,1.605201171,295120.883502832,4642701.701948756,1.200000000,1829,8,1
TX,1.632594349,291038.857954499,4641156.111494235,1.200000000,2500,7,1
TX,1.764712149,290378.202295612,4641805.833089842,1.200000000,2057,7,1
TX,1.783790269,291871.633067072,4644185.271705936,1.200000000,1450,12,1
TX,2.038549078,290677.275784069,4641313.641632760,1.200000000,2789,7,1
TX,2.458154575,273720.528902240,4630644.966455978,1.200000000,212,12,1
TX,2.460379063,289952.961272907,4634417.250236071,1.200000000,127,12,1
TX,2.798251500,291208.125799766,4638601.731181692,1.200000000,610,12,1
TX,2.983321068,290833.965381728,4644475.615760222,1.200000000,2815,12,1
TX,3.011584357,273671.006123495,4630707.258587838,1.200000000,613,12,1
TX,3.326498412,292256.901363227,4641960.800298466,1.200000000,1014,12,1
TX,3.468889352,291618.924457449,4646128.698616065,1.200000000,273,12,1
TX,3.531581171,295605.793588164,4645557.847595165,1.200000000,1980,12,1
TX,3.806128886,288176.774468540,4643906.145250490,1.200000000,575,12,1
