
[RX_GW,2.753784422,1762,12,1,868.100000000,-140.525772697,02-06-00:00:00:00:00:04]
[RX_GW,3.083944784,1303,9,1,868.100000000,-127.523761837,02-06-00:00:00:00:00:02]
[RX_GW,3.824198949,1202,9,1,868.100000000,-127.428854114,02-06-00:00:00:00:00:02]
[RX_GW,9.255915412,805,8,1,868.100000000,-124.325809606,02-06-00:00:00:00:00:04]
[RX_GW,10.213015915,986,7,1,868.100000000,-121.608012505,02-06-00:00:00:00:00:02]
[RX_GW,21.147589885,1874,7,1,868.100000000,-123.631407157,02-06-00:00:00:00:00:04]
[RX_GW,21.497549497,875,8,1,868.100000000,-124.217139670,02-06-00:00:00:00:00:04]
[RX_GW,23.154864471,253,7,1,868.100000000,-114.882304631,02-06-00:00:00:00:00:02]
[RX_GW,23.765853630,1459,8,1,868.100000000,-126.577596758,02-06-00:00:00:00:00:02]
[RX_GW,24.005150254,139,7,1,868.100000000,-118.319023977,02-06-00:00:00:00:00:02]
[RX_GW,24.758417790,1946,10,1,868.100000000,-130.996084372,02-06-00:00:00:00:00:02]
[RX_GW,24.915546959,296,7,1,868.100000000,-122.904500184,02-06-00:00:00:00:00:02]
[RX_GW,25.537128867,1258,7,1,868.100000000,-111.604769637,02-06-00:00:00:00:00:02]
[RX_GW,25.708623572,2200,7,1,868.100000000,-111.451106202,02-06-00:00:00:00:00:02]
[RX_GW,25.939422843,1307,8,1,868.100000000,-126.948812228,02-06-00:00:00:00:00:02]
[RX_GW,27.660695035,1446,11,1,868.100000000,-134.751614466,02-06-00:00:00:00:00:02]
[RX_GW,27.969807810,1265,7,1,868.100000000,-112.988033410,02-06-00:00:00:00:00:04]
[RX_GW,33.931405128,781,7,1,868.100000000,-121.360900624,02-06-00:00:00:00:00:04]
[RX_GW,36.770757708,981,7,1,868.100000000,-115.983381803,02-06-00:00:00:00:00:02]
[RX_GW,37.475546268,673,7,1,868.100000000,-120.737516874,02-06-00:00:00:00:00:02]
[RX_GW,38.098878921,1961,9,1,868.100000000,-129.656972834,02-06-00:00:00:00:00:02]
[RX_GW,40.145475536,1018,7,1,868.100000000,-90.119830652,02-06-00:00:00:00:00:04]
[RX_GW,41.502122477,462,8,1,868.100000000,-126.525026341,02-06-00:00:00:00:00:04]
