
[RX,1.277816834,324,7,1]
[RX,9.848387740,473,9,1]
[RX,10.803106361,762,11,1]
[RX,16.341209944,674,7,1]
[RX,21.767824725,253,9,1]
[RX,27.181828361,777,7,1]
[RX,30.811050738,682,10,1]
[RX,33.894923328,375,7,1]
[RX,39.209305175,299,8,1]
[RX,39.916383226,899,9,1]
[RX,42.016293961,738,7,1]
[RX,42.899269185,308,9,1]
[RX,43.934254381,297,7,1]
[RX,45.292273935,60,7,1]
[RX,50.344499515,401,7,1]
[RX,56.473667958,349,12,1]
[RX,61.979079708,805,7,1]
[RX,68.432160162,825,7,1]
[RX,75.668851515,170,7,1]
[RX,86.440232929,656,12,1]
[RX,88.911264570,677,11,1]
[RX,93.474740097,9,8,1]
[RX,100.701674578,583,11,1]
[RX,105.147545804,737,8,1]
[RX,110.166982274,83,8,1]
[RX,112.298412004,790,7,1]
[RX,116.813029329,318,7,1]
[RX,117.245495510,88,8,1]
[RX,120.665620693,8,12,1]
[RX,121.074088761,522,12,1]
[RX,125.699860757,194,12,1]
[RX,132.371715977,669,8,1]
[RX,134.233256596,210,8,1]
[RX,142.419622775,140,11,1]
[RX,144.034822938,468,9,1]
[RX,144.584976464,954,7,1]
[RX,145.777345946,678,10,1]
[RX,146.471804621,980,7,1]
[RX,155.923320637,887,9,1]
[RX,157.058572252,458,9,1]
[RX,166.986093787,487,8,1]
[RX,172.377903634,185,10,1]
[RX,174.444222474,211,9,1]
[RX,177.589618755,955,12,1]
[RX,178.808911317,672,7,1]
[RX,182.169942099,270,10,1]
[RX,195.321281541,54,10,1]
[RX,207.888766580,858,12,1]
[RX,211.175731480,500,9,1]
[RX,218.727240066,241,11,1]
[RX,218.881465898,351,7,1]
[RX,220.925606328,365,8,1]
[RX,225.371335141,830,9,1]
[RX,231.254578608,395,8,1]
[RX,234.134643582,250,9,1]
[RX,237.803469213,465,8,1]
[RX,241.425842358,98,10,1]
[RX,241.841047574,780,7,1]
[RX,260.928383827,905,7,1]
[RX,269.786542609,769,7,1]
[RX,270.617716405,68,8,1]
[RX,270.901110410,739,8,1]
[RX,271.897099196,463,9,1]
[RX,272.803106361,762,11,2]
[RX,275.181828361,777,7,2]
[RX,275.894923328,375,7,2]
[RX,278.250666043,529,11,1]
[RX,283.767824725,253,9,2]
[RX,303.608326204,622,12,2]
[RX,309.209305175,299,8,2]
[RX,311.446419260,400,7,2]
[RX,311.852805181,502,12,2]
[RX,317.772842666,179,7,2]
[RX,320.799042667,508,12,2]
[RX,320.828830478,460,12,2]
[RX,324.344499515,401,7,2]
[RX,327.722727582,252,9,2]
[RX,329.267847174,18,12,2]
[RX,335.742933884,869,12,2]
[RX,341.328845112,670,7,2]
[RX,342.485005935,123,7,2]
[RX,342.701762337,505,8,2]
[RX,345.064138022,535,12,2]
[RX,351.911264570,677,11,2]
[RX,358.210310081,168,10,2]
[RX,367.916383226,899,9,2]
[RX,378.648325053,221,11,2]
[RX,379.205191343,245,7,2]
[RX,384.577732852,676,9,2]
[RX,387.324091656,402,9,2]
[RX,387.821239862,214,11,2]
[RX,403.034822938,468,9,2]
[RX,403.718169898,141,10,2]
[RX,406.474740097,9,8,2]
[RX,417.994882333,377,9,2]
[RX,419.510185121,937,9,2]
[RX,422.444222474,211,9,2]
[RX,428.574658334,328,9,2]
[RX,432.813029329,318,7,2]
[RX,438.612371822,776,9,2]
[RX,447.442442101,367,8,2]
[RX,452.675845499,526,10,2]
[RX,463.391196582,879,10,2]
[RX,466.808911317,672,7,2]
[RX,474.377903634,185,10,2]
[RX,487.850393192,301,8,2]
[RX,496.543960557,248,9,2]
[RX,500.589618755,955,12,2]
[RX,504.176583323,958,7,2]
[RX,521.881465898,351,7,2]
[RX,523.254578608,395,8,2]
[RX,527.701359819,399,7,2]
[RX,529.408709738,343,9,2]
[RX,534.652549001,213,10,2]
[RX,536.815778258,561,7,2]
[RX,537.727240066,241,11,2]
[RX,543.963585368,85,7,2]
[RX,544.937882781,898,7,2]
[RX,545.365772922,62,7,2]
[RX,546.925606328,365,8,2]
[RX,548.568990056,251,7,2]
[RX,550.431352983,881,11,2]
[RX,555.915029514,368,11,2]
[RX,558.250666043,529,11,2]
[RX,559.803106361,762,11,3]
[RX,589.891735483,397,7,2]
[RX,590.117625442,417,7,3]
[RX,591.767824725,253,9,3]
[RX,591.901110410,739,8,2]
[RX,593.819539195,149,7,3]
[RX,596.054543949,226,10,2]
[RX,602.723048313,61,7,2]
[RX,603.504550076,264,12,2]
[RX,603.634896831,167,7,2]
[RX,607.440624827,378,8,3]
[RX,608.277816834,324,7,3]
[RX,615.742562318,181,11,3]
[RX,619.528376778,260,8,3]
[RX,620.225226613,276,7,2]
[RX,621.097361199,302,8,2]
[RX,629.203771174,358,10,3]
[RX,630.022077778,266,7,3]
[RX,631.205191343,245,7,3]
[RX,636.841084139,910,7,2]
[RX,640.328845112,670,7,3]
[RX,644.446419260,400,7,3]
[RX,647.537756354,366,8,3]
[RX,649.298412004,790,7,3]
[RX,655.101704868,406,8,3]
[RX,665.722180219,655,12,3]
[RX,668.058273825,229,11,3]
[RX,672.324091656,402,9,3]
[RX,673.911264570,677,11,3]
[RX,676.777345946,678,10,3]
[RX,677.329029640,734,7,3]
[RX,691.916383226,899,9,3]
[RX,707.640723301,459,9,3]
[RX,713.689882429,798,7,3]
[RX,716.612371822,776,9,3]
[RX,724.665620693,8,12,3]
[RX,726.584976464,954,7,3]
[RX,730.147545804,737,8,3]
[RX,731.335789324,184,9,3]
[RX,731.449648144,647,7,3]
[RX,732.934254381,297,7,3]
[RX,732.967617354,797,8,3]
[RX,733.577732852,676,9,3]
[RX,735.444222474,211,9,3]
[RX,740.474740097,9,8,3]
[RX,742.612069918,783,9,3]
[RX,744.484116127,169,10,3]
[RX,768.808911317,672,7,3]
[RX,781.339636796,814,7,3]
[RX,786.175731480,500,9,3]
[RX,788.245495510,88,8,3]
[RX,796.150261390,800,8,3]
[RX,802.194902275,466,9,3]
[RX,804.928383827,905,7,3]
[RX,809.391196582,879,10,3]
[RX,814.857972246,64,11,3]
[RX,816.408709738,343,9,3]
[RX,817.925606328,365,8,3]
[RX,818.140239921,65,7,3]
[RX,818.600092858,796,7,4]
[RX,822.803469213,465,8,3]
[RX,826.794368117,144,10,3]
[RX,833.117625442,417,7,4]
[RX,833.258952837,374,8,3]
[RX,833.701359819,399,7,3]
[RX,843.058572252,458,9,3]
[RX,844.734050368,912,10,3]
[RX,845.899212650,376,8,3]
[RX,849.254578608,395,8,3]
[RX,851.767824725,253,9,4]
[RX,855.384676324,56,7,4]
[RX,858.131864473,960,7,4]
[RX,858.425842358,98,10,3]
[RX,865.344499515,401,7,4]
[RX,868.891735483,397,7,3]
[RX,872.349494775,827,10,3]
[RX,879.225226613,276,7,3]
[RX,886.309187571,977,7,3]
[RX,886.701762337,505,8,4]
[RX,889.092287181,915,10,4]
[RX,890.542105541,779,10,4]
[RX,892.246051943,671,7,3]
[RX,897.459602268,799,8,3]
[RX,901.912888834,470,9,4]
[RX,911.490339338,667,9,3]
[RX,911.841047574,780,7,3]
[RX,913.129643967,461,10,3]
[RX,915.915029514,368,11,3]
[RX,921.341209944,674,7,4]
[RX,921.819539195,149,7,4]
[RX,924.965229153,956,7,3]
[RX,926.692751582,882,11,4]
[RX,929.799042667,508,12,4]
[RX,932.504550076,264,12,3]
[RX,933.899269185,308,9,4]
[RX,938.634896831,167,7,3]
[RX,939.574658334,328,9,4]
[RX,941.464809917,55,10,4]
[RX,943.054543949,226,10,3]
[RX,946.911264570,677,11,4]
[RX,957.246034510,361,10,4]
[RX,962.329029640,734,7,4]
[RX,966.008174592,379,9,4]
[RX,969.537756354,366,8,4]
[RX,971.233256596,210,8,4]
[RX,975.841084139,910,7,3]
[RX,982.786542609,769,7,3]
[RX,984.777345946,678,10,4]
[RX,988.147545804,737,8,4]
[RX,996.662113579,298,7,4]
[RX,999.864183499,477,12,4]
[RX,1007.324091656,402,9,4]
[RX,1009.940995365,778,10,4]
[RX,1013.665620693,8,12,4]
[RX,1015.292273935,60,7,4]
[RX,1021.848387740,473,9,4]
[RX,1022.916383226,899,9,4]
[RX,1026.718169898,141,10,4]
[RX,1026.808911317,672,7,4]
[RX,1028.321281541,54,10,4]
[RX,1032.016293961,738,7,4]
[RX,1036.934254381,297,7,4]
[RX,1039.484116127,169,10,4]
[RX,1043.334761481,159,12,4]
[RX,1045.612069918,783,9,4]
[RX,1046.584976464,954,7,4]
[RX,1048.925555623,380,11,4]
[RX,1049.210310081,168,10,4]
[RX,1051.335789324,184,9,4]
[RX,1052.639527068,957,7,4]
[RX,1056.994882333,377,9,4]
[RX,1057.166982274,83,8,4]
[RX,1058.150261390,800,8,4]
[RX,1059.786759283,166,7,4]
[RX,1060.543960557,248,9,4]
[RX,1061.736661584,219,10,4]
[RX,1064.934034910,914,8,4]
[RX,1066.577732852,676,9,4]
[RX,1068.408709738,343,9,4]
[RX,1076.327154091,145,10,4]
[RX,1078.299808237,982,10,4]
[RX,1082.632465094,331,12,5]
[RX,1091.134643582,250,9,4]
[RX,1095.365772922,62,7,4]
[RX,1095.702918502,485,7,4]
[RX,1096.117625442,417,7,5]
[RX,1104.681001692,979,7,4]
[RX,1107.899212650,376,8,4]
[RX,1110.616221758,189,12,4]
[RX,1117.176583323,958,7,4]
[RX,1117.881465898,351,7,4]
[RX,1118.425842358,98,10,4]
[RX,1133.245495510,88,8,4]
[RX,1133.797917925,668,7,4]
[RX,1134.339636796,814,7,4]
[RX,1136.377903634,185,10,4]
[RX,1142.701359819,399,7,4]
[RX,1150.803469213,465,8,4]
[RX,1153.996734522,359,10,4]
[RX,1157.471804621,980,7,4]
[RX,1157.701762337,505,8,5]
[RX,1158.309187571,977,7,4]
[RX,1165.901110410,739,8,4]
[RX,1166.250666043,529,11,4]
[RX,1167.432160162,825,7,5]
[RX,1168.963585368,85,7,4]
[RX,1168.970115420,673,7,4]
[RX,1169.371335141,830,9,4]
[RX,1170.131864473,960,7,5]
[RX,1175.058572252,458,9,4]
[RX,1175.543181715,467,9,4]
[RX,1175.965229153,956,7,4]
[RX,1178.568990056,251,7,4]
[RX,1187.225226613,276,7,4]
[RX,1188.819539195,149,7,5]
[RX,1192.536842405,428,11,4]
[RX,1194.341209944,674,7,5]
[RX,1197.384676324,56,7,5]
[RX,1202.525990179,940,12,4]]
