label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.089620919,290349.037172109,4641862.835173465,1.2,1612,7,1,297-1,"[['RX_GW', 0.204617854, 1612, 7, 1, 868.1, -119.80870511, '00:00:00:00:00:02']]"
TX,0.236494431,293150.438032021,4640563.523498317,1.2,2427,12,1,39-8,[]
TX,0.619005325,291052.103229722,4640358.742154262,1.2,2437,9,1,4-20,"[['RX_GW', 0.990770936, 2437, 9, 1, 868.1, -128.648935083, '00:00:00:00:00:02']]"
TX,0.743491611,291037.221871297,4640500.372811244,1.2,431,7,1,153-24,[]
TX,0.754305943,288079.530848797,4641348.022667459,1.2,914,12,1,205-26,[]
TX,0.818198469,290490.498138637,4639928.473956258,1.2,1127,7,1,23-4,[]
TX,1.279865826,273674.1434055,4630634.520289137,1.2,1580,12,1,290-23,[]
TX,1.448320434,292325.909020903,4642044.145303176,1.2,2361,12,1,366-29,[]
TX,1.532276374,290983.210998821,4639052.543318375,1.2,2458,12,1,41-21,[]
TX,1.676206441,269753.263503804,4628497.463055333,1.2,832,12,1,196-3,[]
TX,1.698411221,291716.410759711,4642768.40098795,1.2,472,12,1,156-20,[]
TX,1.776883581,288782.675768155,4634131.106385342,1.2,1753,12,1,308-5,[]
TX,1.917713042,290320.471994815,4641904.978043708,1.2,197,7,1,123-25,[]
TX,1.965674853,281314.870509291,4632746.645578029,1.2,1440,12,1,278-11,[]
TX,2.039254206,290673.321880867,4641305.83142899,1.2,612,7,1,172-9,[]
TX,2.225119006,291995.543215514,4642988.757312925,1.2,2678,12,1,74-14,[]
TX,2.29349627,290146.348910943,4647423.027955904,1.2,1827,12,1,315-28,[]
TX,2.578242597,289830.790014968,4641369.07818352,1.2,912,7,1,205-23,[]
TX,2.892270335,273716.348289686,4630641.463933961,1.2,157,12,1,12-26,[]
TX,3.298298755,291212.576437451,4642304.500169459,1.2,40,11,1,107-21,[]
TX,3.460701559,291058.397762121,4640383.897401894,1.2,542,9,1,167-27,[]
TX,3.535028648,273679.536244688,4630624.619623422,1.2,2781,12,1,85-6,[]
TX,3.546796352,290777.063414445,4642287.204407247,1.2,1327,11,1,261-17,[]
TX,3.777748249,290861.193374539,4642260.153192713,1.2,2072,10,1,343-1,[]
TX,3.950922219,291663.676080534,4638059.342173623,1.2,2375,12,1,368-29,[]
TX,3.972387156,291886.219324785,4642572.87234349,1.2,1987,12,1,331-4,[]
TX,4.062679816,291151.924997155,4641329.23580874,1.2,1149,9,1,230-4,[]
TX,4.066189668,291530.292327381,4636722.809935992,1.2,267,12,1,132-14,[]
TX,4.077920841,289834.978108707,4638685.808738854,1.2,2,12,1,102-15,[]
TX,4.082783253,286973.21708887,4645961.547160451,1.2,1906,12,1,322-15,[]
TX,4.172492811,292687.851208315,4641597.564219419,1.2,1701,12,1,301-9,[]
TX,4.247297738,292578.180795014,4642337.602479609,1.2,1016,12,1,213-7,[]
TX,4.258688256,298290.446202614,4646738.73663334,1.2,1033,12,1,215-7,[]
TX,4.44767762,292087.101408446,4640600.730464485,1.2,1229,12,1,244-20,[]
TX,4.497079163,290197.904173708,4640980.466525804,1.2,1071,7,1,221-7,[]
TX,4.527706918,295154.188556002,4642674.242108086,1.2,340,7,1,14-27,"[['RX_GW', 4.642704119, 340, 7, 1, 868.1, -123.69930545, '00:00:00:00:00:04']]"
TX,4.967050471,291016.861918448,4644030.504425565,1.2,757,12,1,190-25,[]
TX,5.013746126,291984.548813654,4643734.56327729,1.2,174,12,1,120-25,[]
TX,5.020367341,294019.170338021,4650788.728309499,1.2,44,12,1,107-7,[]
TX,5.111258398,291105.405077645,4642466.384282388,1.2,459,11,1,155-14,[]
TX,5.111402706,290731.328863501,4642900.243912352,1.2,855,12,1,198-4,[]
TX,5.174146005,293040.63897591,4640922.169203814,1.2,1728,12,1,304-16,[]
TX,5.214307826,291987.130603426,4643703.927387694,1.2,738,12,1,188-23,[]
TX,5.278142308,293064.797307404,4643314.168593111,1.2,2173,12,1,352-2,[]
