label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.256264408,292674.851171132,4643988.603716956,1.2,91,12,1,2-1,"[['RX_GW', 2.888006577, 91, 12, 1, 868.1, -142.383756845, '00:00:00:00:00:04']]"
TX,1.717180399,292670.875145751,4643695.464331836,1.2,338,12,1,259-27,[]
TX,2.24771564,271687.826412662,4630731.966702948,1.2,295,12,1,253-17,[]
TX,2.518828521,289351.369445374,4635282.424699513,1.2,395,12,1,322-27,[]
TX,4.465916922,291649.788646729,4641743.841169828,1.2,97,12,1,2-21,[]
TX,4.77385842,292664.584547106,4641812.25318402,1.2,84,12,1,195-13,"[['RX_GW', 7.405598084, 84, 12, 1, 868.1, -139.473104066, '00:00:00:00:00:04']]"
TX,5.086954091,255321.954350945,4652482.512518981,1.2,460,12,1,7-10,[]
TX,6.316742863,289836.542194012,4638786.890114629,1.2,317,12,1,257-26,[]
TX,6.380347401,291641.545514791,4642833.130008675,1.2,483,12,1,79-29,[]
TX,7.201073225,293233.462036637,4640199.695217951,1.2,48,12,1,129-4,[]
TX,8.325812716,292202.896082967,4642169.291902287,1.2,461,12,1,7-11,[]
TX,8.433695918,291863.132383526,4642552.831222685,1.2,451,12,1,53-24,[]
TX,8.56811902,289943.654463926,4638152.283922447,1.2,353,12,1,260-27,[]
TX,9.441981572,290007.188451248,4637805.277886275,1.2,19,12,1,105-13,[]
TX,10.296435547,292705.475937214,4642685.310291957,1.2,154,12,1,214-28,[]
TX,10.579330101,289815.054080294,4633636.771276467,1.2,491,12,1,80-28,[]
TX,10.699994937,292194.156556312,4642150.815628461,1.2,344,12,1,260-12,[]
TX,11.147185,288747.678515,4647601.727879824,1.2,263,12,1,236-9,[]
TX,11.27233157,290079.25426597,4641122.904231488,1.2,459,7,1,62-9,"[['RX_GW', 11.387325889, 459, 7, 1, 868.1, -97.487549318, '00:00:00:00:00:02']]"
TX,11.703217573,292688.077465817,4643716.68983829,1.2,339,12,1,259-28,[]
TX,12.166492787,292202.776239791,4642016.250895677,1.2,281,12,1,241-23,[]
TX,12.660785935,295495.554936853,4642504.887946147,1.2,34,7,1,111-9,[]
TX,13.066902365,295705.906130207,4641271.880245784,1.2,130,7,1,208-28,"[['RX_GW', 13.181897303, 130, 7, 1, 868.1, -107.694348333, '00:00:00:00:00:04']]"
TX,13.649689066,292374.28884222,4640587.212754052,1.2,202,12,1,228-2,[]
TX,14.096083126,292179.091520119,4642160.59545053,1.2,51,12,1,129-7,[]
TX,14.542701753,292849.13948746,4640491.625804443,1.2,141,12,1,212-22,[]
TX,14.673392673,288197.291389182,4643922.781135408,1.2,62,12,1,178-26,[]
TX,14.913653373,290538.554628738,4640959.14104359,1.2,89,7,1,195-29,"[['RX_GW', 15.028648826, 89, 7, 1, 868.1, -110.996030531, '00:00:00:00:00:02']]"
TX,15.481722569,290219.226501675,4636576.403788466,1.2,195,12,1,228-1,[]
TX,15.696343654,291822.142757245,4642544.536580433,1.2,272,12,1,238-7,[]
TX,15.915255646,287864.843369112,4643263.630095609,1.2,375,12,1,281-15,[]
TX,16.000612622,294878.051379719,4646786.926303541,1.2,199,12,1,228-15,[]
TX,16.740898155,290005.003862765,4641550.280925364,1.2,214,7,1,232-29,[]
TX,16.987570382,292534.476245805,4639936.405084656,1.2,262,12,1,236-8,[]
TX,17.957850041,289850.90155054,4641734.328365305,1.2,7,7,1,104-16,[]
TX,18.156379758,280567.259979635,4632659.302484663,1.2,398,12,1,322-30,[]
TX,18.299268164,291833.193234681,4642544.330696208,1.2,273,12,1,238-8,[]
TX,18.817691764,290407.415325882,4641830.161788607,1.2,27,7,1,111-19,"[['RX_GW', 18.93268868, 27, 7, 1, 868.1, -122.859519727, '00:00:00:00:00:02']]"
TX,19.897874174,290494.250940035,4642814.393972559,1.2,44,12,1,115-7,[]
TX,20.7057036,291854.689497212,4642566.126296496,1.2,115,12,1,200-7,[]
TX,21.4717345,292842.909762909,4641932.883252185,1.2,387,12,1,321-24,[]
TX,21.94913888,291849.168514932,4642540.787785422,1.2,440,12,1,42-7,[]
TX,22.676239259,291682.942735862,4640063.825438639,1.2,300,12,1,253-22,[]
TX,25.654547181,292819.658978185,4643159.929214756,1.2,285,12,1,241-6,"[['RX_GW', 28.286287474, 285, 12, 1, 868.1, -141.521122835, '00:00:00:00:00:04']]"
TX,26.000968741,292203.275638002,4642162.495718607,1.2,391,12,1,321-28,"[['RX_GW', 28.632706855, 391, 12, 1, 868.1, -137.960331682, '00:00:00:00:00:02']]"
TX,28.583889977,292231.688949635,4642108.224315451,1.2,74,12,1,193-23,[]
TX,28.842240571,295137.100463189,4642746.966630192,1.2,137,9,1,212-14,"[['RX_GW', 29.214006031, 137, 9, 1, 868.1, -127.784897938, '00:00:00:00:00:04']]"
TX,29.777658775,292205.669676375,4641885.955222694,1.2,453,12,1,53-26,[]
TX,30.010930086,292207.293709758,4641903.3858068,1.2,469,12,1,7-26,[]
TX,30.527622334,290238.251193524,4642362.140017092,1.2,425,10,1,369-26,[]
TX,30.961400163,290056.298532131,4642388.652668201,1.2,35,9,1,115-17,[]
TX,31.939700535,290567.230715011,4639238.600531688,1.2,370,11,1,273-29,[]
TX,32.121291822,291884.35922164,4642546.899882946,1.2,394,12,1,322-26,[]
TX,32.422215431,292668.104431008,4641784.194826707,1.2,417,12,1,369-11,"[['RX_GW', 35.053955081, 417, 12, 1, 868.1, -139.446303009, '00:00:00:00:00:04']]"
TX,35.615270935,291866.341001693,4642552.442948993,1.2,107,12,1,200-20,"[['RX_GW', 38.24700887, 107, 12, 1, 868.1, -137.588035529, '00:00:00:00:00:02']]"
TX,36.929859635,290055.928715238,4642397.764691221,1.2,43,9,1,115-6,[]
TX,37.581139271,293765.903198573,4646477.768300476,1.2,67,12,1,193-14,[]
TX,37.964817764,310283.916870158,4644308.168536428,1.2,434,12,1,42-21,[]
TX,38.586898689,289555.744086246,4637762.656594269,1.2,4,12,1,104-13,[]
TX,39.17721199,291831.671123233,4642554.146600039,1.2,106,12,1,200-19,[]
TX,39.877547834,292354.720504852,4642449.068476981,1.2,380,12,1,288-14,[]
TX,40.550978396,271619.21335923,4630638.346850141,1.2,265,12,1,238-20,[]
TX,40.5568034,295140.790552069,4642711.351382948,1.2,146,8,1,212-5,[]
TX,41.326132089,292474.143153581,4641948.231745074,1.2,65,12,1,178-29,[]
