label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.103855906,289940.516153934,4641386.713289626,1.2,1078,7,1,352-22,"[['RX_GW', 0.218850988, 1078, 7, 1, 868.1, -108.041278809, '00:00:00:00:00:02']]"
TX,0.190591495,292425.608577112,4640580.726261794,1.2,1350,12,1,8-24,[]
TX,0.301925806,271466.716853933,4628978.041293185,1.2,0,12,1,104-1,[]
TX,0.788358404,289784.71088711,4642569.80790975,1.2,1475,9,1,99-28,"[['RX_GW', 1.16012548, 1475, 9, 1, 868.1, -129.684919468, '00:00:00:00:00:02']]"
TX,0.941364605,290687.823301542,4641303.581693959,1.2,70,7,1,119-3,[]
TX,1.049013253,292709.042901805,4641622.593482457,1.2,1439,12,1,90-29,[]
TX,1.209164609,291035.717084572,4641917.160241094,1.2,690,9,1,242-18,[]
TX,1.253010626,291515.949718104,4641343.334206104,1.2,954,9,1,315-16,[]
TX,1.601608128,292870.696103516,4640515.470063683,1.2,732,12,1,253-19,[]
TX,1.687242405,290471.481048004,4640628.409179982,1.2,1187,7,1,37-24,"[['RX_GW', 1.802237863, 1187, 7, 1, 868.1, -113.613005733, '00:00:00:00:00:02']]"
TX,1.72008396,291054.519294691,4641193.819716493,1.2,329,7,1,195-13,[]
TX,1.72553576,290698.059169691,4641299.967483918,1.2,890,7,1,295-1,[]
TX,1.797785394,291029.433353365,4641959.31287598,1.2,695,8,1,242-4,[]
TX,1.938466705,294295.790439584,4641988.348745481,1.2,469,9,1,212-20,[]
TX,2.030578656,291810.808051585,4642530.577207676,1.2,42,12,1,111-8,[]
TX,3.027919779,291232.953254899,4642279.745413253,1.2,245,11,1,176-5,[]
TX,3.246724762,292551.432317164,4642892.279042631,1.2,1282,12,1,59-28,[]
TX,3.255542106,290456.207983304,4641626.937905123,1.2,1038,7,1,343-30,[]
TX,3.323392079,294506.938784531,4644396.60614111,1.2,1153,12,1,365-27,[]
TX,3.46214185,291137.59170428,4643591.489052149,1.2,713,12,1,248-27,[]
TX,3.531717237,290033.037635247,4640951.076187184,1.2,255,7,1,178-14,[]
TX,3.544899666,273691.522918634,4630642.960904533,1.2,29,12,1,105-28,[]
TX,3.809567771,290410.320389065,4640475.223896032,1.2,196,7,1,156-9,[]
TX,3.825286844,289748.248162185,4641823.680968169,1.2,978,7,1,322-26,[]
TX,4.29422152,291120.854447956,4643613.25146616,1.2,1287,12,1,61-11,[]
TX,4.741038728,298189.667169345,4638669.290071717,1.2,1074,12,1,352-19,[]
TX,4.942078126,292522.36779359,4642752.111741469,1.2,172,12,1,156-1,[]
TX,5.361808583,293682.448101576,4640522.381129026,1.2,153,12,1,139-8,[]
TX,5.362348657,291735.091409157,4642153.068623313,1.2,168,12,1,155-13,[]
TX,5.521476652,290314.672859939,4643852.983494891,1.2,567,12,1,225-9,[]
TX,5.694282516,289685.846101867,4642242.998059497,1.2,733,10,1,253-20,[]
TX,6.640078984,292290.467716316,4646136.293735828,1.2,480,12,1,212-9,[]
TX,6.655816497,290463.83657549,4641526.652888669,1.2,159,7,1,143-21,[]
TX,7.691944739,291059.779004303,4644901.553315212,1.2,1317,12,1,7-14,[]
TX,7.694035675,291836.711972215,4642539.241676376,1.2,78,12,1,12-12,[]
TX,7.886222247,292080.828777773,4640521.701608445,1.2,524,12,1,222-4,[]
TX,7.942167961,291714.328413946,4642363.530725096,1.2,183,12,1,156-22,[]
TX,8.180271229,291345.79190026,4641425.44875702,1.2,125,10,1,135-13,"[['RX_GW', 8.839781706, 125, 10, 1, 868.1, -130.67274644, '00:00:00:00:00:02']]"
TX,8.209064744,292813.793878181,4642778.92616635,1.2,457,12,1,21-23,[]
TX,8.216632974,291846.757217847,4642545.493413922,1.2,165,12,1,143-8,[]
TX,8.221702908,290285.304329853,4641971.215812976,1.2,1451,8,1,94-20,[]
TX,8.371010246,291102.027566754,4641442.715653965,1.2,981,9,1,322-29,[]
TX,8.754003588,292159.156111553,4643621.109625564,1.2,490,12,1,22-19,[]
TX,8.944785492,291126.951065762,4641383.936097581,1.2,900,9,1,295-9,"[['RX_GW', 9.316551228, 900, 9, 1, 868.1, -127.225051079, '00:00:00:00:00:02']]"
TX,9.044761904,290543.893748065,4645536.373772268,1.2,577,12,1,228-2,[]
TX,9.070254626,290359.685704024,4641429.699184052,1.2,786,7,1,260-24,[]
TX,9.294815182,291123.176067195,4640497.285161149,1.2,961,8,1,315-30,[]
TX,9.329382781,291689.862132462,4645329.252981039,1.2,1202,12,1,40-5,[]
TX,9.522371292,290280.026955781,4641989.243840502,1.2,636,8,1,235-29,"[['RX_GW', 9.729784556, 636, 8, 1, 868.1, -125.316875055, '00:00:00:00:00:02']]"
TX,9.725592709,290091.46043707,4640896.495890306,1.2,1294,7,1,62-17,[]
TX,10.127394554,290753.587842541,4635708.938206538,1.2,1141,12,1,365-13,[]
TX,10.342657694,287048.112883598,4634235.174165481,1.2,850,12,1,281-2,[]
TX,10.554427396,293332.210578234,4640119.346137642,1.2,120,12,1,132-7,[]
TX,10.949934012,292995.485991317,4642921.888274777,1.2,1146,12,1,365-18,[]
TX,10.989623094,290712.412673855,4642998.693988328,1.2,493,12,1,22-22,[]
TX,11.457233709,290523.150406697,4640957.588005256,1.2,929,7,1,298-29,[]
TX,11.616987482,292386.693061075,4637863.98364546,1.2,340,12,1,196-15,[]
TX,11.933068507,290298.337875368,4641991.473124999,1.2,1061,8,1,351-25,[]
