label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.174056374,290278.436980778,4642584.659181566,1.2,501,11,1,148-7,[]
TX,0.300755692,292500.431386182,4642904.2201115,1.2,2587,12,1,72-19,[]
TX,0.697423621,286657.821044236,4645765.812539318,1.2,553,12,1,152-27,[]
TX,0.857061864,291831.755015995,4642547.5181223,1.2,2603,12,1,73-3,[]
TX,0.858368673,295076.635654006,4639291.43639996,1.2,1401,12,1,264-21,[]
TX,0.89924994,286643.738641005,4641696.662730761,1.2,1411,12,1,266-24,[]
TX,1.091147127,290962.146454561,4639194.101528678,1.2,268,11,1,125-24,[]
TX,1.222560427,290056.025241211,4643322.371145592,1.2,405,12,1,139-27,[]
TX,1.27934049,291064.312698691,4641925.157477478,1.2,2009,9,1,341-5,[]
TX,1.352838538,292673.97964616,4641789.416321685,1.2,1179,12,1,239-11,[]
TX,1.491095244,293019.831368785,4643337.058715937,1.2,522,12,1,150-6,[]
TX,1.513945989,291838.791501647,4645003.807599518,1.2,869,12,1,194-14,[]
TX,1.601828013,285716.710015395,4633609.201122551,1.2,1300,12,1,250-5,[]
TX,1.725722956,290757.941885164,4641527.32709866,1.2,2196,7,1,371-19,"[['RX_GW', 1.840719833, 2196, 7, 1, 868.1, -119.162861646, '00:00:00:00:00:02']]"
TX,2.021213416,295557.177008898,4645540.756762112,1.2,1044,12,1,220-25,[]
TX,2.02273047,289065.628802743,4637214.260889237,1.2,1267,12,1,246-10,[]
TX,2.023903448,293796.100472827,4644392.150001039,1.2,497,12,1,148-3,[]
TX,2.027712534,289339.975326058,4634299.792665817,1.2,799,12,1,184-13,[]
TX,2.076713003,291636.040688895,4644616.167071201,1.2,513,12,1,150-18,[]
TX,2.106429296,274352.901088149,4625449.123821639,1.2,1966,12,1,339-17,[]
TX,2.115609087,290148.758075028,4643448.79873276,1.2,1094,12,1,226-26,[]
TX,2.430731781,292223.360960427,4637151.873678759,1.2,1925,12,1,334-6,[]
TX,2.687017284,296249.674950604,4642564.327889099,1.2,475,7,1,147-25,[]
TX,2.845047458,290215.852904469,4647312.173418755,1.2,58,12,1,103-18,[]
TX,3.006825043,290868.219173756,4641307.408196107,1.2,2482,9,1,61-20,[]
TX,3.133262147,291841.388716839,4642543.316469114,1.2,1743,12,1,31-20,[]
TX,3.160104704,292150.187109442,4638941.348219188,1.2,2300,12,1,45-7,[]
TX,3.171890568,291185.418338795,4641311.041824179,1.2,1102,9,1,226-8,[]
TX,3.201636547,291383.529859453,4644178.521658127,1.2,1356,12,1,256-5,[]
TX,3.212485734,291656.084222696,4642339.729887805,1.2,2543,12,1,70-19,[]
TX,3.214800187,290724.517253319,4640850.704940522,1.2,1730,7,1,309-7,[]
TX,3.604150295,291061.42914106,4644024.641951737,1.2,1696,12,1,306-16,[]
TX,3.849769546,289106.410902387,4642526.254896232,1.2,434,11,1,140-25,[]
TX,3.984441032,292659.844009346,4641769.226908451,1.2,1548,12,1,284-26,[]
TX,3.98536828,294688.198409077,4644642.192968712,1.2,1419,12,1,267-13,[]
TX,4.024466578,289877.599069374,4642385.530187517,1.2,2302,11,1,46-15,[]
TX,4.041307009,292401.949344076,4643073.070154553,1.2,136,12,1,11-18,[]
TX,4.209142126,288922.502308061,4642929.479467249,1.2,1141,12,1,232-3,[]
TX,4.373567833,290057.753123319,4642388.768222146,1.2,1235,10,1,241-26,[]
TX,4.485106382,290675.669184311,4643872.324737056,1.2,1295,12,1,250-19,[]
TX,4.558284382,290683.185790556,4641294.503660711,1.2,1157,7,1,234-5,[]
