label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,2.072894138,294968.632734727,4642718.914809546,1.2,283,10,1,231-26,"[['RX_GW', 2.73240383, 283, 10, 1, 868.1, -131.275074831, '00:00:00:00:00:04']]"
TX,3.288358306,271676.391444248,4630679.335179538,1.2,101,12,1,162-18,[]
TX,5.591454022,291841.743742614,4642559.963833626,1.2,320,12,1,236-18,"[['RX_GW', 8.223191911, 320, 12, 1, 868.1, -140.823775002, '00:00:00:00:00:02']]"
TX,5.990448278,292523.54046407,4642913.805077711,1.2,278,12,1,228-28,[]
TX,6.785302658,271611.747882543,4630644.227656825,1.2,367,12,1,241-22,[]
TX,7.677759695,291035.962983719,4642047.450011483,1.2,445,10,1,273-2,[]
TX,7.756695154,276299.599521999,4632058.738767598,1.2,378,12,1,242-21,[]
TX,8.830604408,295612.20379685,4640777.433723994,1.2,288,7,1,232-25,"[['RX_GW', 8.945601011, 288, 7, 1, 868.1, -118.123870552, '00:00:00:00:00:04']]"
TX,9.130811714,271622.05128986,4630656.028053915,1.2,564,12,1,79-27,[]
TX,9.686835695,289318.174124198,4639759.720263877,1.2,113,9,1,169-12,"[['RX_GW', 10.058601579, 113, 9, 1, 868.1, -128.94347077, '00:00:00:00:00:02']]"
TX,9.835487568,291768.974571989,4640788.552230127,1.2,10,11,1,104-25,[]
TX,10.651162735,271622.51836512,4630654.329703702,1.2,343,12,1,238-5,[]
TX,10.705189343,291830.888607891,4641602.801421691,1.2,171,12,1,2-16,[]
TX,11.265606839,294790.780733508,4636234.944456489,1.2,259,12,1,225-19,[]
TX,11.306047079,292522.747119167,4642913.796780816,1.2,412,12,1,259-13,[]
TX,11.674404011,296853.801486916,4640895.404033612,1.2,510,9,1,42-12,"[['RX_GW', 12.046170211, 510, 9, 1, 868.1, -129.761540235, '00:00:00:00:00:04']]"
TX,11.768674163,292181.442007073,4642150.764474813,1.2,249,12,1,222-3,[]
TX,11.872555843,292711.746026646,4642086.700248334,1.2,136,12,1,178-4,[]
TX,12.483078892,291839.458573198,4642523.564180784,1.2,329,12,1,236-28,[]
TX,12.544065343,290046.07874146,4642398.691187175,1.2,39,10,1,115-17,[]
TX,14.532503211,291863.613159764,4642535.838100375,1.2,470,12,1,322-25,[]
TX,14.548170875,297477.248561172,4641192.410486238,1.2,512,11,1,42-14,"[['RX_GW', 16.028930539, 512, 11, 1, 868.1, -133.310888058, '00:00:00:00:00:04']]"
TX,15.249995694,291435.070193572,4642053.514998346,1.2,440,10,1,273-12,[]
TX,15.396514791,288208.41352145,4646909.503004363,1.2,480,12,1,348-16,[]
TX,15.436240195,291690.720328939,4640860.048101753,1.2,250,10,1,222-4,[]
TX,15.625897597,295157.293273542,4642698.087369822,1.2,568,9,1,8-15,[]
TX,16.98623745,290461.952768798,4647418.571345806,1.2,555,12,1,71-17,[]
TX,17.015775139,291823.380709891,4642544.948116333,1.2,280,12,1,228-30,[]
TX,17.217409932,271661.171883909,4630603.063850962,1.2,229,12,1,22-17,[]
TX,17.94725748,288554.414181315,4642656.558367532,1.2,41,12,1,115-19,[]
TX,18.037977337,290447.044945341,4647413.800899325,1.2,168,12,1,2-13,[]
TX,18.29864483,291645.507803934,4642824.032307435,1.2,583,12,1,80-30,[]
