label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.206881236,289071.583422367,4641822.694789588,1.2,12,8,1,104-27,"[['RX_GW', 0.414294966, 12, 8, 1, 868.1, -125.672010178, '00:00:00:00:00:02']]"
TX,0.244106527,290288.936248653,4640341.304155022,1.2,835,7,1,298-16,[]
TX,1.781227782,290695.254877324,4641304.48871151,1.2,587,7,1,236-10,"[['RX_GW', 1.896224079, 587, 7, 1, 868.1, -118.672049186, '00:00:00:00:00:02']]"
TX,1.898593221,291751.367920821,4642613.561631124,1.2,1177,12,1,79-28,[]
TX,1.945573232,291236.818015403,4642312.852757705,1.2,1098,11,1,53-29,[]
TX,2.126244186,290166.510057063,4639722.410780041,1.2,802,8,1,290-27,[]
TX,2.151819189,290063.043001327,4641529.099005738,1.2,601,7,1,236-29,[]
TX,2.421642375,297964.639131556,4641488.680327306,1.2,997,12,1,362-28,[]
TX,2.86757564,290060.683904101,4642381.586458061,1.2,730,10,1,264-25,[]
TX,2.926709481,291705.594760436,4642770.594051091,1.2,164,12,1,156-24,[]
TX,3.132722352,290148.418428048,4640599.123694935,1.2,215,7,1,176-4,[]
TX,3.229603607,290371.350119138,4641435.893058273,1.2,613,7,1,238-23,[]
TX,3.301076657,271759.161207095,4630623.14823293,1.2,136,12,1,143-19,[]
TX,3.582363912,293747.019133628,4641465.854480594,1.2,975,12,1,361-15,[]
TX,3.647650489,293332.803514095,4649394.505043047,1.2,113,12,1,135-19,[]
TX,4.586324713,290690.588858304,4641184.177255183,1.2,178,7,1,157-12,"[['RX_GW', 4.701320831, 178, 7, 1, 868.1, -116.23402578, '00:00:00:00:00:02']]"
TX,4.751559972,290352.799466206,4641461.432344719,1.2,723,7,1,260-28,"[['RX_GW', 4.866555738, 723, 7, 1, 868.1, -115.866383587, '00:00:00:00:00:02']]"
TX,4.95369265,290738.327263188,4640943.427317515,1.2,786,7,1,288-30,"[['RX_GW', 5.068688764, 786, 7, 1, 868.1, -117.74850815, '00:00:00:00:00:02']]"
TX,5.232182584,290967.389890343,4642038.349832336,1.2,595,9,1,236-22,"[['RX_GW', 5.603949159, 595, 9, 1, 868.1, -129.588438158, '00:00:00:00:00:02']]"
TX,5.632117151,291333.175694971,4641397.261278609,1.2,533,10,1,232-1,"[['RX_GW', 6.291627556, 533, 10, 1, 868.1, -131.450388629, '00:00:00:00:00:02']]"
