label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.545638872,288419.180521952,4634208.479542271,1.2,54,12,1,113-4,[]
TX,0.782104037,293080.737821544,4643349.56771251,1.2,1346,12,1,7-28,[]
TX,0.784026985,289290.034879267,4631410.182027667,1.2,28,12,1,105-27,[]
TX,0.861250161,289913.888038324,4634588.923580887,1.2,64,12,1,115-21,[]
TX,0.956699577,290391.550272124,4640454.418956565,1.2,166,7,1,143-23,"[['RX_GW', 1.071695174, 166, 7, 1, 868.1, -113.421423285, '00:00:00:00:00:02']]"
TX,0.966977887,291035.989287994,4641929.095388496,1.2,1419,9,1,85-3,[]
TX,1.224501955,292905.914202779,4641890.842761355,1.2,771,12,1,257-28,[]
TX,1.843646141,295151.076836921,4642700.398581377,1.2,491,7,1,212-28,[]
TX,1.982727696,291027.89145077,4643188.090431086,1.2,292,12,1,188-30,[]
TX,2.045099675,290745.129220676,4642275.188476407,1.2,593,9,1,228-15,[]
TX,2.284418389,290674.614041828,4641310.735772404,1.2,535,7,1,222-19,[]
TX,3.181688804,290500.810014467,4640871.139259399,1.2,945,7,1,298-27,[]
TX,3.379796632,294210.876121024,4641859.717082717,1.2,1452,11,1,89-28,[]
TX,3.416108435,290364.109358815,4641449.523712048,1.2,822,7,1,266-17,[]
TX,3.427177298,291220.537181676,4642281.43649413,1.2,729,12,1,248-2,[]
TX,3.649153294,290473.437422664,4640702.769365998,1.2,699,7,1,241-23,[]
TX,4.130752607,290494.213998386,4640815.675066625,1.2,1142,7,1,361-30,[]
TX,4.157235581,291011.717786684,4640394.308828141,1.2,730,8,1,248-26,[]
TX,4.33160027,290082.793630379,4640920.732829667,1.2,1316,7,1,62-17,[]
TX,4.854388537,284477.189018647,4640443.148227825,1.2,567,12,1,224-28,[]
TX,5.139680804,291758.240657481,4641541.179019783,1.2,928,11,1,297-25,"[['RX_GW', 6.620440696, 928, 11, 1, 868.1, -133.945745697, '00:00:00:00:00:02']]"
TX,5.166536843,290735.245102548,4641300.776156088,1.2,892,7,1,290-16,[]
TX,5.22931744,290312.332350203,4641327.703522533,1.2,1499,7,1,99-26,[]
TX,5.335079531,294759.644109339,4640644.414148524,1.2,568,8,1,224-29,"[['RX_GW', 5.542493771, 568, 8, 1, 868.1, -126.539009279, '00:00:00:00:00:04']]"
TX,5.590673806,290101.003606249,4640899.584390497,1.2,355,7,1,196-24,[]
TX,5.873943032,290589.065281836,4641062.964012584,1.2,602,7,1,228-29,[]
TX,6.374404143,294140.536193088,4642790.849923664,1.2,1145,12,1,362-11,[]
