label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.051846264,288715.46244531,4634033.838743886,1.2,1732,12,1,274-30,[]
TX,0.094099789,289105.736790221,4647024.100846518,1.2,2491,12,1,368-12,[]
TX,0.201895889,289039.46633617,4637236.310506027,1.2,1463,12,1,246-11,[]
TX,0.322244588,288011.288354303,4645972.089684093,1.2,997,12,1,197-19,[]
TX,0.334417975,286543.227263412,4632266.037244634,1.2,2271,12,1,338-4,[]
TX,0.402107993,291708.379351383,4642124.711178871,1.2,447,12,1,140-14,[]
TX,0.65543692,291026.462491093,4641930.643761452,1.2,520,9,1,147-8,[]
TX,0.66218547,287798.406601351,4643343.118647588,1.2,268,12,1,124-16,[]
TX,0.696859449,289334.020798394,4634322.75118172,1.2,962,12,1,192-26,[]
TX,0.735792413,289913.20214032,4640881.491405432,1.2,2484,7,1,367-17,[]
TX,0.761679503,290987.963155795,4640341.280076413,1.2,2197,7,1,329-30,[]
TX,0.96530891,295644.35310995,4645003.111844669,1.2,2368,12,1,348-7,[]
TX,1.032825562,289866.016355257,4641706.218688366,1.2,1458,7,1,245-14,[]
TX,1.039310641,287556.366310723,4641339.760968571,1.2,1325,12,1,231-4,[]
TX,1.241259825,289764.605110851,4637985.247251194,1.2,3133,12,1,93-18,[]
TX,1.274439311,291540.675348249,4641346.35532134,1.2,2227,11,1,334-3,[]
TX,1.36267568,292000.115735647,4643700.879069478,1.2,53,12,1,104-18,[]
TX,1.490607277,289210.542754472,4643517.974982834,1.2,877,12,1,184-10,[]
TX,1.659556977,290452.746830152,4640692.823044681,1.2,2616,7,1,44-10,[]
TX,1.957024379,297455.441274028,4633235.90967293,1.2,2336,12,1,344-4,[]
TX,1.979393863,290948.889722843,4642040.301504771,1.2,700,9,1,163-11,[]
TX,2.34112972,292732.037681183,4641849.821750224,1.2,2711,12,1,51-1,[]
TX,2.627725584,291935.942505633,4642584.840137783,1.2,946,12,1,190-28,[]
TX,2.759648783,292373.1143066,4643247.263484915,1.2,2845,12,1,65-24,[]
TX,2.855640089,290924.479858905,4647108.925294887,1.2,1697,12,1,270-20,[]
TX,3.008861985,292117.973624921,4642630.721841833,1.2,2977,12,1,76-17,[]
TX,3.152634332,291206.881730802,4639567.637408509,1.2,3091,11,1,88-11,"[['RX_GW', 4.633393967, 3091, 11, 1, 868.1, -133.425778885, '00:00:00:00:00:02']]"
TX,3.213409629,296332.359259848,4636330.229566924,1.2,255,12,1,121-5,[]
TX,3.32344684,290383.997781083,4643400.818422128,1.2,1031,12,1,201-10,[]
TX,3.346856379,289331.01307055,4634326.786022872,1.2,2934,12,1,72-18,[]
TX,3.434006174,291000.971154465,4641832.225221575,1.2,392,9,1,134-4,[]
TX,3.477330418,292105.989378698,4640671.157873918,1.2,239,12,1,12-7,[]
TX,3.485532739,292476.333636206,4636360.647578729,1.2,100,12,1,109-5,[]
TX,3.492077958,294233.147142954,4641912.891981468,1.2,1795,8,1,280-21,[]
TX,3.547807628,296624.216357677,4637257.015129788,1.2,1223,12,1,222-14,[]
TX,3.588576369,291348.822507098,4642014.369709234,1.2,1042,10,1,201-28,[]
TX,3.60175789,294885.562840107,4642544.963315833,1.2,2508,8,1,369-21,[]
TX,3.676266308,290748.365490164,4642868.303543754,1.2,2722,12,1,51-2,[]
TX,3.688283862,289591.73159448,4645555.142460483,1.2,166,12,1,113-10,[]
TX,3.752170591,290546.714781136,4643228.847586532,1.2,2078,12,1,315-20,[]
TX,3.82199569,289666.348085832,4637425.961367779,1.2,1098,12,1,209-13,[]
TX,4.041674486,273713.052723414,4630647.373522582,1.2,2575,12,1,40-25,[]
TX,4.042976685,292509.963807637,4651442.554020252,1.2,3051,12,1,82-5,[]
TX,4.078239982,289947.299652756,4634394.017522488,1.2,1955,12,1,301-28,[]
TX,4.152696641,291704.455698256,4642122.846998598,1.2,614,12,1,153-2,[]
TX,4.308832086,291981.039585278,4641027.450290727,1.2,248,12,1,121-18,[]
TX,4.336330318,291968.331843849,4641702.642032839,1.2,1689,12,1,269-7,[]
TX,4.339684127,291059.859526572,4641990.058268048,1.2,2552,11,1,4-11,[]
TX,4.431740479,291611.694869098,4642130.110143473,1.2,729,12,1,167-16,[]
TX,4.535542182,291918.777374232,4642586.635466957,1.2,945,12,1,190-27,[]
TX,4.562619223,295165.273870316,4642745.139317775,1.2,1111,7,1,21-26,[]
TX,4.664731344,292042.944288408,4642248.503670451,1.2,617,12,1,153-29,[]
TX,4.686868301,291075.942856435,4644020.596173987,1.2,773,12,1,172-19,[]
TX,4.776718396,290631.541272176,4642293.142358722,1.2,1227,11,1,223-11,[]
TX,4.805698129,291909.760335185,4642562.348169155,1.2,740,12,1,169-24,[]
TX,4.857177406,289173.305914323,4642513.201310154,1.2,2697,10,1,50-18,[]
TX,4.906214615,293089.1273266,4641719.585637891,1.2,1033,12,1,201-14,[]
TX,5.197470677,295306.409430018,4637268.610226919,1.2,947,12,1,190-29,[]
TX,5.275990603,292972.112161469,4641829.256897686,1.2,2805,12,1,60-21,[]
TX,5.316013425,284451.496426736,4633104.898123281,1.2,2153,12,1,322-12,[]
TX,5.4008795,292745.441933002,4641856.948181524,1.2,2989,12,1,76-8,[]
TX,5.412035674,291231.961192973,4641293.319779677,1.2,313,8,1,128-28,[]
TX,5.468520065,287477.364552448,4641204.844414048,1.2,789,12,1,173-20,[]
TX,5.473644272,289554.872823947,4643319.901136545,1.2,2856,12,1,66-18,[]
TX,5.982784145,291979.729415156,4642229.45245359,1.2,2138,12,1,320-24,[]
TX,5.99602413,290079.529704628,4652321.223526766,1.2,2920,12,1,71-27,[]
TX,6.009300088,291995.578281334,4639689.858060969,1.2,2404,12,1,353-3,[]
TX,6.136049627,295159.927782583,4641758.902848979,1.2,3135,7,1,93-2,[]
TX,6.192669665,294188.065007372,4639827.228590159,1.2,723,10,1,167-10,[]
TX,6.576505528,293569.529652735,4642058.420969739,1.2,1552,12,1,256-19,[]
TX,6.693845822,290940.496304741,4641682.831648679,1.2,2442,8,1,361-18,[]
TX,6.720678321,292159.908938849,4642656.308003901,1.2,1671,12,1,269-16,[]
TX,6.930391732,289826.202913997,4643044.274405624,1.2,1297,12,1,230-21,[]
TX,6.991902961,293854.298278038,4642722.467661069,1.2,2926,12,1,72-1,[]
TX,7.162923829,290855.065661791,4642269.454076956,1.2,92,11,1,109-24,[]
TX,7.190189253,289145.084385532,4640017.365696945,1.2,1064,8,1,203-9,[]
TX,7.216237136,290109.399878489,4643025.83711227,1.2,1952,12,1,301-25,[]
TX,7.254372772,291933.839949883,4642576.701095983,1.2,1601,12,1,262-24,[]
TX,7.311399681,290960.032507465,4642623.294074495,1.2,1439,12,1,244-10,[]
TX,7.323656678,291945.125978767,4642594.615884532,1.2,1656,12,1,268-28,[]
TX,7.377015458,292250.22034609,4640636.203683785,1.2,2877,12,1,67-26,[]
