label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.149674045,298483.557386264,4646476.608261369,1.2,455,12,1,156-19,[]
TX,0.151255431,289628.890771011,4642050.42751193,1.2,1729,7,1,315-27,"[['RX_GW', 0.266252876, 1729, 7, 1, 868.1, -123.955608746, '00:00:00:00:00:02']]"
TX,0.27532772,273715.52704765,4630685.828028821,1.2,1556,12,1,30-17,[]
TX,0.35558298,274942.128470235,4631129.650658539,1.2,2110,12,1,355-13,[]
TX,0.644465427,273640.109819591,4630675.979989029,1.2,2235,12,1,366-16,[]
TX,0.737050956,286703.745864632,4641706.347911274,1.2,1351,12,1,278-26,[]
TX,0.783933737,292321.827465736,4642041.855657492,1.2,365,12,1,145-21,[]
TX,0.819070956,288738.004074919,4635491.22418543,1.2,535,12,1,17-25,[]
TX,0.865763188,292455.362955842,4641609.06473595,1.2,1281,12,1,268-10,[]
TX,0.866552623,290779.360287987,4641303.667026705,1.2,498,7,1,159-30,[]
TX,1.155876307,291753.888085411,4639555.292022835,1.2,713,12,1,190-12,[]
TX,1.379644145,290686.88194459,4642288.788135742,1.2,1952,10,1,341-10,[]
TX,1.437590969,279080.515509217,4632521.222764182,1.2,2369,12,1,46-14,[]
TX,1.631814204,295134.660191595,4642717.080479335,1.2,2045,7,1,350-1,[]
TX,1.837697504,273689.470130721,4630686.68328701,1.2,1744,12,1,316-2,[]
TX,1.875132413,288183.166080272,4643908.388734978,1.2,2432,12,1,61-1,[]
TX,1.879201757,299706.873130786,4646326.76965048,1.2,454,12,1,156-17,[]
TX,2.098170117,292566.114314457,4641424.680686882,1.2,73,12,1,112-15,[]
TX,2.357010005,295495.532668292,4642502.004723633,1.2,2509,7,1,70-29,[]
TX,2.397981797,290319.024592924,4643963.559463316,1.2,1524,12,1,297-27,[]
TX,2.449944221,273704.66969352,4630689.32667137,1.2,1572,12,1,30-7,[]
TX,2.546595462,291250.315781896,4641210.182290772,1.2,1343,8,1,278-17,[]
TX,2.813206143,291979.557785846,4643701.240556535,1.2,685,12,1,186-3,[]
TX,2.831442791,287174.509703255,4641582.64473115,1.2,2192,12,1,360-27,[]
TX,2.862421538,272725.526082975,4629698.469778178,1.2,1975,12,1,342-2,[]
TX,2.878368878,289128.234012891,4636118.33341084,1.2,726,12,1,191-25,[]
TX,3.053217412,290116.839607753,4641272.15262341,1.2,989,7,1,223-2,[]
