label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.089756706,291025.206581213,4641940.448204163,1.2,542,10,1,151-27,"[['RX_GW', 0.74926719, 542, 10, 1, 868.1, -130.233928102, '00:00:00:00:00:02']]"
TX,0.154523954,293230.377265505,4640201.149357116,1.2,2266,12,1,369-6,[]
TX,0.206917417,294828.87546316,4643492.610470399,1.2,2810,12,1,85-13,[]
TX,0.227827403,293725.88856922,4645341.037440186,1.2,2224,12,1,363-26,[]
TX,0.423257492,292350.258378664,4641969.328971708,1.2,2331,12,1,42-28,[]
TX,0.454843578,292725.22752339,4642048.420587873,1.2,787,12,1,181-6,[]
TX,0.761206904,294051.762866106,4644368.600234379,1.2,2107,12,1,346-4,[]
TX,0.894056513,290769.650894108,4637994.121970512,1.2,1894,12,1,318-17,[]
TX,0.929660045,289947.313782333,4645930.364807848,1.2,313,12,1,129-26,[]
TX,0.963565753,292638.759862247,4642174.024216099,1.2,1139,12,1,229-21,[]
TX,1.072771829,283964.422506841,4632091.64767662,1.2,266,12,1,125-26,[]
TX,1.178682699,292543.10755332,4642573.397637073,1.2,2172,12,1,357-4,[]
TX,1.220888866,274944.889122279,4631123.813955024,1.2,1087,12,1,222-12,[]
TX,1.265944322,288023.175053102,4636950.133860561,1.2,2547,12,1,59-3,[]
TX,1.289085989,291900.297211462,4641655.581013098,1.2,2231,11,1,367-10,[]
TX,1.437872042,290120.588403424,4644326.799021798,1.2,517,12,1,150-16,[]
TX,1.649316247,291288.822562493,4642011.499797285,1.2,1931,10,1,322-4,[]
TX,1.672931981,290483.260032707,4641378.177196782,1.2,2538,7,1,58-3,[]
TX,1.698637323,289861.421702184,4641713.49670197,1.2,2018,7,1,336-19,[]
TX,1.712791285,291413.958696675,4643781.094185736,1.2,1778,12,1,305-7,[]
TX,1.722716646,291689.394337004,4642193.261559221,1.2,764,12,1,179-6,[]
TX,1.75026475,290660.686939672,4642885.606761805,1.2,677,12,1,167-15,[]
TX,1.804011472,298882.855062168,4641206.119105121,1.2,2220,12,1,363-20,[]
TX,2.003704876,294967.87859885,4642705.879654496,1.2,954,11,1,202-13,[]
TX,2.03430085,287908.316602348,4643844.837569945,1.2,606,12,1,158-11,[]
TX,2.160189917,292359.828865306,4641528.377247872,1.2,1794,12,1,308-20,[]
TX,2.397727127,291774.629335117,4639778.031566819,1.2,974,12,1,204-10,[]
TX,2.437037068,290371.769978875,4641441.0665748,1.2,1177,7,1,231-27,[]
TX,2.445141041,292831.41016544,4641143.032949314,1.2,1097,12,1,223-17,[]
TX,2.514217496,289558.268431124,4637468.905875362,1.2,879,12,1,192-10,[]
TX,2.667018411,291060.024374903,4644028.519365107,1.2,2615,12,1,68-20,[]
TX,2.912654566,294280.319476858,4650302.691191108,1.2,239,12,1,123-27,[]
TX,3.018765693,291632.809329769,4642858.338813912,1.2,2077,12,1,340-7,[]
TX,3.049953778,295121.359660446,4642700.723258586,1.2,1853,10,1,310-6,"[['RX_GW', 3.70946314, 1853, 10, 1, 868.1, -130.417040545, '00:00:00:00:00:04']]"
TX,3.325926207,292678.477607018,4642032.723292258,1.2,805,12,1,182-9,[]
TX,3.566499134,292307.501292325,4643801.256792584,1.2,1488,12,1,268-29,[]
TX,3.636662512,289961.852809518,4640232.494629635,1.2,1047,7,1,214-6,"[['RX_GW', 3.751658256, 1047, 7, 1, 868.1, -113.322900813, '00:00:00:00:00:02']]"
TX,3.645220226,291713.151453581,4642818.644560634,1.2,2689,12,1,72-6,[]
TX,3.737143584,295149.399167293,4642732.30066605,1.2,2920,9,1,97-26,"[['RX_GW', 4.108908982, 2920, 9, 1, 868.1, -128.306459112, '00:00:00:00:00:04']]"
TX,3.76885952,293632.776275057,4641862.297988951,1.2,1588,11,1,279-10,[]
TX,3.869090742,292334.074363953,4642044.288993065,1.2,1701,12,1,297-17,[]
TX,3.908924132,289898.139310071,4642384.374859403,1.2,1260,10,1,24-28,[]
TX,3.923344569,303723.324054618,4644560.139902298,1.2,2174,12,1,357-6,[]
TX,3.926363102,292530.679922006,4642918.225624538,1.2,1110,12,1,226-11,[]
TX,3.974221606,290362.655751361,4641453.222453089,1.2,731,7,1,175-19,[]
TX,4.072438028,295735.130563084,4638139.985903118,1.2,309,12,1,129-21,[]
TX,4.308206796,294322.456190655,4642621.688886598,1.2,1180,11,1,231-5,[]
TX,4.400650531,292824.992209296,4644190.919557048,1.2,327,12,1,130-19,[]
TX,4.490918464,291207.957327928,4639576.743846644,1.2,2540,10,1,58-6,[]
TX,4.515836816,292625.572276929,4643027.972272905,1.2,594,12,1,155-6,[]
TX,4.682655766,291037.855255806,4644039.074660674,1.2,983,12,1,204-28,[]
TX,4.762812468,290620.699834503,4633576.238515096,1.2,1542,12,1,273-20,[]
TX,4.882906357,290310.993633038,4640343.464377405,1.2,1485,7,1,268-24,[]
TX,4.948596942,294957.203275534,4642699.730141259,1.2,1630,8,1,287-13,[]
TX,5.107675972,290501.818285202,4640886.709201682,1.2,217,7,1,12-3,[]
TX,5.159446381,270661.184651887,4627237.285106137,1.2,2109,12,1,347-10,[]
TX,5.43091668,290312.453381891,4641999.072277385,1.2,81,7,1,106-26,[]
TX,5.926580408,291996.195363122,4643719.063587633,1.2,2922,12,1,97-3,[]
TX,6.130478665,287985.082335026,4643394.844019433,1.2,509,12,1,148-8,[]
TX,6.145701948,289337.42127713,4634315.678333127,1.2,1308,12,1,245-28,[]
TX,6.179201622,291039.929266229,4641918.538098341,1.2,512,10,1,149-15,[]
TX,6.189372015,290143.32309899,4635332.073172152,1.2,965,12,1,203-12,[]
TX,6.192532341,293117.342996629,4640604.50472389,1.2,174,12,1,113-11,[]
TX,6.206749028,291044.749046137,4641103.397107759,1.2,67,9,1,105-20,[]
TX,6.528877038,291255.042799313,4641262.775778092,1.2,716,9,1,172-20,"[['RX_GW', 6.900643051, 716, 9, 1, 868.1, -127.593252858, '00:00:00:00:00:02']]"
TX,6.568372428,289949.823296737,4634388.927403462,1.2,1200,12,1,234-20,[]
TX,6.795461804,291102.004284746,4641041.762176026,1.2,1800,10,1,308-27,[]
TX,6.892785344,291995.80739124,4643717.29903867,1.2,2700,12,1,75-13,[]
TX,6.908583626,294067.468678933,4641107.296650549,1.2,2045,9,1,339-12,"[['RX_GW', 7.280350949, 2045, 9, 1, 868.1, -129.275672376, '00:00:00:00:00:04']]"
TX,7.007390832,292582.864438733,4642583.455927999,1.2,852,12,1,188-20,[]
TX,7.021136037,288812.793749141,4642733.13465853,1.2,2300,12,1,4-28,[]
TX,7.176402488,290430.583681554,4646441.807838908,1.2,2661,12,1,71-3,[]
TX,7.235154464,273692.798466556,4630650.705015122,1.2,432,12,1,140-19,[]
TX,7.665790965,291017.135396921,4644019.073278351,1.2,2443,12,1,50-18,[]
TX,7.671446585,291244.488431936,4641252.964948217,1.2,833,9,1,186-24,[]
TX,7.869992157,299749.582309453,4630063.784259297,1.2,1620,12,1,284-10,[]
TX,7.888277769,290313.024041765,4643569.615180926,1.2,842,12,1,187-19,[]
TX,7.97824521,292531.591436509,4641473.702407365,1.2,1098,12,1,223-18,[]
TX,8.028797449,290744.302503677,4641510.068703797,1.2,1760,7,1,305-14,[]
TX,8.039499952,273660.124785698,4630656.864407466,1.2,733,12,1,175-29,[]
TX,8.30439814,288698.02962943,4639398.206819901,1.2,1150,11,1,23-24,[]
TX,8.553350385,289610.104771718,4641977.95791813,1.2,742,8,1,176-28,[]
TX,8.96937206,271084.057989087,4644320.940014663,1.2,1700,12,1,294-28,[]
TX,8.970086617,291058.59097855,4644054.88142589,1.2,2865,12,1,93-25,[]
TX,9.043528787,292001.354182533,4641750.172776986,1.2,1537,12,1,270-8,[]
TX,9.124204189,291723.329760607,4642150.187315691,1.2,96,12,1,109-1,[]
TX,9.249618701,290682.805400458,4641299.535178074,1.2,2289,7,1,39-23,[]
TX,9.257177362,296645.898804812,4640619.021759151,1.2,885,10,1,194-14,"[['RX_GW', 9.916687678, 885, 10, 1, 868.1, -132.073463192, '00:00:00:00:00:04']]"
TX,9.293435032,289644.532091473,4637435.855650144,1.2,2431,12,1,49-11,[]
TX,9.322081794,292075.436563853,4642134.500639103,1.2,114,12,1,109-28,[]
TX,9.40130622,291419.852721148,4642041.223576191,1.2,2560,12,1,60-21,[]
TX,9.554018985,290876.726903099,4642256.264562352,1.2,366,9,1,137-11,[]
TX,9.572674588,290568.860790526,4643131.024423245,1.2,1601,12,1,28-14,[]
TX,9.937561342,292402.005181673,4643593.966847326,1.2,494,12,1,148-14,[]
TX,9.953362627,291541.349351971,4644475.680974061,1.2,290,12,1,128-1,[]
TX,10.023272522,292324.458891016,4642051.659152579,1.2,1226,12,1,239-14,[]
TX,10.040187972,291763.240167603,4639862.90021202,1.2,1911,12,1,320-28,[]
TX,10.089083946,287205.254977716,4612535.199319671,1.2,2187,12,1,358-26,[]
TX,10.170668995,292893.157396807,4640505.422937083,1.2,2368,12,1,45-1,[]
TX,10.224075412,290481.427994711,4641941.738434347,1.2,2518,8,1,56-5,[]
TX,10.229667049,292591.50128867,4641968.80619463,1.2,2843,12,1,91-21,[]
TX,10.310192975,291126.575245553,4641441.406147604,1.2,2313,9,1,41-13,[]
TX,10.489670555,292274.25548715,4642927.113374867,1.2,1345,12,1,252-19,[]
TX,10.500672502,289666.988478807,4642628.269572738,1.2,1152,11,1,23-26,[]
TX,10.524501835,286715.46957273,4641707.174849579,1.2,1212,12,1,237-27,[]
TX,10.555031871,291226.713253288,4641180.411988271,1.2,1814,8,1,309-6,[]
TX,10.57143805,293356.629526893,4643238.668146353,1.2,2910,12,1,97-12,[]
TX,10.737181742,291287.480801532,4642389.679621683,1.2,505,12,1,148-4,[]
TX,10.886019273,289187.144773087,4642956.956756744,1.2,58,12,1,104-18,[]
TX,11.048596212,288198.4054256,4643920.428038863,1.2,173,12,1,113-10,[]
TX,11.456123945,291066.25922371,4644032.240351862,1.2,222,12,1,12-7,[]
TX,11.611876686,289199.66721239,4642083.944433414,1.2,2341,9,1,43-18,[]
TX,11.894526629,288953.589520108,4640459.040386054,1.2,2512,8,1,56-20,[]
TX,11.929402193,293234.750471723,4640207.287375314,1.2,2214,12,1,363-1,[]
TX,12.113921977,289223.766849885,4642080.34007303,1.2,408,8,1,139-27,[]
TX,12.261094304,292088.077287169,4642763.670873621,1.2,2025,12,1,336-5,[]
TX,12.312371647,290479.948922964,4640635.941475621,1.2,543,7,1,151-28,[]
TX,12.334291582,292528.920411788,4642906.62548758,1.2,1126,12,1,226-3,[]
TX,12.499217688,291866.388402801,4642570.824898062,1.2,697,12,1,169-27,[]
TX,12.553157683,296315.997593509,4643467.370234126,1.2,580,10,1,154-24,[]
TX,12.995302468,289816.014859671,4643474.336398233,1.2,2620,12,1,68-6,[]
TX,13.122066256,286257.951576063,4640123.400445582,1.2,2177,12,1,358-11,[]
TX,13.19087463,292300.616559684,4642300.843845515,1.2,563,12,1,153-1,[]
TX,13.195234407,291870.066872709,4642567.743253276,1.2,832,12,1,186-23,[]
TX,13.221871957,288794.324078734,4643529.221917616,1.2,1409,12,1,256-7,[]
TX,13.258960484,290602.278157025,4641058.73178752,1.2,462,7,1,144-11,[]
TX,13.284136439,292246.784834417,4642275.669625138,1.2,316,12,1,13-3,[]
TX,13.427379748,284964.399115809,4643526.309306893,1.2,478,12,1,147-10,[]
TX,13.541995644,292083.194965286,4640518.510774961,1.2,1888,12,1,317-5,[]
TX,13.702734152,291242.687618369,4638759.404693688,1.2,1866,12,1,313-13,[]
TX,13.707947277,294921.524797472,4648789.949332289,1.2,201,12,1,118-25,[]
