label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.047691843,298714.214561223,4647296.880488089,1.2,867,12,1,47-4,[]
TX,0.079871717,295125.115992982,4637674.601274846,1.2,491,12,1,234-10,[]
TX,0.082976165,293314.777674235,4644285.297410683,1.2,442,12,1,226-10,[]
TX,1.03158986,290447.888314675,4641710.963335435,1.2,185,7,1,140-5,"[['RX_GW', 1.146586494, 185, 7, 1, 868.1, -119.777437127, '00:00:00:00:00:02']]"
TX,1.901329633,292307.902552721,4637710.726147107,1.2,117,12,1,127-3,[]
TX,2.095919576,292115.267221316,4642622.016394681,1.2,202,12,1,150-21,[]
TX,2.695519048,295235.374414871,4642660.704139078,1.2,474,8,1,231-14,"[['RX_GW', 2.902932092, 474, 8, 1, 868.1, -125.825187552, '00:00:00:00:00:04']]"
TX,2.908736794,271621.223133431,4630632.25140579,1.2,404,12,1,22-22,[]
TX,3.229869802,294887.210028085,4638878.135060133,1.2,768,12,1,332-10,[]
TX,3.258450347,291071.357984263,4644043.37483567,1.2,436,12,1,225-21,[]
TX,3.404494609,290061.002304328,4642386.543730326,1.2,256,10,1,173-25,[]
TX,3.413687951,282653.460359268,4661455.879854118,1.2,943,12,1,71-13,[]
TX,4.142598892,296232.825138274,4639296.420612546,1.2,694,12,1,288-12,[]
TX,4.535262925,297849.802009831,4646512.237759712,1.2,864,12,1,47-19,[]
TX,4.921171563,295828.194306153,4642270.364073694,1.2,690,7,1,287-26,"[['RX_GW', 5.036166975, 690, 7, 1, 868.1, -112.021672687, '00:00:00:00:00:04']]"
TX,4.99811199,291117.963541841,4641107.475163147,1.2,915,9,1,60-27,"[['RX_GW', 5.369877444, 915, 9, 1, 868.1, -127.455481218, '00:00:00:00:00:02']]"
TX,5.098513295,291844.929565798,4642544.508429586,1.2,45,12,1,11-2,[]
TX,5.789639801,291822.409463698,4642557.176619529,1.2,810,12,1,369-13,[]
TX,6.028466637,294975.373057944,4642700.900320492,1.2,470,7,1,231-10,"[['RX_GW', 6.143464237, 470, 7, 1, 868.1, -123.804561611, '00:00:00:00:00:04']]"
TX,6.490074971,290800.996018621,4641491.787780651,1.2,303,7,1,194-13,[]
TX,6.718795117,295137.821302589,4642782.116630866,1.2,266,7,1,178-13,"[['RX_GW', 6.833792659, 266, 7, 1, 868.1, -123.142212204, '00:00:00:00:00:04']]"
TX,7.005128626,291330.989171788,4643154.49263011,1.2,812,12,1,369-15,[]
TX,7.10413637,290083.207665528,4635394.993846329,1.2,1006,12,1,80-27,[]
TX,7.181483668,303422.28865887,4679408.357356224,1.2,169,12,1,140-12,[]
TX,7.329702266,271665.695260826,4630656.522611604,1.2,524,12,1,238-20,[]
TX,7.64549691,290073.676032503,4641932.860403793,1.2,254,7,1,173-22,[]
TX,8.188378625,291599.437389335,4642158.251958217,1.2,534,12,1,24-10,[]
TX,8.345846584,291041.984789833,4636041.074329592,1.2,511,12,1,236-22,[]
TX,8.771646796,289689.326604189,4642643.510371065,1.2,600,10,1,254-15,"[['RX_GW', 9.431158166, 600, 10, 1, 868.1, -132.317975276, '00:00:00:00:00:02']]"
TX,9.329289184,293258.138776932,4639506.369546281,1.2,116,12,1,127-1,[]
TX,9.556046148,291841.364015199,4642234.86555109,1.2,696,12,1,288-15,[]
TX,9.965869545,291996.947106495,4642304.272493431,1.2,108,12,1,124-5,[]
TX,10.347963509,291100.042268582,4642444.022473927,1.2,886,12,1,53-16,[]
TX,10.648917712,291128.03761945,4641220.365790963,1.2,660,8,1,268-3,[]
TX,10.846961209,294729.908592192,4643406.165801213,1.2,354,12,1,206-10,[]
TX,10.908034483,293243.517074469,4640211.43631223,1.2,393,12,1,214-25,[]
TX,11.214092847,292252.196368386,4649963.730491747,1.2,168,12,1,140-10,[]
TX,11.500269405,290423.639940784,4643858.497665667,1.2,644,12,1,261-10,[]
TX,12.052730239,298783.762304191,4640363.53552004,1.2,738,12,1,311-20,[]
TX,12.075802756,291809.627337978,4642545.571622727,1.2,516,12,1,236-28,[]
TX,12.242589575,290080.497114526,4635394.335539524,1.2,1007,12,1,80-29,[]
TX,12.350533476,293745.908489184,4615014.000023386,1.2,498,12,1,234-27,[]
TX,12.367000843,292882.533791532,4644227.117185859,1.2,501,12,1,235-14,[]
TX,12.662264363,291068.715583178,4641355.304556894,1.2,824,8,1,371-28,"[['RX_GW', 12.869677873, 824, 8, 1, 868.1, -126.785067464, '00:00:00:00:00:02']]"
TX,12.921004017,292191.921527172,4637091.672964594,1.2,705,12,1,290-5,[]
TX,12.955992947,290708.57083519,4641303.987877104,1.2,1001,7,1,80-13,"[['RX_GW', 13.070989283, 1001, 7, 1, 868.1, -118.873089173, '00:00:00:00:00:02']]"
TX,14.452705114,293643.307992513,4643483.390537601,1.2,792,12,1,351-2,[]
TX,14.465892154,300438.554033025,4627050.376630712,1.2,960,12,1,72-15,[]
TX,14.596950201,271992.835915415,4630385.279391525,1.2,309,12,1,195-10,[]
