label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.004864647,291225.246064747,4640503.076331554,1.2,29,9,1,104-29,"[['RX_GW', 0.376630613, 29, 9, 1, 868.1, -128.474698691, '00:00:00:00:00:02']]"
TX,0.385448471,290861.867162969,4642308.989336934,1.2,248,10,1,135-16,"[['RX_GW', 1.044959559, 248, 10, 1, 868.1, -132.543321423, '00:00:00:00:00:02']]"
TX,0.445546929,289080.049907454,4639255.490617988,1.2,467,12,1,171-18,[]
TX,0.479669799,299768.418583761,4630302.894946031,1.2,1188,12,1,252-13,[]
TX,1.043888837,292334.718872056,4637376.167713229,1.2,1655,12,1,326-30,[]
TX,1.078126748,284132.778562048,4639620.544793501,1.2,2428,12,1,94-29,[]
TX,1.118392504,291736.773765515,4642145.063752063,1.2,1273,12,1,273-1,[]
TX,1.254426539,290744.305402206,4642470.836040257,1.2,1403,10,1,295-23,[]
TX,1.340838935,290327.286270546,4641997.911223536,1.2,793,8,1,208-21,[]
TX,1.341711212,284994.941198324,4640710.772572808,1.2,2274,12,1,79-26,[]
TX,1.396102712,297339.19499269,4646853.419807512,1.2,1792,12,1,351-1,[]
TX,1.484468511,289672.576232792,4638752.557239228,1.2,1225,12,1,262-19,[]
TX,1.751703853,293058.776939075,4642354.278021773,1.2,1459,12,1,300-22,[]
TX,1.776879948,295576.072534342,4641555.770878877,1.2,1618,7,1,321-9,[]
TX,1.855626396,290249.312934815,4642748.441129283,1.2,633,10,1,192-3,[]
TX,1.90031682,298067.585157676,4631627.795567472,1.2,1990,12,1,37-11,[]
TX,1.973152209,289699.181567992,4639095.246710062,1.2,537,12,1,183-28,[]
TX,2.157987293,286713.197875082,4641698.597301117,1.2,102,12,1,115-8,[]
TX,2.501194044,290998.55055612,4639050.602693887,1.2,1654,12,1,326-29,[]
TX,2.603231636,292783.44251755,4642024.675662186,1.2,866,12,1,213-2,[]
TX,2.898223163,290379.540892359,4641393.498553041,1.2,1804,7,1,351-27,[]
TX,2.926156066,290491.892447308,4640623.551791009,1.2,622,7,1,191-8,[]
TX,3.27538731,290516.988643492,4642148.117388321,1.2,643,9,1,193-5,[]
TX,3.280070489,292189.516901296,4642163.587317322,1.2,1093,12,1,242-30,[]
TX,3.523991637,284962.611973775,4643529.284500417,1.2,334,12,1,147-6,[]
TX,3.642965005,289834.985517836,4645783.23313862,1.2,1361,12,1,288-28,[]
TX,3.646499514,290674.921257132,4642789.381482664,1.2,1880,12,1,359-25,[]
TX,4.281843195,286625.888959584,4645209.657532752,1.2,1898,12,1,360-21,[]
TX,4.287139021,290476.858124466,4640774.639593885,1.2,2084,7,1,42-7,"[['RX_GW', 4.402134317, 2084, 7, 1, 868.1, -112.494018183, '00:00:00:00:00:02']]"
TX,4.296460257,291558.134376217,4641369.890640982,1.2,1397,12,1,295-12,[]
TX,4.371693709,289991.347457686,4637656.337245506,1.2,1621,12,1,322-13,[]
TX,4.537578775,290981.908696929,4639062.450839951,1.2,1638,12,1,325-19,[]
TX,4.540797705,296137.992688458,4640275.015164346,1.2,1835,11,1,353-24,"[['RX_GW', 6.021556202, 1835, 11, 1, 868.1, -133.244741015, '00:00:00:00:00:04']]"
TX,4.641704788,291844.703005863,4640744.602172065,1.2,1512,11,1,309-10,[]
TX,4.822282982,289310.395317946,4645145.462095008,1.2,477,12,1,172-12,[]
TX,5.112427185,290742.015724682,4641790.230489101,1.2,1987,7,1,369-28,[]
TX,5.254432627,290492.001377489,4640632.227990737,1.2,593,7,1,188-26,[]
TX,5.361050021,288359.564755066,4643066.083175004,1.2,1059,12,1,240-20,[]
TX,5.401899438,291079.709439561,4641009.226758948,1.2,435,8,1,169-2,[]
TX,5.418496305,290286.686487025,4641990.829977418,1.2,2204,8,1,68-11,[]
TX,5.563840469,311763.63598554,4650490.79989899,1.2,988,12,1,228-25,[]
TX,5.595436404,295449.990202331,4647737.352327053,1.2,1848,12,1,355-27,[]
TX,5.606876655,290404.419682736,4637868.634920311,1.2,317,12,1,145-17,[]
TX,5.612439165,290527.966145739,4640939.570230018,1.2,2173,7,1,62-22,[]
TX,5.749216814,295468.954505228,4642501.908978862,1.2,2029,7,1,39-5,[]
TX,5.783320195,300703.628363183,4636147.554391838,1.2,868,12,1,213-21,[]
TX,5.82504105,277935.499126082,4632426.798091531,1.2,1773,12,1,347-4,[]
TX,5.938755053,290955.332409843,4640500.217645437,1.2,1576,7,1,316-15,[]
TX,6.117763247,285547.399163601,4648097.91522837,1.2,929,12,1,221-4,[]
TX,6.154173188,290723.406968158,4641287.765626608,1.2,1147,7,1,248-10,[]
TX,6.373537943,293935.965164995,4644458.948845307,1.2,1779,12,1,348-15,[]
TX,6.442209552,291797.04088052,4642529.336773735,1.2,1745,12,1,343-28,[]
TX,6.461650399,292070.708970138,4644235.966296322,1.2,987,12,1,228-16,[]
TX,6.624530064,291282.040153839,4642009.40297417,1.2,1199,10,1,253-21,[]
TX,6.889732306,292002.473522923,4643709.255029894,1.2,2235,12,1,74-15,[]
TX,6.971957732,258671.441808822,4653153.514967543,1.2,1629,12,1,324-19,[]
TX,6.978627911,294157.067974837,4643088.813160273,1.2,2033,11,1,39-9,"[['RX_GW', 8.45938834, 2033, 11, 1, 868.1, -134.693853101, '00:00:00:00:00:04']]"
TX,7.337276084,289603.939461348,4641750.348402169,1.2,542,7,1,183-7,"[['RX_GW', 7.452272609, 542, 7, 1, 868.1, -117.600409616, '00:00:00:00:00:02']]"
TX,7.393933562,290995.311128948,4641814.723728811,1.2,1461,9,1,300-24,[]
TX,7.522220621,290125.837847789,4641244.362735135,1.2,947,7,1,223-4,[]
TX,7.603533049,290105.637714144,4640898.291050743,1.2,1166,7,1,249-26,[]
TX,7.619044809,291747.127871557,4639511.8025477,1.2,1590,12,1,316-6,[]
TX,7.964995865,290967.417630394,4640749.859853084,1.2,25,7,1,104-23,"[['RX_GW', 8.079992782, 25, 7, 1, 868.1, -123.753770716, '00:00:00:00:00:02']]"
TX,8.085479722,288167.947814788,4643058.521776615,1.2,1355,12,1,288-15,[]
TX,8.32730693,292376.259582295,4641935.993471133,1.2,802,12,1,208-8,[]
TX,8.491697853,290131.60813315,4636768.383518483,1.2,2355,12,1,89-10,[]
TX,8.495190941,292592.411292025,4641769.365139551,1.2,2102,12,1,45-13,[]
TX,8.505601545,292614.941013908,4641159.291395607,1.2,636,12,1,192-6,[]
TX,8.847615271,294376.495990047,4643083.755322907,1.2,1868,12,1,357-28,[]
TX,8.942211829,291336.158223928,4640018.49330308,1.2,1742,10,1,343-21,[]
TX,9.196907843,291673.581946051,4642108.758753485,1.2,585,12,1,187-16,[]
TX,9.40206108,285617.191132948,4633370.074929936,1.2,1180,12,1,250-27,[]
TX,9.61169186,273702.211217995,4630656.35639833,1.2,1336,12,1,284-8,[]
TX,9.716613665,292743.243056979,4642101.110597499,1.2,1715,12,1,341-25,[]
TX,9.76491648,290785.300795226,4641304.353824601,1.2,1938,7,1,362-29,[]
TX,9.846877108,290371.312615003,4641809.712816442,1.2,2382,8,1,90-22,[]
TX,9.854012133,273145.743658997,4626590.791118665,1.2,1288,12,1,275-30,[]
TX,10.211775387,290100.664007078,4640892.404556552,1.2,68,7,1,111-30,[]
TX,10.213584621,283035.379365192,4636800.578912485,1.2,1664,12,1,329-14,[]
TX,10.235049139,292462.446648444,4643744.4854634,1.2,1224,12,1,262-18,[]
TX,10.371444154,288871.467442141,4643008.009282702,1.2,417,12,1,159-1,[]
TX,10.542548632,288384.415621751,4642310.044134248,1.2,270,12,1,139-5,[]
TX,10.616678746,292857.399874078,4640546.278457209,1.2,673,12,1,196-5,[]
TX,10.725991411,290806.433648809,4644353.032532058,1.2,727,12,1,200-19,[]
TX,11.062172311,286070.953165445,4641563.146500305,1.2,155,12,1,120-11,[]
TX,11.073206389,292721.51308257,4641829.572993963,1.2,565,12,1,185-23,[]
TX,11.163349291,294458.548541784,4643129.027425577,1.2,285,11,1,14-30,"[['RX_GW', 12.644109106, 285, 11, 1, 868.1, -134.923298172, '00:00:00:00:00:04']]"
TX,11.294578958,295189.37687554,4642757.502334946,1.2,274,7,1,14-1,[]
TX,11.634369175,290988.804811947,4639057.433464373,1.2,1261,12,1,268-10,[]
TX,11.848885627,292261.644430461,4639904.857170438,1.2,2201,12,1,67-25,[]
TX,11.99462877,292869.337676637,4641918.274299184,1.2,1467,12,1,300-5,[]
TX,12.193209267,299729.736618734,4630037.974342234,1.2,2059,12,1,40-30,[]
TX,12.318636212,284971.571145275,4643540.642583797,1.2,326,12,1,147-19,[]
TX,12.424252807,292727.06529121,4641834.390804468,1.2,1391,12,1,293-15,[]
TX,12.751176802,290412.754029607,4643956.127638998,1.2,774,12,1,205-23,[]
TX,12.762078515,286691.552996824,4641452.556354864,1.2,1194,12,1,252-25,[]
TX,13.052091611,291520.010859748,4642096.939232543,1.2,2349,12,1,87-7,[]
TX,13.084321846,290362.138351617,4641407.996191666,1.2,1347,7,1,285-7,[]
TX,13.167267488,291763.142212068,4642640.595236761,1.2,272,12,1,139-7,[]
TX,13.219776062,291108.014334302,4641532.064804216,1.2,2248,8,1,76-21,[]
TX,13.360316068,292622.079071819,4642429.797360506,1.2,2326,12,1,85-16,[]
TX,13.522622131,290968.698642074,4639157.737543199,1.2,763,12,1,204-5,[]
TX,13.564974633,290304.118853183,4637657.686831,1.2,452,12,1,17-27,[]
TX,13.569668639,300571.350749916,4642962.867280296,1.2,2133,12,1,58-1,[]
TX,13.758685244,288954.085316257,4632058.333511965,1.2,1287,12,1,275-29,[]
TX,13.883663827,290684.492092466,4641306.135301501,1.2,1583,7,1,316-27,[]
TX,14.046288403,292708.126142283,4641837.581435386,1.2,1956,12,1,365-26,[]
TX,14.165484939,290365.036976437,4641825.421253758,1.2,1331,8,1,281-14,[]
TX,14.270762276,290366.546346183,4641808.386719371,1.2,801,8,1,208-7,[]
TX,14.340701997,291673.076558508,4642343.902849052,1.2,902,12,1,217-9,[]
TX,14.538134803,290329.067913916,4641667.30317839,1.2,2433,7,1,94-6,"[['RX_GW', 14.653131117, 2433, 7, 1, 868.1, -117.240338908, '00:00:00:00:00:02']]"
TX,14.597013833,291960.571263708,4641708.497700664,1.2,335,11,1,150-27,[]
TX,14.631186016,292404.516748494,4642433.192664324,1.2,1605,12,1,320-18,[]
TX,14.655529718,291741.045202059,4639489.491852133,1.2,2432,12,1,94-5,[]
TX,15.01497508,294295.012745397,4644176.004025117,1.2,805,12,1,209-19,[]
TX,15.068169993,273685.943554783,4630617.406581279,1.2,1625,12,1,322-25,[]
TX,15.147251647,292087.300388066,4640657.938454115,1.2,181,11,1,123-19,[]
TX,15.185862048,291836.317480121,4642558.160109184,1.2,2163,12,1,61-12,[]
TX,15.277416393,291835.154260001,4642551.324540754,1.2,2016,12,1,370-24,[]
TX,15.419797484,290830.71425034,4642266.672342912,1.2,1479,9,1,301-7,[]
TX,15.576795637,291849.731909631,4642553.581114118,1.2,128,12,1,118-3,[]
TX,15.78282129,296026.378652151,4641231.525461421,1.2,557,7,1,185-10,"[['RX_GW', 15.897816692, 557, 7, 1, 868.1, -113.261344127, '00:00:00:00:00:04']]"
TX,15.784741794,290998.917876857,4639052.750174427,1.2,589,12,1,188-15,[]
TX,15.820194871,289474.573058436,4638752.166693147,1.2,1102,12,1,243-13,[]
TX,16.067680214,288631.263738217,4637567.348258387,1.2,310,12,1,144-24,[]
TX,16.265489157,292536.916207674,4641861.205961085,1.2,1003,12,1,229-26,[]
TX,16.42312629,290743.305744551,4642893.828309694,1.2,275,12,1,14-10,[]
TX,16.746590934,290564.474552741,4642012.933217945,1.2,2123,8,1,53-23,[]
TX,16.999463186,288905.314449567,4635074.57309977,1.2,1966,12,1,366-11,[]
TX,17.048807662,289640.978913279,4643494.521459728,1.2,253,12,1,135-20,[]
