label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.332365387,271189.869142753,4640144.235427027,1.2,2154,12,1,345-10,[]
TX,0.536918829,291799.189213471,4642559.13487454,1.2,422,12,1,147-22,[]
TX,0.537915158,287520.839751193,4633307.174430594,1.2,1691,12,1,30-14,[]
TX,0.591588607,290340.949343911,4644482.738150286,1.2,2229,12,1,352-2,[]
TX,0.606500363,277258.823685608,4632361.225147912,1.2,2413,12,1,366-20,[]
TX,0.62136078,286246.105696459,4634557.146413287,1.2,2454,12,1,370-12,[]
TX,0.7719451,287840.816911305,4638483.019457454,1.2,2424,12,1,366-7,[]
TX,1.498954676,291723.707500878,4642133.778458019,1.2,492,12,1,155-27,[]
TX,1.716462908,290745.369917374,4642876.552866126,1.2,265,12,1,131-21,[]
TX,2.026704331,291231.530539319,4641248.621022052,1.2,1283,9,1,248-24,[]
TX,2.165036962,271642.210880488,4630619.479263159,1.2,1539,12,1,284-8,[]
TX,2.170820546,295225.84030495,4641864.123769731,1.2,799,7,1,191-20,"[['RX_GW', 2.285815715, 799, 7, 1, 868.1, -106.826486289, '00:00:00:00:00:04']]"
TX,2.179747552,290204.978545365,4643832.920694444,1.2,215,12,1,125-5,[]
TX,2.219225969,291696.95135498,4639970.333578289,1.2,1353,12,1,258-6,[]
TX,2.225280218,292380.118869612,4643432.797209174,1.2,135,12,1,118-27,[]
TX,2.324562748,290129.745437778,4635328.99835141,1.2,730,12,1,184-4,[]
TX,2.41797145,292539.059960509,4642291.422521131,1.2,2077,12,1,337-2,[]
TX,2.628747058,292948.616205309,4643364.928797566,1.2,2876,12,1,89-23,[]
TX,2.650255442,291573.965726147,4638749.201642759,1.2,58,12,1,11-25,[]
TX,2.660144551,291238.652236582,4638759.112429465,1.2,229,12,1,127-10,[]
TX,2.757346763,285859.473563738,4634262.01901781,1.2,554,12,1,159-29,[]
TX,2.761761093,292684.595653556,4641841.194839289,1.2,1902,12,1,317-12,[]
TX,2.897331677,290786.144210435,4642826.305926924,1.2,2331,12,1,360-17,[]
TX,3.043757805,291735.050858721,4636661.453179535,1.2,599,12,1,17-26,[]
TX,3.373862035,290090.659806637,4643008.397732307,1.2,2096,12,1,341-14,[]
TX,3.381718183,273673.971128101,4630614.629731318,1.2,100,12,1,117-10,[]
TX,3.432190305,283486.423977989,4632694.01570877,1.2,362,12,1,14-28,[]
TX,3.435676827,292326.489506775,4640082.544433968,1.2,889,12,1,198-7,[]
TX,3.523831263,288798.929191735,4635158.375500833,1.2,8,12,1,102-27,[]
