label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.1426176,290062.695386479,4642389.893643999,1.2,1449,10,1,362-17,"[['RX_GW', 0.802128072, 1449, 10, 1, 868.1, -131.08347417, '00:00:00:00:00:02']]"
TX,0.490793702,291881.92584664,4642559.968269075,1.2,1829,12,1,82-25,[]
TX,0.851317047,291064.865607217,4644018.773984513,1.2,187,12,1,125-10,[]
TX,0.855798851,290652.825284772,4646621.91378868,1.2,1234,12,1,317-3,[]
TX,1.050560623,289134.434651962,4639488.482311309,1.2,651,10,1,198-11,"[['RX_GW', 1.710071606, 651, 10, 1, 868.1, -132.493227162, '00:00:00:00:00:02']]"
TX,1.072133267,290419.691303811,4641809.7088986,1.2,305,7,1,140-20,[]
TX,1.374460287,290832.374686765,4642031.949273639,1.2,1066,9,1,273-5,[]
TX,1.541635608,291597.997605407,4642100.097077291,1.2,444,12,1,158-10,[]
TX,1.598902939,289029.631662116,4636757.786390729,1.2,780,12,1,225-24,[]
TX,1.619102418,289342.42461984,4634313.580644959,1.2,743,12,1,215-13,[]
TX,2.199138737,281050.690596655,4623916.31449405,1.2,1550,12,1,46-6,[]
TX,2.245217554,290356.205692295,4641816.700799548,1.2,500,7,1,167-18,"[['RX_GW', 2.360214357, 500, 7, 1, 868.1, -120.692370496, '00:00:00:00:00:02']]"
TX,2.426412446,289820.53041032,4634648.270753343,1.2,742,12,1,215-12,[]
TX,2.449301259,294966.816082534,4642713.463113804,1.2,313,8,1,140-3,"[['RX_GW', 2.65671492, 313, 8, 1, 868.1, -126.633983053, '00:00:00:00:00:04']]"
TX,2.601732043,293727.831032646,4645343.696285021,1.2,355,12,1,148-27,[]
TX,2.68786672,291059.702444527,4644029.636415415,1.2,1860,12,1,84-29,[]
TX,2.689458024,291671.71296909,4642109.644380121,1.2,550,12,1,178-20,[]
TX,2.838531995,295169.802743743,4642698.885508426,1.2,1813,8,1,8-5,"[['RX_GW', 3.045945252, 1813, 8, 1, 868.1, -124.171882131, '00:00:00:00:00:04']]"
TX,3.073430443,285146.826916718,4633066.888108048,1.2,577,12,1,182-9,[]
TX,3.268251237,292432.001630626,4638719.709575296,1.2,1203,12,1,310-19,[]
TX,4.418465778,294973.711318661,4642699.566350189,1.2,1115,8,1,287-6,"[['RX_GW', 4.625879388, 1115, 8, 1, 868.1, -126.403936469, '00:00:00:00:00:04']]"
TX,4.502178853,299496.635912261,4645574.132685001,1.2,1585,12,1,50-15,[]
TX,4.531121356,288519.691510504,4642502.30677304,1.2,37,12,1,103-21,[]
TX,5.02988157,295635.896534427,4645561.766840476,1.2,1560,12,1,47-19,[]
TX,5.054095422,289712.529557413,4639031.157779054,1.2,1046,11,1,269-30,[]
TX,5.300997384,292323.509693452,4642059.638064885,1.2,165,12,1,12-4,[]
TX,5.352382923,291720.844778291,4642157.052095953,1.2,412,12,1,153-2,[]
TX,5.481219487,291069.171776883,4644044.109343788,1.2,563,12,1,181-24,[]
TX,5.606516163,290765.13476888,4642891.873076686,1.2,639,12,1,195-5,[]
TX,5.774183431,292353.996111359,4641969.789906154,1.2,634,12,1,195-18,[]
TX,5.866063064,289116.263129684,4646917.165579892,1.2,945,12,1,254-10,[]
TX,5.926469488,293319.18386042,4644283.454046958,1.2,808,12,1,229-21,[]
TX,6.059725619,293072.871105934,4642129.016377728,1.2,1705,12,1,67-6,[]
TX,6.111741408,289698.025273555,4647179.494895612,1.2,1157,12,1,297-7,[]
TX,6.292819233,261016.753387157,4649963.699607253,1.2,1802,12,1,79-10,[]
TX,6.314095788,293587.023555311,4642698.142794065,1.2,914,12,1,244-25,[]
TX,6.596869782,291850.088576098,4642563.783707289,1.2,1913,12,1,97-24,[]
TX,6.892119402,295173.009925637,4642561.616653247,1.2,860,8,1,239-21,[]
TX,6.904643153,291987.61571458,4643709.877517764,1.2,49,12,1,104-20,[]
TX,7.145196103,291013.525881456,4644022.99003886,1.2,188,12,1,125-11,[]
TX,7.338021236,292441.557451645,4641967.298379062,1.2,654,12,1,198-22,[]
TX,7.360202896,291664.636325724,4642113.580671587,1.2,886,12,1,24-26,[]
TX,7.377228567,291270.494406807,4639611.791227948,1.2,887,10,1,24-27,[]
TX,7.547887896,292317.181164497,4642047.376657879,1.2,889,12,1,24-29,[]
TX,7.714518742,282743.696733979,4643734.336210454,1.2,1862,12,1,84-30,[]
TX,7.915970391,282946.943199767,4634621.577488488,1.2,1050,12,1,270-12,[]
TX,8.138372188,291056.007546359,4644020.832400902,1.2,1851,12,1,84-18,[]
TX,8.26424987,292716.588781933,4641717.783855837,1.2,427,12,1,155-20,[]
TX,8.317195561,290688.192279319,4641300.152990823,1.2,332,7,1,145-9,"[['RX_GW', 8.432191831, 332, 7, 1, 868.1, -120.708224529, '00:00:00:00:00:02']]"
TX,8.454134002,291860.930536179,4642554.087805056,1.2,320,12,1,143-24,[]
TX,8.675241564,293000.496481195,4643362.466972371,1.2,1448,12,1,361-7,[]
TX,8.718225293,291688.78857236,4642113.206260056,1.2,844,12,1,237-8,[]
TX,8.941071191,291044.06110881,4644016.269322632,1.2,73,12,1,109-12,[]
TX,8.946864204,293721.153850106,4645368.413250289,1.2,1129,12,1,29-28,[]
TX,8.947702115,291029.364997974,4644005.261307318,1.2,1096,12,1,287-11,[]
TX,9.344745973,293262.606133588,4639469.732167125,1.2,1311,12,1,332-6,[]
TX,9.372968471,271659.29723122,4630648.805505236,1.2,991,12,1,260-27,[]
TX,9.509425581,288678.539485383,4635224.605976719,1.2,1344,12,1,339-4,[]
TX,9.522643983,285708.097061553,4641306.935607735,1.2,145,12,1,115-25,[]
TX,9.540485773,282316.958988532,4640656.227169848,1.2,669,12,1,2-15,[]
TX,9.897421872,291075.215898466,4644044.809741324,1.2,997,12,1,261-11,[]
TX,9.989376523,289042.283076931,4634978.535246785,1.2,1437,12,1,358-10,[]
TX,10.075079881,293370.196561235,4642714.410354425,1.2,1663,12,1,58-4,[]
TX,10.396631635,291660.505529848,4642131.281773574,1.2,1915,12,1,97-26,[]
TX,10.438893961,295654.197209364,4645568.795644971,1.2,1553,12,1,47-11,[]
TX,10.466234194,285450.121418962,4641031.808342963,1.2,1047,12,1,269-5,[]
TX,10.638355257,284834.264258647,4642886.745924796,1.2,1850,12,1,84-17,[]
TX,11.114724402,294378.966637147,4643076.727746851,1.2,821,12,1,231-20,[]
TX,11.174132959,293323.418343758,4644299.514119773,1.2,807,12,1,229-20,[]
TX,11.625670087,291073.415409624,4644044.953247119,1.2,560,12,1,181-14,[]
TX,11.859789157,291032.175830784,4644009.304925495,1.2,1232,12,1,317-20,[]
