label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.016867672,292761.900976566,4641672.188110947,1.2,2056,12,1,372-23,[]
TX,0.42530589,291201.849691165,4641288.135212922,1.2,2549,9,1,87-11,[]
TX,0.459677212,291655.223036709,4642118.724371137,1.2,1147,12,1,24-14,[]
TX,0.538031945,290810.72830291,4641493.786726564,1.2,751,7,1,182-22,[]
TX,0.654192416,273712.721884323,4630619.378135465,1.2,1607,12,1,308-13,[]
TX,0.836904643,284834.24644252,4640355.944217825,1.2,1252,12,1,254-16,[]
TX,0.8732659,299731.512603881,4630064.523607841,1.2,695,12,1,173-27,[]
TX,0.87617924,291206.212900445,4642260.547320508,1.2,1533,11,1,297-7,[]
TX,1.063651619,291632.94741739,4644619.948155208,1.2,425,12,1,140-6,[]
TX,1.119658591,290365.465952504,4641812.306946205,1.2,1959,9,1,358-10,[]
TX,1.230555785,285541.941352249,4647216.550225593,1.2,2382,12,1,71-17,[]
TX,1.446986734,290128.794520675,4639212.054679435,1.2,2531,10,1,84-26,[]
TX,1.666297425,290742.361490282,4642888.558565567,1.2,2446,11,1,76-12,[]
TX,1.735674999,286623.017974057,4641694.320188006,1.2,1378,12,1,270-11,[]
TX,1.791537523,291756.867787576,4639539.154397571,1.2,719,12,1,178-6,[]
TX,1.857096233,292833.414793696,4641935.889851619,1.2,1417,12,1,275-15,[]
TX,2.232990871,291067.20695698,4644029.945481252,1.2,2344,12,1,68-19,[]
TX,2.240271113,292527.45250511,4642924.499208978,1.2,1935,12,1,353-2,[]
TX,2.272071636,291056.014164627,4644022.748166041,1.2,1016,12,1,223-10,[]
TX,2.329668305,273662.497944188,4630638.406305549,1.2,1914,12,1,349-17,[]
TX,2.355686782,292730.813271952,4643105.095653117,1.2,1493,12,1,29-24,[]
TX,2.596822832,289705.637904079,4635240.633718737,1.2,1233,12,1,250-4,[]
TX,2.711951142,291621.265292774,4644625.394501416,1.2,1690,12,1,317-18,[]
TX,2.72185485,289913.888315604,4639336.951915395,1.2,2340,11,1,67-5,[]
TX,2.988489279,291988.005910874,4643715.055296532,1.2,906,12,1,202-23,[]
TX,2.992850663,289491.06193604,4637483.030271104,1.2,2426,12,1,73-7,[]
TX,3.053192895,295174.638875769,4642734.156464359,1.2,1725,7,1,321-21,[]
TX,3.053312337,271768.053391759,4630739.514497008,1.2,1840,12,1,339-14,[]
TX,3.131330886,291837.669459901,4642551.268045003,1.2,2109,12,1,43-19,[]
TX,3.16438178,292520.136411066,4642926.869798335,1.2,2496,12,1,82-23,[]
TX,3.442327798,290678.578469611,4641303.21584484,1.2,1032,7,1,226-12,[]
TX,3.45280867,292501.518731431,4642945.356743905,1.2,373,12,1,138-28,[]
TX,3.565763063,291484.388753997,4640198.131744877,1.2,1176,11,1,241-27,[]
TX,3.732218029,289128.55472205,4641138.431181372,1.2,436,7,1,141-26,[]
TX,3.945043431,291874.134310439,4642557.428959158,1.2,288,12,1,128-30,[]
TX,4.00384011,292536.251695954,4642920.196149166,1.2,533,12,1,152-10,[]
TX,4.059835347,295226.450901281,4642693.906186725,1.2,2270,8,1,56-21,[]
TX,4.092964472,292114.131653108,4642228.43930582,1.2,2125,12,1,44-25,[]
TX,4.145922666,292672.303174919,4642048.5423871,1.2,472,12,1,148-18,[]
TX,4.155478734,291066.822466222,4644042.654755491,1.2,2594,12,1,93-30,[]
TX,4.17176617,295782.145442028,4646220.310524424,1.2,2229,12,1,51-20,[]
TX,4.434441826,292675.056733487,4643695.808332859,1.2,20,12,1,101-10,[]
TX,4.718493502,292341.530507033,4642029.395333759,1.2,2009,12,1,363-7,[]
