label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.033924008,297011.165388231,4638974.283884634,1.2,1515,12,1,254-25,[]
TX,0.110865482,292871.99830294,4642812.07513439,1.2,176,12,1,113-13,[]
TX,0.282767358,290248.889716374,4642728.190179646,1.2,1291,12,1,230-22,[]
TX,0.47757537,290319.30761457,4643385.890433792,1.2,2269,12,1,339-14,[]
TX,0.565451667,291680.713292701,4642106.980649364,1.2,2180,11,1,329-18,[]
TX,0.614527014,289221.829318094,4642073.709789435,1.2,37,10,1,103-19,[]
TX,0.614642754,292988.90924155,4642284.961886533,1.2,476,12,1,141-24,[]
TX,0.619177433,289953.209541448,4634410.238924841,1.2,191,12,1,117-11,[]
TX,0.630966371,292659.311380066,4642040.529688092,1.2,1558,12,1,259-19,[]
TX,0.672502685,297527.866775103,4640931.724482825,1.2,78,12,1,107-14,[]
TX,0.785604948,292040.160114434,4636423.215676967,1.2,713,12,1,163-28,[]
TX,0.793411015,289684.692526157,4638751.366867959,1.2,426,12,1,139-26,[]
TX,0.948338489,287468.16301332,4641217.663834689,1.2,784,12,1,173-18,[]
TX,1.141904652,291991.266822512,4643714.265089562,1.2,1574,12,1,261-13,[]
TX,1.269844142,290993.274817891,4639139.356797682,1.2,1725,12,1,274-5,[]
TX,1.273711622,292007.907128393,4644280.908320429,1.2,3070,12,1,84-30,[]
TX,1.370028635,290475.603738684,4642320.090074888,1.2,699,11,1,163-12,[]
TX,1.498819517,295126.265259926,4642703.353088305,1.2,2372,8,1,350-6,[]
TX,1.528016901,295022.620229661,4644575.430383057,1.2,1137,12,1,213-20,[]
TX,1.767585954,293323.262979784,4642686.024903659,1.2,2247,12,1,336-4,[]
TX,1.819336944,285737.33077442,4637202.400679664,1.2,2422,12,1,358-6,[]
TX,1.828220854,289941.530570109,4634414.291990294,1.2,1563,12,1,259-6,[]
TX,1.918081426,291245.970370077,4641295.901612743,1.2,313,9,1,128-25,[]
TX,2.205662163,289039.46633617,4637236.310506027,1.2,1452,12,1,246-11,[]
TX,2.332153191,286700.933596899,4645118.001033242,1.2,1634,12,1,267-6,[]
TX,2.354798999,289040.39570999,4637491.515952194,1.2,2164,12,1,326-14,[]
TX,2.565208387,291630.594120714,4642133.720911535,1.2,615,11,1,153-2,[]
TX,2.689491971,288174.883085773,4638245.583595568,1.2,2754,12,1,55-5,[]
TX,2.776882047,291519.24269834,4641525.995511116,1.2,2854,10,1,66-7,"[['RX_GW', 3.436393184, 2854, 10, 1, 868.1, -131.312686252, '00:00:00:00:00:02']]"
TX,2.894218359,290714.585721104,4641302.077043733,1.2,752,7,1,171-12,[]
TX,3.009144385,291047.876883047,4641134.130060496,1.2,2718,8,1,51-24,[]
TX,3.156634037,291456.220185088,4642033.615211077,1.2,1215,11,1,223-11,[]
TX,3.234930795,290683.66781063,4641307.184347836,1.2,1295,7,1,230-26,[]
TX,3.315564009,290973.871284239,4643775.754596902,1.2,2819,12,1,61-3,[]
TX,3.334171695,272317.922161182,4629571.624210123,1.2,2058,12,1,313-27,[]
TX,3.351209311,290483.996812027,4640631.390847422,1.2,501,7,1,145-3,[]
TX,3.362358989,297832.600120904,4646065.806564539,1.2,2566,12,1,40-14,[]
TX,3.700074197,291037.703275941,4640972.692680926,1.2,197,7,1,117-22,"[['RX_GW', 3.815071314, 197, 7, 1, 868.1, -122.035752466, '00:00:00:00:00:02']]"
TX,3.884602083,273698.313146826,4630619.75714616,1.2,2860,12,1,67-16,[]
TX,4.063526109,291194.240701828,4641393.298208334,1.2,886,9,1,185-20,"[['RX_GW', 4.435292065, 886, 9, 1, 868.1, -127.253343348, '00:00:00:00:00:02']]"
TX,4.355445668,293313.844605941,4644296.267533186,1.2,2438,12,1,361-6,[]
TX,4.360555346,292263.42806911,4638884.574514659,1.2,2823,12,1,61-6,[]
