label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.07219117,291167.505104995,4642112.347713318,1.2,79,11,1,112-15,[]
TX,0.18662434,292234.729267568,4643537.237504645,1.2,1143,12,1,240-12,[]
TX,0.241546973,271585.586572607,4630608.666636887,1.2,2426,12,1,59-10,[]
TX,0.298115951,291082.478743028,4641625.290102731,1.2,782,9,1,197-28,[]
TX,0.308405576,291518.663523055,4642078.192781389,1.2,2598,12,1,81-17,[]
TX,0.324718925,291662.153626301,4642117.492020529,1.2,400,11,1,152-6,[]
TX,0.355626287,289898.831032358,4642884.640496792,1.2,1479,11,1,284-7,[]
TX,0.475669814,290548.9169875,4643198.748251389,1.2,1495,12,1,285-7,[]
TX,0.665512876,292470.783455607,4642923.506527676,1.2,1943,12,1,342-17,[]
TX,0.692263931,290353.428104407,4641814.585079104,1.2,2087,7,1,355-3,[]
TX,0.725383206,289893.878641949,4641669.206956826,1.2,1590,7,1,3-21,[]
TX,0.749528537,290655.543314477,4636083.638695711,1.2,2514,12,1,70-25,[]
TX,0.766578586,282297.764941994,4637104.789449814,1.2,1899,12,1,335-24,[]
TX,0.784767247,299481.983407774,4642649.027177512,1.2,216,12,1,126-20,[]
TX,1.078740093,291094.873282227,4641484.695545867,1.2,41,8,1,106-7,[]
TX,1.172439647,286427.290630244,4659056.839269291,1.2,2565,12,1,78-21,[]
TX,1.369613102,273684.941459165,4630646.592959723,1.2,970,12,1,213-30,[]
TX,1.371032927,276155.532879024,4631986.714137092,1.2,1272,12,1,250-14,[]
TX,1.444689533,289607.859909066,4643531.34340362,1.2,277,12,1,135-12,[]
TX,1.475255332,288289.100658593,4642950.317828237,1.2,1131,12,1,233-18,[]
TX,1.491761396,288970.126801578,4639976.803758491,1.2,1099,9,1,23-4,[]
TX,1.539049651,290202.595957465,4644236.066839655,1.2,729,12,1,192-23,[]
TX,1.642113537,291456.747245119,4642035.342141817,1.2,890,12,1,208-13,[]
TX,1.746797087,289675.512551393,4638756.35759289,1.2,1222,12,1,244-6,[]
TX,1.775145942,288658.693351877,4642540.143513972,1.2,200,12,1,122-23,[]
TX,2.010571681,290824.281348449,4642793.155949892,1.2,302,12,1,139-19,[]
TX,2.300896094,291990.850815132,4643730.174509137,1.2,1390,12,1,269-27,[]
TX,2.587044643,291931.428316658,4642564.791647062,1.2,1515,12,1,29-17,[]
TX,2.777674276,291510.557258036,4642452.16549413,1.2,2504,12,1,7-23,[]
TX,2.807113827,291027.745269545,4643999.480711022,1.2,358,12,1,145-18,[]
TX,2.8401233,290101.817749115,4642403.726412781,1.2,1019,10,1,221-19,[]
TX,2.983863796,292181.313865923,4641698.4563579,1.2,2203,12,1,365-28,[]
TX,3.155975429,295961.654270634,4646671.575208278,1.2,126,12,1,118-11,[]
TX,3.202994835,292375.901900978,4637891.517075138,1.2,308,12,1,139-8,[]
TX,3.238186047,290868.116322606,4641297.698634416,1.2,1556,7,1,295-6,[]
TX,3.259966284,289896.307209607,4633934.468275605,1.2,1719,12,1,313-19,[]
TX,3.33895902,289949.784006329,4644082.78745666,1.2,916,12,1,21-6,[]
TX,3.391787085,293485.692866565,4645561.183014356,1.2,929,12,1,210-24,[]
TX,3.422133138,295537.733783085,4638029.088742553,1.2,1505,12,1,288-26,[]
TX,3.572652079,289880.09854032,4641687.180732861,1.2,1672,7,1,308-18,[]
TX,3.828731876,289703.722728111,4641854.65678729,1.2,76,7,1,112-12,[]
TX,3.876206,292573.442874271,4642893.007518582,1.2,2416,12,1,58-15,[]
TX,3.966499638,286215.282034823,4642225.456822669,1.2,406,12,1,153-14,[]
TX,3.984012717,291772.709603021,4642555.551679492,1.2,2183,12,1,362-29,[]
TX,4.247601303,290609.133624421,4639843.777734187,1.2,1701,7,1,310-16,[]
TX,4.40249902,292038.376163245,4642086.782603495,1.2,2697,12,1,92-1,[]
TX,4.580840294,282977.171978954,4644255.019486561,1.2,2393,12,1,53-28,[]
TX,4.615730317,291984.158461629,4643701.628751225,1.2,442,12,1,156-17,[]
TX,4.672998975,291208.538825989,4641308.867881906,1.2,501,10,1,167-26,[]
TX,4.901525569,290163.959058352,4635031.446989562,1.2,1891,12,1,334-25,[]
TX,5.014811885,288792.730218637,4647570.421605344,1.2,943,12,1,212-22,[]
TX,5.044532229,290373.850355077,4641789.655587891,1.2,2076,7,1,355-1,[]
TX,5.152390983,290790.747530043,4642019.427499564,1.2,2133,10,1,360-10,[]
TX,5.209940505,289568.656741032,4642066.197207423,1.2,2405,9,1,57-21,[]
TX,5.216581557,290319.759024606,4641894.266320325,1.2,798,7,1,199-3,[]
TX,5.427946902,291616.392393927,4642762.870616709,1.2,2553,12,1,76-7,[]
TX,5.615634277,289329.419483615,4641340.692570972,1.2,477,7,1,158-3,[]
TX,5.759494774,290350.326438884,4641497.960822521,1.2,1878,7,1,331-21,[]
