label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.07387216,282114.490401656,4638517.481684045,1.2,2296,12,1,66-28,[]
TX,0.102887517,291771.766965638,4642824.919571338,1.2,1297,12,1,269-14,[]
TX,0.266617316,290074.668772023,4640195.443112144,1.2,142,7,1,118-8,"[['RX_GW', 0.381613218, 142, 7, 1, 868.1, -117.449786953, '00:00:00:00:00:02']]"
TX,0.729082979,292086.430868284,4643654.005337541,1.2,1245,12,1,261-7,[]
TX,0.798160342,292365.879555701,4642922.652341453,1.2,1609,12,1,314-26,[]
TX,0.81158885,291694.854166749,4642077.904521408,1.2,1174,11,1,248-12,[]
TX,0.901693545,290948.944663183,4642028.541772264,1.2,2551,10,1,96-14,[]
TX,0.970524899,290221.45716855,4646168.023335446,1.2,1782,12,1,341-10,[]
TX,1.082258328,292712.765630405,4639990.582942201,1.2,776,12,1,202-5,[]
TX,1.098881458,293290.715599244,4647746.479892775,1.2,53,12,1,107-4,[]
TX,1.152992234,290865.174724037,4642307.222404357,1.2,1659,10,1,317-25,[]
TX,1.263763141,290852.802326098,4642268.969416494,1.2,2181,12,1,44-30,[]
TX,1.416822498,290118.688453923,4641143.995698635,1.2,2377,7,1,79-23,[]
TX,1.623141867,291988.357960843,4643703.782075731,1.2,1874,12,1,351-10,[]
TX,1.767832522,291845.85397288,4642555.271420046,1.2,2229,12,1,57-6,[]
TX,1.82724995,291026.930096883,4644006.20089482,1.2,1992,12,1,360-30,[]
TX,1.85773654,290482.477684587,4640623.280791554,1.2,259,7,1,135-1,[]
TX,2.006532023,290086.409070589,4640893.030088387,1.2,269,7,1,135-19,[]
TX,2.645097358,290093.8051266,4640925.206732791,1.2,2153,7,1,41-17,"[['RX_GW', 2.760091324, 2153, 7, 1, 868.1, -90.365388118, '00:00:00:00:00:02']]"
TX,2.990942174,273691.2275088,4630607.420726507,1.2,1675,12,1,320-3,[]
TX,3.083669916,292311.394944102,4642044.150457755,1.2,2039,12,1,365-20,[]
TX,3.140192514,292659.621621513,4641752.321181142,1.2,2142,12,1,40-17,[]
TX,3.228025713,297571.245488964,4643638.13570384,1.2,302,12,1,14-29,[]
TX,3.716545336,292805.907472159,4641997.459307148,1.2,1631,12,1,316-11,[]
TX,3.721394127,292085.208879306,4640448.836107324,1.2,962,11,1,222-21,[]
TX,3.757643276,288367.700348272,4642763.605368308,1.2,101,12,1,115-2,[]
TX,3.939710724,291724.051744878,4642149.267739301,1.2,219,12,1,127-24,[]
TX,4.139095326,295166.123628375,4642723.536555699,1.2,300,8,1,14-27,[]
TX,4.344834877,291857.635222628,4640749.218505783,1.2,252,12,1,132-21,[]
TX,4.465438734,291465.843766439,4641326.752322736,1.2,367,11,1,152-7,[]
TX,4.478797743,282316.980302275,4637021.035765314,1.2,925,12,1,215-7,[]
TX,4.748381205,291806.310882098,4642410.935363387,1.2,731,12,1,198-8,[]
TX,4.914350021,291132.6598335,4641410.962540581,1.2,1525,9,1,301-5,[]
TX,4.916259977,291714.318870802,4642147.859541898,1.2,2450,12,1,87-21,[]
TX,5.422562018,295141.134903077,4642735.828594695,1.2,2390,8,1,8-23,[]
TX,5.43238966,293158.066481642,4640568.843262292,1.2,1302,12,1,273-13,[]
TX,5.438032706,290592.538610554,4641556.050832096,1.2,741,7,1,2-16,[]
TX,5.520821536,290099.311401525,4642395.365496257,1.2,633,10,1,191-10,[]
TX,5.574211678,291065.681097405,4641343.964512724,1.2,588,8,1,185-11,[]
TX,5.60665656,291985.148852782,4642216.975821476,1.2,840,12,1,21-16,[]
TX,5.765675939,295418.841896785,4646252.266811746,1.2,784,12,1,203-21,[]
TX,5.920849491,290612.801072732,4644723.235937309,1.2,1363,12,1,280-3,[]
TX,5.963113494,273702.988570889,4630638.031336578,1.2,2009,12,1,361-28,[]
