label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.363764347,291041.864182423,4641123.47922934,1.2,25,7,1,105-30,"[['RX_GW', 0.478761541, 25, 7, 1, 868.1, -122.076826374, '00:00:00:00:00:02']]"
TX,0.543594107,292055.097877748,4637082.456590754,1.2,384,12,1,238-21,[]
TX,1.091383776,290282.905862986,4641317.588167514,1.2,313,7,1,232-1,"[['RX_GW', 1.206379019, 313, 7, 1, 868.1, -107.374708232, '00:00:00:00:00:02']]"
TX,2.334022285,291005.41107397,4640371.127298453,1.2,42,8,1,115-19,"[['RX_GW', 2.541435729, 42, 8, 1, 868.1, -124.27208517, '00:00:00:00:00:02']]"
TX,2.400487637,294266.929716277,4644133.741633222,1.2,202,12,1,208-18,[]
TX,2.47173731,291862.784383728,4642554.792161448,1.2,507,12,1,273-26,[]
TX,2.684974823,293265.575995617,4649605.187806798,1.2,636,12,1,40-20,[]
TX,2.842050649,291883.392409333,4642558.942316552,1.2,371,12,1,236-26,[]
TX,2.877422002,293302.784091082,4640963.171295719,1.2,112,12,1,188-2,[]
TX,2.886487101,292523.206690081,4642910.398999924,1.2,259,12,1,220-21,[]
TX,3.371473891,292526.399360153,4642915.164747115,1.2,60,12,1,129-4,[]
TX,3.43459612,291738.24796211,4642682.101007388,1.2,623,12,1,369-28,[]
TX,3.852141136,290607.840169288,4639032.276040517,1.2,44,12,1,115-21,[]
TX,4.112917314,290117.599761367,4640881.270433532,1.2,281,7,1,223-9,[]
TX,4.42775181,294254.113246233,4642762.314158456,1.2,676,11,1,58-16,[]
TX,6.341578303,294390.311461278,4642691.007375085,1.2,754,10,1,99-24,"[['RX_GW', 7.001089298, 754, 10, 1, 868.1, -132.765927642, '00:00:00:00:00:04']]"
TX,6.76443556,290691.441351843,4641302.08202078,1.2,513,7,1,28-22,"[['RX_GW', 6.879431842, 513, 7, 1, 868.1, -116.459064523, '00:00:00:00:00:02']]"
TX,6.826085229,294056.617647622,4650408.68207508,1.2,219,12,1,21-3,[]
TX,6.932166181,292442.417974661,4642774.080890444,1.2,474,12,1,260-11,[]
TX,8.124598625,291056.903567949,4644033.734871823,1.2,69,12,1,135-2,[]
TX,8.884367683,292064.227571166,4637072.414147319,1.2,417,12,1,242-8,[]
TX,9.257792873,291740.814810091,4639625.277619294,1.2,414,12,1,242-5,[]
TX,9.843910124,291822.276141749,4642550.316835612,1.2,646,12,1,42-21,[]
TX,9.909898476,291539.187336358,4641470.542780022,1.2,721,11,1,79-26,[]
TX,9.928801484,288892.868309687,4635089.011573573,1.2,413,12,1,242-4,[]
TX,10.062470075,290864.82190036,4642280.895934491,1.2,708,10,1,7-30,[]
TX,10.880063861,295911.737058126,4644491.490054898,1.2,632,12,1,37-9,[]
TX,10.982857501,290695.538341548,4641301.854406297,1.2,402,7,1,241-5,[]
TX,11.142218582,290363.255653399,4641413.704693448,1.2,693,7,1,68-15,[]
TX,11.491640794,297459.919289382,4646300.786328171,1.2,738,12,1,80-15,[]
TX,11.597708755,290472.378430277,4640633.683404624,1.2,326,7,1,234-12,[]
