label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.107895914,290472.994705389,4644582.694070712,1.2,1891,12,1,53-20,[]
TX,0.421444137,292180.473314253,4642155.079669538,1.2,652,12,1,178-3,[]
TX,0.711831834,291827.234443775,4642565.189933123,1.2,732,12,1,190-3,[]
TX,0.74820266,293017.766179771,4642301.926384483,1.2,510,12,1,155-5,[]
TX,0.96637893,279701.517669508,4632590.404696244,1.2,1789,12,1,46-15,[]
TX,1.172124837,291047.720890835,4644013.865570369,1.2,748,12,1,194-28,[]
TX,1.414064293,289229.62332871,4642061.989282178,1.2,704,9,1,186-13,[]
TX,1.772454164,292467.137292166,4642904.745896417,1.2,2178,12,1,85-27,[]
TX,1.787571346,291066.798288043,4644025.434130271,1.2,107,12,1,109-28,[]
TX,2.014649756,291625.91965952,4644613.032863762,1.2,1052,12,1,244-24,[]
TX,2.173882874,292307.952988902,4642056.695720002,1.2,1188,12,1,268-3,[]
TX,2.432628326,295604.51834613,4645555.264430942,1.2,1499,12,1,330-28,[]
TX,2.559475305,291838.995716976,4642546.316879697,1.2,2134,12,1,82-27,[]
TX,2.597421929,289092.563718962,4639318.841682081,1.2,284,10,1,131-14,[]
TX,2.756136346,293718.490739974,4645343.872707895,1.2,431,12,1,148-7,[]
TX,2.76986807,290633.722792306,4646622.246256859,1.2,1607,12,1,348-19,[]
TX,2.857643643,288169.058136468,4643901.799138203,1.2,893,12,1,221-8,[]
TX,2.867846725,290159.282035702,4635337.450732975,1.2,1770,12,1,43-21,[]
TX,3.023549664,292319.197158945,4642065.472458459,1.2,739,12,1,194-11,[]
TX,3.03759515,290477.997299381,4640621.74483495,1.2,548,7,1,160-3,[]
TX,3.228618523,290246.786303269,4636413.410225986,1.2,1976,12,1,67-21,[]
TX,3.431563408,293643.382055597,4644745.959952435,1.2,999,12,1,239-25,[]
TX,3.668852234,273669.629127762,4630639.96591865,1.2,854,12,1,21-12,[]
TX,3.696560573,291090.119620232,4642467.709139789,1.2,420,12,1,148-22,[]
TX,3.742885049,292516.879221182,4642912.80511314,1.2,1747,12,1,40-24,[]
TX,3.825012477,292784.336373881,4642177.250828781,1.2,1215,12,1,273-18,[]
TX,3.848341619,290751.872650167,4642874.584841792,1.2,867,12,1,211-25,[]
TX,3.952966565,292679.038014897,4643694.59360128,1.2,1165,12,1,264-17,[]
TX,4.164381852,291228.560400831,4641242.233211824,1.2,590,8,1,167-16,[]
TX,4.175770973,292042.765243002,4642088.207324562,1.2,369,12,1,140-26,[]
TX,4.187151154,289982.443044991,4639940.207039276,1.2,1589,8,1,341-19,[]
TX,4.282273047,291685.964212697,4642116.952631673,1.2,310,12,1,137-3,[]
TX,4.379658054,291600.687206109,4644620.121732884,1.2,1649,12,1,356-28,[]
TX,4.459325672,292925.519473119,4643910.195569107,1.2,2119,12,1,81-10,[]
TX,4.594036623,291055.986320985,4644025.863257133,1.2,149,12,1,112-19,[]
TX,4.950333742,294741.361435161,4644719.892167865,1.2,234,12,1,127-3,[]
TX,5.053905642,297795.13737132,4636652.741974975,1.2,1394,12,1,31-27,[]
TX,5.376782575,291036.781962052,4644012.38428753,1.2,221,12,1,125-12,[]
TX,5.460561238,289858.723845504,4641720.956947609,1.2,848,7,1,206-9,[]
TX,5.483820811,291906.782016586,4642566.485348639,1.2,2243,12,1,97-7,[]
TX,5.572898373,289327.143406416,4639769.69775358,1.2,283,8,1,131-10,[]
TX,5.833022089,291124.234881069,4642472.058960307,1.2,792,11,1,200-14,[]
TX,5.915340555,290475.031221689,4640613.57469034,1.2,396,7,1,145-27,[]
TX,5.968857123,292531.742505411,4642917.092501034,1.2,1928,12,1,58-18,[]
