label,timestamp,x,y,z,dev_addr,spreading_factor,framecounter,NODE_ID,receptions
TX,0.146422356,289400.034655584,4642132.479120528,1.2,2142,8,1,343-28,"[['RX_GW', 0.353836331, 2142, 8, 1, 868.1, -126.855209463, '00:00:00:00:00:02']]"
TX,0.318227351,294085.435705618,4639213.128275496,1.2,2966,12,1,94-7,[]
TX,0.338357121,291172.733881315,4641968.323828021,1.2,1339,10,1,258-21,[]
TX,0.363698619,292492.904085463,4641900.741221955,1.2,2643,12,1,62-2,[]
TX,0.402019425,290934.684360742,4638925.609888094,1.2,138,12,1,118-8,[]
TX,0.425967641,290071.645499766,4641521.426084171,1.2,2373,7,1,362-24,[]
TX,0.505174814,289356.929768294,4634298.249005743,1.2,2027,12,1,331-13,[]
TX,0.542836103,292315.118844513,4641972.366114095,1.2,177,12,1,120-29,[]
TX,1.334563055,292819.439009176,4642793.186834225,1.2,481,12,1,154-7,[]
TX,1.594760811,286273.485217973,4639126.765544948,1.2,2618,12,1,59-12,[]
TX,1.605261171,291040.199512625,4643999.371661266,1.2,2806,12,1,81-21,[]
TX,1.696177514,290441.182232052,4642868.631002268,1.2,1793,10,1,309-12,[]
TX,1.703204413,291903.67494373,4642258.204136025,1.2,1956,12,1,324-17,[]
TX,1.958400199,298643.845058438,4631453.749141718,1.2,1077,12,1,220-5,[]
TX,2.211846821,274313.234390525,4630693.464893412,1.2,1036,12,1,213-4,[]
TX,2.350762623,290383.925117004,4642323.732956208,1.2,2926,10,1,92-19,[]
TX,2.415156947,291686.580157913,4642119.351619173,1.2,2013,12,1,329-24,[]
TX,2.657260967,291416.002128059,4642040.227370458,1.2,2100,10,1,341-24,[]
TX,2.84442594,294400.4360323,4643091.576959321,1.2,64,12,1,110-19,[]
TX,3.046729819,291459.858061645,4641321.394080375,1.2,172,10,1,120-24,[]
TX,3.14408968,289514.82430942,4645530.389223729,1.2,1398,12,1,267-22,[]
TX,3.287541909,292358.909927483,4641528.345939011,1.2,2519,12,1,41-6,[]
TX,3.314391451,289144.874665109,4642526.045988083,1.2,936,10,1,205-23,[]
TX,3.496499691,290315.961069817,4641351.474277635,1.2,968,7,1,209-7,[]
TX,3.943312428,289307.77060592,4641313.567068378,1.2,1907,7,1,318-10,"[['RX_GW', 4.058308453, 1907, 7, 1, 868.1, -118.696808377, '00:00:00:00:00:02']]"
TX,4.014413811,291535.746019476,4642077.563024997,1.2,296,11,1,134-21,[]
TX,4.196151712,292736.115902671,4641918.119145861,1.2,2505,12,1,4-7,[]
TX,4.313910891,290015.127482526,4641539.896474541,1.2,58,7,1,11-25,"[['RX_GW', 4.428906494, 58, 7, 1, 868.1, -115.53735659, '00:00:00:00:00:02']]"
TX,4.370237912,290152.279558425,4634827.892512317,1.2,1129,12,1,229-24,[]
TX,4.512429502,299823.977759894,4630258.880557135,1.2,2768,12,1,78-18,[]
TX,4.608348374,290138.911244468,4635339.720512719,1.2,1507,12,1,280-24,[]
TX,4.675542044,293956.583632509,4643204.426006683,1.2,181,12,1,120-5,[]
TX,4.72850373,290214.363533651,4641465.47569246,1.2,2668,7,1,65-26,"[['RX_GW', 4.843499271, 2668, 7, 1, 868.1, -116.009957648, '00:00:00:00:00:02']]"
TX,4.780140587,290994.900062957,4641868.639012698,1.2,1001,9,1,210-4,[]
TX,4.782243607,291825.246197794,4642550.59376102,1.2,1061,12,1,217-22,[]
TX,4.944817612,273706.943666332,4630681.635957862,1.2,1704,12,1,30-9,[]
TX,4.98226663,286814.143215677,4636491.768428221,1.2,1512,12,1,280-30,[]
