x,y,SF
291640,4.64282e+06,12
292635,4.6418e+06,12
291694,4.64241e+06,12
291862,4.64253e+06,12
291867,4.64256e+06,12
290355,4.64144e+06,7
290365,4.64144e+06,7
290359,4.64145e+06,7
292577,4.6414e+06,12
291221,4.63957e+06,12
291881,4.64255e+06,12
291248,4.64123e+06,8
290368,4.64144e+06,7
291832,4.64251e+06,12
290369,4.64143e+06,7
292790,4.64224e+06,12
291067,4.64193e+06,10
292197,4.64214e+06,12
291039,4.64112e+06,8
289793,4.63743e+06,12
292264,4.63714e+06,12
290008,4.63455e+06,12
291051,4.64114e+06,8
292945,4.641e+06,12
293785,4.6442e+06,12
290808,4.6413e+06,7
290381,4.63915e+06,12
295924,4.64134e+06,7
290286,4.64198e+06,8
290656,4.64142e+06,7
294163,4.63903e+06,12
291035,4.64111e+06,8
290643,4.64136e+06,7
290618,4.64323e+06,12
290286,4.64157e+06,7
291777,4.64239e+06,12
290480,4.63996e+06,7
292082,4.64066e+06,12
289720,4.64176e+06,7
291725,4.64282e+06,12
290831,4.6413e+06,7
292502,4.64291e+06,12
290056,4.64239e+06,9
289547,4.64176e+06,7
288651,4.63851e+06,12
290906,4.64124e+06,9
291009,4.64184e+06,10
290051,4.64239e+06,9
290055,4.64239e+06,9
290046,4.6424e+06,9
290297,4.64201e+06,8
292461,4.64292e+06,12
291857,4.64109e+06,12
290800,4.6401e+06,8
292857,4.64051e+06,12
292408,4.63736e+06,12
288380,4.64274e+06,12
290701,4.6413e+06,7
292526,4.64292e+06,12
294314,4.64273e+06,10
290494,4.64063e+06,7
291964,4.64433e+06,12
291839,4.64255e+06,12
290035,4.63455e+06,12
287555,4.64201e+06,12
284049,4.63297e+06,12
290258,4.64695e+06,12
289975,4.6415e+06,7
294125,4.64176e+06,10
289067,4.64002e+06,7
289863,4.63964e+06,9
292049,4.64177e+06,12
292093,4.64042e+06,12
290356,4.64181e+06,7
292537,4.64291e+06,12
285570,4.64278e+06,12
290921,4.6412e+06,9
290880,4.64227e+06,11
291030,4.64194e+06,10
292062,4.64415e+06,12
290166,4.64211e+06,8
290207,4.63663e+06,12
290085,4.6409e+06,7
288911,4.64013e+06,7
291986,4.6423e+06,12
295871,4.64253e+06,7
292991,4.64024e+06,12
290412,4.64181e+06,8
292166,4.64219e+06,12
288392,4.64235e+06,11
290390,4.64139e+06,7
290356,4.64145e+06,7
291715,4.64277e+06,12
291822,4.64255e+06,12
291719,4.64216e+06,12
291728,4.64216e+06,12
289846,4.64239e+06,10
290399,4.64181e+06,8
290408,4.64182e+06,8
290362,4.64143e+06,7
299891,4.6419e+06,12
290691,4.64129e+06,7
294313,4.63843e+06,12
289593,4.63781e+06,12
290472,4.64063e+06,7
290480,4.64062e+06,7
291578,4.64169e+06,11
290490,4.64064e+06,7
292522,4.64293e+06,12
291549,4.64134e+06,11
292367,4.64115e+06,12
293920,4.64071e+06,12
290979,4.6404e+06,8
288446,4.63815e+06,12
292528,4.64292e+06,12
290450,4.64174e+06,7
290692,4.6413e+06,7
291870,4.64284e+06,12
287355,4.64116e+06,12
290019,4.64153e+06,7
291145,4.64135e+06,8
293131,4.64228e+06,12
293831,4.64057e+06,11
291111,4.6411e+06,8
290357,4.64145e+06,7
290486,4.64079e+06,7
290096,4.6409e+06,7
290499,4.64462e+06,12
291034,4.64113e+06,8
292624,4.64181e+06,12
292686,4.64181e+06,12
290353,4.64143e+06,7
290954,4.64133e+06,7
290580,4.63919e+06,10
290370,4.64144e+06,7
282136,4.65536e+06,12
290472,4.64063e+06,7
293127,4.64135e+06,12
288054,4.63765e+06,12
289489,4.63493e+06,12
290145,4.64195e+06,7
293398,4.64933e+06,12
289652,4.64222e+06,9
290098,4.64091e+06,7
292523,4.64291e+06,12
290653,4.64133e+06,7
290708,4.64131e+06,7
291416,4.64108e+06,9
290532,4.64143e+06,7
290417,4.64182e+06,8
291645,4.64213e+06,12
