x,y,SF
294388,4.64307e+06,11
292516,4.64292e+06,12
288053,4.63461e+06,12
292493,4.64302e+06,12
294426,4.64067e+06,10
294931,4.64373e+06,12
290498,4.64339e+06,12
294395,4.64308e+06,11
288761,4.64356e+06,12
289334,4.63432e+06,12
289361,4.64536e+06,12
292519,4.64291e+06,12
290298,4.64404e+06,12
288921,4.64877e+06,12
295620,4.64555e+06,12
292574,4.6429e+06,12
286711,4.64171e+06,12
292316,4.64205e+06,12
290459,4.64065e+06,7
293322,4.64321e+06,12
291097,4.64317e+06,12
290577,4.64103e+06,7
273723,4.63068e+06,12
288611,4.64166e+06,10
290862,4.64227e+06,10
291577,4.64098e+06,10
295380,4.64071e+06,7
293972,4.647e+06,12
291194,4.64197e+06,11
295369,4.64071e+06,7
291011,4.64197e+06,10
290066,4.64239e+06,9
291242,4.64124e+06,7
292434,4.64057e+06,12
291196,4.64125e+06,8
289178,4.64201e+06,10
289676,4.64208e+06,8
290348,4.64184e+06,7
288821,4.6338e+06,12
290944,4.64119e+06,7
290997,4.63904e+06,12
291085,4.64405e+06,12
289197,4.64252e+06,10
290814,4.64228e+06,10
289648,4.64263e+06,12
290863,4.64016e+06,7
291713,4.64218e+06,12
290125,4.64043e+06,7
289618,4.64195e+06,8
290878,4.64227e+06,10
291252,4.64127e+06,7
292171,4.64359e+06,12
286776,4.64602e+06,12
289239,4.64251e+06,10
291007,4.64094e+06,7
292001,4.64372e+06,12
275920,4.63181e+06,12
289945,4.6344e+06,12
291985,4.64372e+06,12
271838,4.63065e+06,12
288301,4.63921e+06,12
292196,4.64216e+06,12
289772,4.64323e+06,12
288662,4.63823e+06,12
292114,4.64363e+06,12
290463,4.63576e+06,12
289407,4.64205e+06,8
290730,4.64231e+06,10
291131,4.64115e+06,9
291120,4.64195e+06,10
297648,4.63975e+06,12
291839,4.64106e+06,10
290661,4.64201e+06,9
290524,4.64219e+06,9
293679,4.64351e+06,12
290379,4.64152e+06,7
288907,4.63508e+06,12
290867,4.64227e+06,10
290337,4.64335e+06,12
290843,4.64227e+06,10
289328,4.63431e+06,12
291026,4.64193e+06,10
289213,4.64207e+06,9
289611,4.64357e+06,12
293456,4.64097e+06,12
291070,4.64328e+06,12
289943,4.6344e+06,12
294298,4.63902e+06,12
292892,4.64329e+06,12
289948,4.6344e+06,12
290985,4.63906e+06,12
292442,4.6414e+06,12
291900,4.64256e+06,12
291934,4.64258e+06,12
291031,4.64404e+06,12
291900,4.64167e+06,12
291872,4.64164e+06,11
291534,4.64449e+06,12
290418,4.64386e+06,12
290597,4.64224e+06,10
290141,4.6397e+06,9
291726,4.64216e+06,12
