x,y,SF
289742,4.64228e+06,10
289535,4.64166e+06,7
288755,4.64402e+06,12
290496,4.64063e+06,7
285680,4.64268e+06,12
291870,4.64256e+06,12
289847,4.6419e+06,7
290841,4.64229e+06,9
290820,4.64227e+06,11
289566,4.64189e+06,8
291036,4.64193e+06,10
291089,4.64157e+06,9
290846,4.64229e+06,9
288183,4.6439e+06,12
293594,4.6398e+06,12
290788,4.64228e+06,9
290818,4.64228e+06,9
289221,4.64267e+06,10
292032,4.6418e+06,12
292697,4.64182e+06,12
292621,4.65224e+06,12
291993,4.64373e+06,12
291837,4.64245e+06,12
290058,4.64136e+06,7
292738,4.64184e+06,12
291287,4.64459e+06,12
290426,4.64592e+06,12
290538,4.64482e+06,12
288353,4.63731e+06,12
288018,4.63886e+06,12
288257,4.63882e+06,12
289904,4.63998e+06,8
292722,4.64184e+06,12
290369,4.64183e+06,7
295815,4.64255e+06,7
294172,4.6425e+06,10
290364,4.64183e+06,7
290482,4.64138e+06,7
291802,4.64282e+06,12
291087,4.64364e+06,12
290811,4.64491e+06,12
291095,4.64148e+06,8
290573,4.6448e+06,12
293263,4.6395e+06,12
292398,4.64166e+06,12
289172,4.64251e+06,12
292520,4.63971e+06,12
293273,4.64475e+06,12
289169,4.64252e+06,12
296599,4.64597e+06,12
292432,4.64243e+06,12
290919,4.64216e+06,11
273721,4.63067e+06,12
293083,4.64426e+06,12
290227,4.64119e+06,7
291704,4.64282e+06,12
289594,4.63837e+06,12
294194,4.64681e+06,12
291734,4.64215e+06,12
291358,4.64202e+06,10
292310,4.64206e+06,12
290365,4.64182e+06,7
291720,4.64216e+06,12
288276,4.64244e+06,12
298033,4.63726e+06,12
272465,4.62998e+06,12
290353,4.64182e+06,7
289949,4.6344e+06,12
289955,4.63441e+06,12
293758,4.64283e+06,12
289922,4.64088e+06,7
289810,4.64114e+06,7
290100,4.6409e+06,7
289822,4.63958e+06,11
288900,4.64367e+06,12
290785,4.64228e+06,11
289704,4.64185e+06,7
290372,4.6418e+06,7
285805,4.64134e+06,12
291168,4.64211e+06,11
292108,4.64417e+06,12
290074,4.64239e+06,10
290646,4.63943e+06,10
289306,4.63986e+06,8
289710,4.64299e+06,12
291232,4.64229e+06,11
291068,4.64405e+06,12
288676,4.6429e+06,12
290840,4.64229e+06,9
290346,4.64218e+06,10
290485,4.64076e+06,7
290093,4.64091e+06,7
289624,4.64351e+06,12
290792,4.64129e+06,7
273684,4.63064e+06,12
291225,4.64129e+06,10
292475,4.64281e+06,12
292193,4.6424e+06,12
290672,4.64308e+06,12
296096,4.64692e+06,12
291005,4.64166e+06,8
285440,4.64155e+06,12
285350,4.64156e+06,12
285337,4.64156e+06,12
286423,4.64211e+06,12
285334,4.64156e+06,12
285426,4.64163e+06,12
286679,4.6417e+06,12
285435,4.64163e+06,12
290817,4.63819e+06,12
288444,4.63816e+06,12
289964,4.63441e+06,12
273690,4.63064e+06,12
292529,4.64292e+06,12
292249,4.6419e+06,12
292065,4.64208e+06,12
291043,4.64192e+06,10
290813,4.63821e+06,12
291193,4.6417e+06,10
292703,4.6418e+06,12
289615,4.64424e+06,12
291368,4.64112e+06,9
299756,4.6303e+06,12
