x,y,SF
292247,4.63719e+06,12
289949,4.6344e+06,12
292322,4.64205e+06,12
289561,4.63813e+06,12
291742,4.63956e+06,12
291011,4.63905e+06,12
290488,4.64063e+06,7
291489,4.64199e+06,12
290439,4.64255e+06,9
290947,4.64378e+06,12
290391,4.64181e+06,8
290823,4.64228e+06,10
291077,4.64403e+06,12
290366,4.64042e+06,7
293263,4.64378e+06,12
290553,4.64344e+06,12
290356,4.64181e+06,8
292622,4.64177e+06,12
291018,4.64231e+06,10
289428,4.64175e+06,9
291043,4.64175e+06,9
291650,4.64283e+06,12
290809,4.64227e+06,10
290811,4.63814e+06,12
290909,4.64399e+06,12
289988,4.64121e+06,7
291192,4.64139e+06,10
291755,4.64243e+06,12
291777,4.6428e+06,12
293220,4.64128e+06,12
292678,4.6418e+06,12
287801,4.6356e+06,12
292732,4.64183e+06,12
290866,4.64229e+06,10
292522,4.63971e+06,12
293052,4.64248e+06,12
293115,4.64103e+06,12
294126,4.6474e+06,12
291049,4.64402e+06,12
292719,4.64201e+06,12
289722,4.63849e+06,12
291258,4.64228e+06,11
290634,4.6423e+06,9
293639,4.64185e+06,12
291242,4.64126e+06,8
294232,4.65025e+06,12
288933,4.63945e+06,10
289518,4.64431e+06,12
292535,4.6429e+06,12
290221,4.64664e+06,12
290521,4.63554e+06,12
291878,4.64255e+06,12
291154,4.64027e+06,8
291006,4.64185e+06,9
291514,4.64159e+06,11
292022,4.64261e+06,12
291530,4.64138e+06,12
289916,4.64372e+06,12
292712,4.64373e+06,12
291374,4.63853e+06,12
285917,4.6438e+06,12
292344,4.64204e+06,12
288146,4.63468e+06,12
292733,4.64194e+06,12
289331,4.63432e+06,12
292673,4.6418e+06,12
289326,4.63978e+06,9
288727,4.6352e+06,12
291852,4.64051e+06,12
292288,4.642e+06,12
291699,4.64503e+06,12
291074,4.64204e+06,11
290633,4.64251e+06,10
290403,4.64183e+06,8
288562,4.63835e+06,12
290037,4.64154e+06,7
293293,4.64082e+06,12
292564,4.6429e+06,12
289132,4.64252e+06,10
289224,4.64251e+06,10
286201,4.64066e+06,12
293319,4.64428e+06,12
289184,4.64251e+06,10
299131,4.64472e+06,12
290467,4.6329e+06,12
298317,4.64629e+06,12
292490,4.64378e+06,12
292711,4.64184e+06,12
290677,4.6423e+06,11
291584,4.64139e+06,9
290680,4.6413e+06,7
287490,4.64653e+06,12
293944,4.64372e+06,12
291398,4.63852e+06,12
295556,4.64552e+06,12
290066,4.64e+06,7
273678,4.63063e+06,12
298824,4.64043e+06,12
292171,4.64285e+06,12
273691,4.63064e+06,12
289945,4.6344e+06,12
273779,4.63026e+06,12
287813,4.64144e+06,12
288906,4.63857e+06,12
291068,4.64198e+06,11
289950,4.6344e+06,12
290096,4.64245e+06,10
290080,4.64193e+06,7
299759,4.63006e+06,12
291584,4.63818e+06,12
291991,4.64371e+06,12
284383,4.63976e+06,12
278203,4.63245e+06,12
291731,4.64215e+06,12
291250,4.63963e+06,12
291324,4.63988e+06,10
288405,4.63696e+06,12
285599,4.63333e+06,12
291861,4.64256e+06,12
291249,4.63961e+06,12
295148,4.64269e+06,7
290835,4.64227e+06,10
291006,4.64195e+06,10
286806,4.63434e+06,12
290740,4.64288e+06,11
291938,4.64258e+06,12
291927,4.64387e+06,12
291043,4.64047e+06,8
292532,4.6429e+06,12
291041,4.64193e+06,10
291628,4.64461e+06,12
291213,4.64129e+06,10
289099,4.64377e+06,12
290754,4.64229e+06,11
290881,4.64226e+06,10
273696,4.63062e+06,12
292781,4.64071e+06,12
291035,4.64114e+06,7
275485,4.6315e+06,12
273654,4.63062e+06,12
290875,4.64126e+06,7
291018,4.6418e+06,9
290256,4.63529e+06,12
295194,4.64534e+06,12
290664,4.64159e+06,7
294339,4.6452e+06,12
293527,4.64442e+06,12
293203,4.64212e+06,12
291729,4.64238e+06,12
290790,4.64229e+06,10
290683,4.64108e+06,7
292537,4.64171e+06,12
297111,4.64653e+06,12
290092,4.64089e+06,7
291039,4.64404e+06,12
291669,4.6421e+06,12
282811,4.6329e+06,12
291945,4.64258e+06,12
290019,4.6436e+06,12
290829,4.64228e+06,10
291991,4.6437e+06,12
273721,4.63066e+06,12
290327,4.63618e+06,12
290732,4.63766e+06,12
292528,4.64291e+06,12
290848,4.64228e+06,10
291983,4.6437e+06,12
291118,4.64111e+06,8
291984,4.64373e+06,12
290696,4.64129e+06,7
273699,4.63063e+06,12
291939,4.64365e+06,12
291584,4.64266e+06,12
291986,4.64374e+06,12
273695,4.63064e+06,12
299744,4.63006e+06,12
293426,4.64004e+06,12
292535,4.64294e+06,12
290172,4.64147e+06,7
291985,4.64372e+06,12
297723,4.64224e+06,11
290799,4.63807e+06,12
291213,4.64228e+06,12
285434,4.64098e+06,12
297475,4.63691e+06,12
293646,4.63706e+06,12
291989,4.64371e+06,12
291994,4.64372e+06,12
293121,4.64233e+06,12
291995,4.64371e+06,12
273693,4.63063e+06,12
291731,4.64389e+06,12
291668,4.64211e+06,12
287992,4.64319e+06,12
295669,4.65049e+06,12
283058,4.63381e+06,12
290330,4.64188e+06,7
290268,4.64227e+06,10
295635,4.63032e+06,12
292319,4.64177e+06,12
291563,4.64098e+06,10
291387,4.64189e+06,12
289163,4.64253e+06,10
