x,y,SF
291108,4.64144e+06,8
289969,4.64158e+06,7
284277,4.64034e+06,12
290329,4.64385e+06,12
291662,4.64212e+06,12
290384,4.64181e+06,7
289329,4.63432e+06,12
290356,4.64187e+06,7
277248,4.63236e+06,12
290583,4.63927e+06,11
290806,4.6413e+06,7
290859,4.64227e+06,10
290812,4.64227e+06,10
291135,4.64137e+06,9
292033,4.64404e+06,12
289695,4.63898e+06,10
291067,4.64402e+06,12
291057,4.6411e+06,9
290858,4.64228e+06,10
291725,4.6417e+06,12
292040,4.64178e+06,12
289977,4.64308e+06,12
288340,4.63872e+06,12
288603,4.63847e+06,12
291801,4.64158e+06,12
289575,4.64215e+06,10
290449,4.64058e+06,7
292753,4.64187e+06,12
290247,4.64023e+06,7
292547,4.64187e+06,12
293266,4.64425e+06,12
292529,4.64189e+06,12
292249,4.64193e+06,12
291681,4.64008e+06,12
291465,4.64202e+06,10
291583,4.64138e+06,11
292575,4.64182e+06,12
288691,4.63522e+06,12
296758,4.64646e+06,12
291781,4.64091e+06,11
293611,4.64192e+06,12
290451,4.63554e+06,12
288572,4.63521e+06,12
291297,4.64141e+06,7
289954,4.63441e+06,12
286654,4.64157e+06,12
290901,4.64148e+06,7
290303,4.64233e+06,10
290499,4.64281e+06,12
290803,4.63812e+06,12
291122,4.6412e+06,9
292445,4.64188e+06,12
288795,4.64271e+06,11
290618,4.63566e+06,12
285142,4.64076e+06,12
290356,4.64141e+06,7
292520,4.6419e+06,12
290083,4.64122e+06,7
290860,4.63593e+06,12
292324,4.64204e+06,12
290329,4.64188e+06,9
290250,4.64384e+06,12
292684,4.6418e+06,12
294391,4.64309e+06,12
288490,4.63295e+06,12
288175,4.64389e+06,12
288674,4.63874e+06,12
290312,4.64199e+06,10
290804,4.63584e+06,12
292315,4.64204e+06,12
291538,4.64165e+06,12
289646,4.64194e+06,7
290803,4.64437e+06,12
291624,4.64461e+06,12
292745,4.64187e+06,12
291919,4.64238e+06,12
289245,4.63434e+06,12
288143,4.64201e+06,12
292444,4.64174e+06,12
280604,4.63265e+06,12
288577,4.64412e+06,12
293246,4.64022e+06,12
