x,y,SF
292068,4.64314e+06,12
289873,4.64239e+06,10
290688,4.6413e+06,7
290488,4.64066e+06,7
291972,4.6426e+06,12
290298,4.64194e+06,8
289484,4.64206e+06,10
290290,4.64197e+06,9
290863,4.64227e+06,10
290844,4.64228e+06,10
291075,4.64193e+06,10
293548,4.63991e+06,12
293921,4.64066e+06,12
291729,4.64214e+06,12
290848,4.64228e+06,10
290847,4.64226e+06,10
290335,4.64184e+06,8
290493,4.64386e+06,12
291757,4.63933e+06,12
292528,4.64229e+06,12
291996,4.64399e+06,12
292320,4.6533e+06,12
291993,4.64369e+06,12
291845,4.64251e+06,12
292690,4.64182e+06,12
291028,4.64113e+06,8
291212,4.6413e+06,9
291229,4.64129e+06,8
291829,4.64255e+06,12
293324,4.64321e+06,12
291868,4.6398e+06,12
288863,4.64678e+06,12
292698,4.642e+06,12
294512,4.6404e+06,9
292570,4.64197e+06,12
290844,4.64228e+06,10
287906,4.64321e+06,12
290735,4.6424e+06,10
293751,4.63828e+06,12
291440,4.64201e+06,11
287093,4.6413e+06,12
292589,4.64196e+06,12
290210,4.64685e+06,12
289235,4.64251e+06,11
293606,4.64192e+06,11
292533,4.64291e+06,12
290709,4.64149e+06,7
272337,4.63005e+06,12
291925,4.64258e+06,12
291832,4.64251e+06,12
290589,4.64198e+06,8
291009,4.64183e+06,10
291840,4.64255e+06,12
291824,4.64254e+06,12
291168,4.63946e+06,12
291679,4.64212e+06,11
291819,4.6424e+06,12
293273,4.64316e+06,12
289153,4.64082e+06,7
291506,4.64245e+06,11
289469,4.63505e+06,12
291364,4.63853e+06,12
290678,4.6413e+06,7
290309,4.63511e+06,12
298768,4.63584e+06,12
290472,4.64066e+06,7
289952,4.6344e+06,12
289949,4.63441e+06,12
293650,4.63964e+06,12
287254,4.63568e+06,12
287254,4.63567e+06,12
291884,4.64256e+06,12
289218,4.64345e+06,12
289085,4.63705e+06,12
292315,4.64252e+06,12
290854,4.64229e+06,10
290748,4.64084e+06,7
295583,4.64563e+06,12
290361,4.64184e+06,7
289094,4.64182e+06,9
290465,4.64062e+06,7
288135,4.64206e+06,11
292138,4.64326e+06,12
289163,4.64251e+06,11
292531,4.6419e+06,12
290779,4.64296e+06,12
289208,4.64447e+06,12
289933,4.64109e+06,7
289642,4.6435e+06,12
288719,4.64347e+06,12
293336,4.63909e+06,12
273690,4.63063e+06,12
292039,4.6418e+06,12
291668,4.64211e+06,11
293760,4.64423e+06,12
291006,4.64183e+06,10
295605,4.64556e+06,12
288611,4.63763e+06,12
273698,4.63065e+06,12
289880,4.6417e+06,7
289957,4.63441e+06,12
273686,4.63065e+06,12
290055,4.64239e+06,10
290668,4.6413e+06,7
289350,4.64534e+06,12
290988,4.63905e+06,11
292538,4.6429e+06,12
292542,4.64292e+06,12
294879,4.64256e+06,8
292811,4.64271e+06,12
293819,4.64426e+06,12
299749,4.63007e+06,12
290608,4.63751e+06,12
290803,4.63412e+06,12
291254,4.64208e+06,10
299738,4.63007e+06,12
290733,4.6429e+06,11
290031,4.64678e+06,12
291012,4.64059e+06,8
291202,4.64234e+06,11
290654,4.64147e+06,7
292696,4.64172e+06,12
291084,4.64155e+06,8
291517,4.64207e+06,12
290493,4.64276e+06,12
289329,4.63432e+06,12
291704,4.64211e+06,11
291693,4.64212e+06,11
290732,4.64287e+06,11
291708,4.64214e+06,11
288067,4.64563e+06,12
294532,4.63873e+06,12
291542,4.64207e+06,12
290631,4.64213e+06,9
290966,4.64203e+06,10
291773,4.6428e+06,12
292603,4.64363e+06,12
291089,4.64182e+06,10
295687,4.64256e+06,7
289328,4.63877e+06,12
290671,4.64161e+06,7
291037,4.64113e+06,8
291401,4.64135e+06,9
292753,4.64167e+06,12
273685,4.63066e+06,12
287433,4.64124e+06,12
291126,4.64119e+06,9
294897,4.64065e+06,10
292728,4.64185e+06,12
289790,4.64177e+06,7
290991,4.64092e+06,7
290733,4.64096e+06,7
292356,4.64197e+06,12
291826,4.64254e+06,12
291031,4.64056e+06,8
300137,4.63785e+06,12
291155,4.64359e+06,12
293142,4.64219e+06,12
288922,4.64846e+06,12
290308,4.63503e+06,12
288114,4.64305e+06,12
290517,4.64231e+06,9
290190,4.63676e+06,12
290223,4.63978e+06,8
290297,4.63505e+06,12
273721,4.63065e+06,12
293207,4.6431e+06,12
290822,4.64228e+06,10
291968,4.63639e+06,12
292665,4.64239e+06,12
287998,4.64706e+06,12
290941,4.64228e+06,11
290405,4.64299e+06,11
291836,4.64254e+06,12
273699,4.63062e+06,12
291995,4.64371e+06,12
291907,4.64255e+06,12
290736,4.64276e+06,12
273702,4.63064e+06,12
290079,4.6424e+06,10
291997,4.64372e+06,12
292150,4.64417e+06,12
292594,4.64289e+06,12
292110,4.6432e+06,12
291989,4.64371e+06,12
292004,4.64372e+06,12
288728,4.64863e+06,12
291118,4.64361e+06,12
291946,4.64289e+06,12
291989,4.64371e+06,12
293921,4.6423e+06,12
293240,4.63961e+06,12
292268,4.64396e+06,12
290285,4.64257e+06,10
290439,4.64284e+06,12
291748,4.64268e+06,12
288651,4.64059e+06,9
291935,4.64073e+06,12
292030,4.64307e+06,12
290350,4.64184e+06,7
290625,4.64204e+06,8
295053,4.64279e+06,8
290381,4.6418e+06,7
271548,4.6306e+06,12
273681,4.63064e+06,12
290699,4.64129e+06,7
291740,4.64168e+06,12
291077,4.64404e+06,12
289804,4.64073e+06,7
292074,4.64051e+06,12
290312,4.64036e+06,7
273673,4.63063e+06,12
283082,4.63395e+06,12
280825,4.63267e+06,12
291853,4.64257e+06,12
289682,4.63876e+06,12
291182,4.64197e+06,11
273711,4.63063e+06,12
288971,4.64256e+06,11
289946,4.63439e+06,12
271612,4.63067e+06,12
291247,4.64128e+06,8
289311,4.63433e+06,12
291354,4.63993e+06,10
287885,4.644e+06,12
289308,4.6343e+06,12
291084,4.64195e+06,10
291484,4.64415e+06,12
291038,4.64191e+06,9
299745,4.63007e+06,12
289988,4.64157e+06,7
294027,4.62997e+06,12
286975,4.64101e+06,12
271979,4.63039e+06,12
293263,4.6395e+06,12
291187,4.64132e+06,9
290888,4.64226e+06,10
291209,4.6413e+06,9
290992,4.64445e+06,12
293043,4.64233e+06,12
292057,4.64176e+06,12
289964,4.64588e+06,12
291664,4.64234e+06,12
289446,4.64179e+06,7
290454,4.64177e+06,7
288928,4.64283e+06,12
289548,4.64163e+06,7
290071,4.64153e+06,7
290362,4.64179e+06,7
294829,4.63911e+06,12
291342,4.64075e+06,8
284772,4.63791e+06,12
287676,4.63433e+06,12
290697,4.6413e+06,7
290345,4.64182e+06,7
290707,4.64615e+06,12
291082,4.64075e+06,8
273710,4.63062e+06,12
291831,4.64255e+06,12
290519,4.64085e+06,7
290959,4.64204e+06,10
291673,4.64214e+06,11
290950,4.64206e+06,10
291108,4.64246e+06,10
292123,4.64321e+06,12
292318,4.64204e+06,12
282853,4.63286e+06,12
292517,4.64294e+06,12
291825,4.64252e+06,12
290700,4.64176e+06,8
290867,4.64225e+06,10
290556,4.64222e+06,10
292390,4.64256e+06,12
291709,4.64213e+06,11
291836,4.64253e+06,12
292077,4.64315e+06,12
290865,4.64227e+06,10
291845,4.64256e+06,12
292127,4.64222e+06,12
290817,4.64229e+06,10
287521,4.64132e+06,12
284847,4.6449e+06,12
290745,4.64204e+06,9
286103,4.64484e+06,12
290897,4.64627e+06,12
284382,4.64535e+06,12
284331,4.64536e+06,12
291729,4.64214e+06,12
273681,4.63069e+06,12
291115,4.64146e+06,9
290699,4.6413e+06,7
273681,4.63068e+06,12
292733,4.64367e+06,12
273685,4.63069e+06,12
297153,4.62885e+06,12
289009,4.64835e+06,12
276090,4.63194e+06,12
292124,4.64323e+06,12
291704,4.64283e+06,12
284441,4.633e+06,12
273673,4.63069e+06,12
291691,4.63936e+06,12
273691,4.6307e+06,12
273682,4.63068e+06,12
290382,4.64044e+06,7
295257,4.64262e+06,7
285234,4.63308e+06,12
279938,4.63261e+06,12
285852,4.63427e+06,12
291039,4.64045e+06,9
276195,4.63202e+06,12
295510,4.64243e+06,7
273700,4.63068e+06,12
290344,4.6418e+06,7
289587,4.64244e+06,10
290230,4.64198e+06,7
290551,4.6415e+06,7
291066,4.64403e+06,12
292318,4.64205e+06,12
290352,4.64183e+06,7
292312,4.64206e+06,12
291051,4.64401e+06,12
290507,4.64601e+06,12
295132,4.64276e+06,8
273661,4.63068e+06,12
289841,4.64579e+06,12
295483,4.64551e+06,12
289165,4.64288e+06,12
288323,4.63804e+06,12
292090,4.64609e+06,12
291016,4.64182e+06,10
290692,4.64131e+06,7
294916,4.64501e+06,12
273703,4.63071e+06,12
290025,4.64439e+06,12
295738,4.64606e+06,12
297568,4.64364e+06,12
290642,4.64661e+06,12
292817,4.64197e+06,12
298303,4.64665e+06,12
292754,4.64409e+06,12
302164,4.64051e+06,12
295130,4.63773e+06,12
292849,4.64193e+06,12
288239,4.6439e+06,12
290959,4.64228e+06,11
273697,4.63062e+06,12
291237,4.64128e+06,8
292434,4.64047e+06,12
273672,4.63062e+06,12
291780,4.64254e+06,12
273669,4.63062e+06,12
273643,4.63066e+06,12
290823,4.64079e+06,7
290848,4.64229e+06,10
290492,4.64063e+06,7
290249,4.63679e+06,12
291631,4.64462e+06,12
289833,4.63869e+06,12
288860,4.64339e+06,12
292804,4.64214e+06,12
291026,4.64198e+06,10
290262,4.64697e+06,12
291824,4.64255e+06,12
293424,4.64094e+06,12
291886,4.64258e+06,12
290827,4.64117e+06,7
291782,4.6428e+06,12
291847,4.64255e+06,12
