x,y,SF
292266,4.64197e+06,12
289771,4.63395e+06,12
292303,4.64205e+06,12
294377,4.64577e+06,12
290735,4.6407e+06,7
290171,4.64077e+06,7
286287,4.64168e+06,12
292614,4.64199e+06,12
292088,4.64182e+06,12
290604,4.64156e+06,7
289865,4.64176e+06,7
289991,4.63987e+06,7
290568,4.64136e+06,7
292596,4.64181e+06,12
289047,4.63552e+06,12
288589,4.63912e+06,12
292649,4.64177e+06,12
292677,4.64183e+06,12
292685,4.64369e+06,12
291231,4.64228e+06,12
283908,4.6433e+06,12
286407,4.64213e+06,12
283954,4.64345e+06,12
283984,4.64314e+06,12
286653,4.64195e+06,12
286220,4.64221e+06,12
290672,4.64307e+06,11
291007,4.64061e+06,7
289184,4.64209e+06,8
291094,4.64236e+06,11
291041,4.64097e+06,7
290564,4.64473e+06,12
290182,4.64289e+06,9
286927,4.6416e+06,12
291538,4.6445e+06,12
289188,4.64251e+06,12
291469,4.6424e+06,11
287094,4.64458e+06,12
285219,4.64233e+06,12
286101,4.64227e+06,12
286947,4.64158e+06,12
292566,4.64129e+06,12
294247,4.65042e+06,12
291270,4.64634e+06,12
291914,4.64167e+06,12
292554,4.64185e+06,12
292749,4.64188e+06,12
291100,4.64184e+06,10
292674,4.64181e+06,12
292079,4.6418e+06,12
294763,4.6425e+06,7
290540,4.64388e+06,12
291045,4.64406e+06,12
294251,4.65071e+06,12
289667,4.64529e+06,12
292008,4.64894e+06,12
294091,4.65082e+06,12
294229,4.65071e+06,12
286829,4.64168e+06,12
292064,4.6418e+06,12
290097,4.64244e+06,11
297807,4.63287e+06,12
291224,4.64139e+06,9
290164,4.64147e+06,7
291689,4.64212e+06,12
290044,4.63739e+06,12
291241,4.6413e+06,9
293125,4.64229e+06,12
292680,4.6418e+06,12
289233,4.6424e+06,10
293558,4.64213e+06,12
289718,4.64242e+06,10
289898,4.64167e+06,7
289496,4.64175e+06,8
292598,4.64178e+06,12
291777,4.64242e+06,12
292709,4.64129e+06,12
292659,4.64177e+06,12
288387,4.64423e+06,12
292734,4.64186e+06,12
289951,4.63441e+06,12
291035,4.64044e+06,7
289351,4.64008e+06,7
290292,4.64195e+06,8
290980,4.64294e+06,12
292304,4.64205e+06,12
292293,4.64206e+06,12
288471,4.63516e+06,12
292132,4.64172e+06,12
295129,4.64271e+06,8
291843,4.6422e+06,12
291503,4.6416e+06,10
290649,4.64114e+06,7
292075,4.6418e+06,12
291078,4.64159e+06,10
294866,4.64257e+06,7
290998,4.64186e+06,9
291294,4.64238e+06,12
287634,4.64025e+06,12
288846,4.63852e+06,12
287547,4.64076e+06,12
292655,4.64108e+06,12
288291,4.63485e+06,12
291227,4.64228e+06,12
289604,4.64357e+06,12
289164,4.64274e+06,12
291776,4.64259e+06,12
291217,4.64228e+06,12
292329,4.64205e+06,12
291034,4.64404e+06,12
290483,4.64139e+06,7
289565,4.64279e+06,12
291045,4.64402e+06,12
290634,4.64086e+06,7
289222,4.64208e+06,8
293178,4.64567e+06,12
291366,4.63847e+06,12
292538,4.64257e+06,12
297239,4.64402e+06,12
295687,4.64547e+06,12
292731,4.64185e+06,12
291048,4.64328e+06,12
290341,4.64037e+06,7
286714,4.6417e+06,12
286700,4.64512e+06,12
292848,4.64193e+06,12
290805,4.64228e+06,10
294032,4.64488e+06,12
289945,4.6344e+06,12
289944,4.6344e+06,12
289844,4.63849e+06,12
289941,4.6344e+06,12
289406,4.63469e+06,12
289569,4.63414e+06,12
291768,4.64251e+06,12
290363,4.64145e+06,7
289940,4.63439e+06,12
289948,4.63441e+06,12
292268,4.6389e+06,12
291407,4.64209e+06,10
287535,4.63428e+06,12
289065,4.63331e+06,12
291992,4.64371e+06,12
273691,4.63063e+06,12
291918,4.64257e+06,12
290354,4.64186e+06,8
291873,4.64257e+06,12
291841,4.64255e+06,12
292685,4.64247e+06,12
294885,4.64736e+06,12
294881,4.64735e+06,12
291937,4.64258e+06,12
291991,4.64372e+06,12
293498,4.64536e+06,12
292923,4.6443e+06,12
292194,4.64348e+06,12
291854,4.64258e+06,12
292390,4.64221e+06,12
291399,4.64141e+06,9
291538,4.64144e+06,9
291178,4.64236e+06,12
294883,4.64733e+06,12
294825,4.64811e+06,12
295190,4.64878e+06,12
293284,4.64478e+06,12
294656,4.64731e+06,12
291881,4.64256e+06,12
292657,4.6418e+06,12
291576,4.64098e+06,10
290567,4.64064e+06,7
293985,4.64287e+06,11
291101,4.64107e+06,8
291869,4.63621e+06,12
290355,4.64066e+06,7
271654,4.63059e+06,12
291100,4.64151e+06,10
310815,4.64932e+06,12
292829,4.64196e+06,12
271617,4.63065e+06,12
291029,4.64112e+06,7
290754,4.64083e+06,7
293199,4.64204e+06,12
292536,4.64291e+06,12
300121,4.64652e+06,12
292540,4.6429e+06,12
293487,4.64478e+06,12
291129,4.64144e+06,8
271553,4.63059e+06,12
287817,4.62874e+06,12
299851,4.64613e+06,12
288947,4.64282e+06,12
290078,4.64239e+06,10
291445,4.64205e+06,12
291794,4.64241e+06,12
288245,4.64257e+06,12
289180,4.64252e+06,12
291669,4.64215e+06,12
289040,4.6425e+06,11
288468,4.64283e+06,12
288605,4.63848e+06,12
291539,4.64141e+06,9
291234,4.64199e+06,10
290059,4.64239e+06,10
292196,4.6419e+06,12
289883,4.64298e+06,12
291077,4.64406e+06,12
291987,4.64373e+06,12
292076,4.64106e+06,12
285747,4.63387e+06,12
293920,4.64227e+06,10
291480,4.64382e+06,12
294467,4.64067e+06,10
289810,4.6424e+06,10
294229,4.65041e+06,12
294544,4.64816e+06,12
294213,4.64931e+06,12
294579,4.64796e+06,12
294190,4.65031e+06,12
294203,4.65042e+06,12
294550,4.64956e+06,12
290848,4.64453e+06,12
291060,4.64402e+06,12
294170,4.65046e+06,12
294168,4.65048e+06,12
291016,4.64038e+06,8
294918,4.64269e+06,8
292126,4.64423e+06,12
288505,4.64265e+06,12
292076,4.64051e+06,11
295115,4.64271e+06,8
291068,4.64404e+06,12
288377,4.65095e+06,12
289630,4.6501e+06,12
290508,4.64338e+06,12
291231,4.64478e+06,12
290822,4.64568e+06,12
289931,4.64594e+06,12
291057,4.64173e+06,9
289705,4.63936e+06,9
288142,4.64253e+06,12
271849,4.63067e+06,12
287388,4.63239e+06,12
289328,4.63431e+06,12
288366,4.6348e+06,12
289327,4.63431e+06,12
299616,4.63014e+06,12
273748,4.63062e+06,12
289384,4.63482e+06,12
296694,4.64658e+06,12
292666,4.64375e+06,12
273658,4.63063e+06,12
290627,4.63359e+06,12
291630,4.64463e+06,12
295646,4.63672e+06,12
289652,4.64571e+06,12
290583,4.64136e+06,7
290676,4.64305e+06,11
291240,4.6413e+06,9
291237,4.6413e+06,9
291075,4.64053e+06,7
291218,4.64228e+06,12
290237,4.63647e+06,12
292097,4.64318e+06,12
290781,4.64119e+06,7
293080,4.64289e+06,12
295181,4.63775e+06,12
294399,4.64308e+06,12
293314,4.64429e+06,12
289950,4.63441e+06,12
290426,4.64391e+06,12
299170,4.63163e+06,12
298644,4.63144e+06,12
290100,4.64511e+06,12
302719,4.63148e+06,12
302724,4.63147e+06,12
302726,4.63146e+06,12
302727,4.63146e+06,12
291967,4.64372e+06,12
290989,4.64374e+06,12
291850,4.64256e+06,12
292316,4.64204e+06,12
290509,4.64452e+06,12
292523,4.64291e+06,12
293378,4.64963e+06,12
291400,4.6431e+06,12
292130,4.64032e+06,12
294126,4.64344e+06,12
291868,4.64258e+06,12
291198,4.6413e+06,9
279236,4.63255e+06,12
284871,4.64068e+06,12
272389,4.62969e+06,12
291854,4.64257e+06,12
293024,4.64295e+06,12
295096,4.64268e+06,8
293926,4.65055e+06,12
291446,4.642e+06,12
290931,4.64151e+06,8
291125,4.64234e+06,12
291386,4.64203e+06,10
290355,4.64378e+06,12
290490,4.64139e+06,7
291428,4.64204e+06,10
290019,4.63991e+06,8
291672,4.64225e+06,11
293394,4.6439e+06,12
292314,4.64357e+06,12
292653,4.64176e+06,12
297561,4.63315e+06,12
290633,4.64185e+06,7
291104,4.64195e+06,10
290463,4.64152e+06,7
292322,4.64157e+06,12
290649,4.64116e+06,7
290743,4.64288e+06,12
273685,4.63063e+06,12
290557,4.64226e+06,10
291013,4.64183e+06,9
290821,4.64202e+06,9
290866,4.64228e+06,11
291507,4.64134e+06,10
290958,4.64203e+06,9
290774,4.64131e+06,7
290511,4.64137e+06,7
291893,4.64166e+06,12
291723,4.64216e+06,12
289253,4.64205e+06,10
290455,4.6418e+06,7
291702,4.64213e+06,12
289789,4.63853e+06,12
290903,4.64201e+06,9
291050,4.64182e+06,9
289952,4.64281e+06,11
290173,4.64243e+06,10
290983,4.64185e+06,9
291099,4.64184e+06,10
292014,4.64171e+06,11
291437,4.64204e+06,10
291027,4.64196e+06,10
291894,4.64165e+06,12
291671,4.64211e+06,12
292632,4.64177e+06,12
291709,4.64278e+06,12
273664,4.63061e+06,12
291850,4.64258e+06,12
291716,4.64278e+06,12
291580,4.64247e+06,12
291781,4.64282e+06,12
298022,4.6316e+06,12
290039,4.63243e+06,12
290495,4.64087e+06,7
291062,4.641e+06,7
292308,4.64205e+06,12
292011,4.64302e+06,12
290820,4.64078e+06,7
292049,4.64054e+06,12
290813,4.6431e+06,12
292308,4.6421e+06,12
290334,4.64218e+06,9
291070,4.64403e+06,12
292827,4.64279e+06,12
291026,4.6418e+06,9
293077,4.64243e+06,12
290692,4.643e+06,12
291202,4.64254e+06,12
291132,4.64136e+06,8
289838,4.64239e+06,10
291076,4.64403e+06,12
297534,4.64367e+06,12
297561,4.64364e+06,12
297565,4.64363e+06,12
297567,4.64364e+06,12
297534,4.64366e+06,12
302145,4.64093e+06,12
290651,4.64298e+06,12
290646,4.64249e+06,10
291365,4.64271e+06,12
290933,4.6421e+06,9
290448,4.64153e+06,7
295159,4.64274e+06,8
290871,4.64231e+06,11
289570,4.64623e+06,12
292319,4.64229e+06,12
289813,4.6439e+06,12
295150,4.64274e+06,8
290858,4.6413e+06,7
292945,4.64261e+06,12
291941,4.64259e+06,12
295139,4.64271e+06,8
292557,4.64233e+06,12
290776,4.64298e+06,12
302686,4.66823e+06,12
292761,4.64251e+06,12
287558,4.6371e+06,12
286883,4.64169e+06,12
290396,4.64181e+06,7
292532,4.64291e+06,12
292836,4.64193e+06,12
290935,4.64228e+06,10
299732,4.63004e+06,12
292977,4.64199e+06,12
292719,4.64208e+06,12
292844,4.64193e+06,12
290637,4.63571e+06,12
292842,4.64193e+06,12
292023,4.64402e+06,12
290237,4.64461e+06,12
292806,4.64196e+06,12
290086,4.64518e+06,12
292526,4.65316e+06,12
290820,4.64248e+06,12
292787,4.64199e+06,12
292789,4.64199e+06,12
293061,4.6422e+06,12
292787,4.64202e+06,12
290214,4.6468e+06,12
290947,4.64205e+06,9
291312,4.64418e+06,12
290704,4.64203e+06,8
292650,4.64051e+06,12
290490,4.64272e+06,12
289454,4.64206e+06,10
292962,4.64436e+06,12
290129,4.64355e+06,12
291141,4.6421e+06,10
290478,4.64143e+06,7
290359,4.64181e+06,7
289918,4.64165e+06,7
289985,4.64175e+06,7
289839,4.64192e+06,8
289876,4.6417e+06,7
289927,4.63979e+06,8
290033,4.63992e+06,8
