x,y,SF
292864,4.64219e+06,12
288585,4.6442e+06,12
290061,4.64152e+06,7
290108,4.64108e+06,7
293113,4.63887e+06,12
288886,4.64317e+06,12
291573,4.64138e+06,10
288740,4.64358e+06,12
291070,4.64234e+06,11
292210,4.64063e+06,12
292493,4.64296e+06,12
285868,4.63427e+06,12
296729,4.64214e+06,10
295145,4.64272e+06,7
294830,4.64066e+06,9
292778,4.64217e+06,12
292405,4.63733e+06,12
295335,4.64544e+06,12
291748,4.64203e+06,12
290570,4.64312e+06,12
293323,4.64429e+06,12
291256,4.642e+06,11
291028,4.64404e+06,12
292412,4.63735e+06,12
292522,4.64291e+06,12
289321,4.63876e+06,12
292279,4.64375e+06,12
294316,4.64313e+06,11
290458,4.64383e+06,12
292653,4.64372e+06,12
293249,4.64086e+06,12
289969,4.64706e+06,12
292672,4.64372e+06,12
291016,4.64401e+06,12
291330,4.64202e+06,12
292405,4.63735e+06,12
291019,4.64403e+06,12
271747,4.63073e+06,12
289724,4.64361e+06,12
287849,4.64189e+06,12
289308,4.63976e+06,9
291984,4.6429e+06,12
291021,4.64402e+06,12
289581,4.64325e+06,12
290752,4.64287e+06,12
291560,4.63992e+06,10
289669,4.64299e+06,12
292313,4.64205e+06,12
281927,4.63277e+06,12
290406,4.64181e+06,7
290994,4.63904e+06,11
290705,4.6413e+06,7
289328,4.63432e+06,12
290335,4.64187e+06,8
295096,4.64495e+06,12
291394,4.64203e+06,11
289809,4.64711e+06,12
292320,4.64204e+06,12
288672,4.64871e+06,12
292745,4.64186e+06,12
290969,4.64393e+06,12
289145,4.6408e+06,7
292303,4.6423e+06,12
289512,4.64501e+06,12
292550,4.64134e+06,12
291057,4.64401e+06,12
290746,4.64151e+06,7
290546,4.64223e+06,8
291054,4.64405e+06,12
293316,4.64587e+06,12
290650,4.64265e+06,10
291823,4.64253e+06,12
289350,4.64701e+06,12
291820,4.64255e+06,12
292374,4.64194e+06,12
289717,4.64717e+06,12
294581,4.64307e+06,11
286718,4.6417e+06,12
289936,4.63439e+06,12
291034,4.64112e+06,8
291239,4.64124e+06,9
291240,4.64125e+06,9
273713,4.63064e+06,12
291825,4.64256e+06,12
289981,4.64009e+06,7
291960,4.6411e+06,12
285968,4.63439e+06,12
290994,4.64194e+06,10
296481,4.6426e+06,8
295224,4.64269e+06,7
292615,4.64198e+06,12
291823,4.64158e+06,11
292803,4.64143e+06,12
