x,y,SF
293175,4.64388e+06,12
291755,4.64561e+06,12
292716,4.64194e+06,12
290942,4.63902e+06,11
291539,4.64139e+06,10
292530,4.64292e+06,12
293015,4.64328e+06,12
291105,4.64326e+06,12
291529,4.64145e+06,10
291245,4.64206e+06,11
289222,4.64207e+06,8
292523,4.64292e+06,12
290609,4.63751e+06,12
295125,4.6427e+06,8
291696,4.6418e+06,11
290476,4.64063e+06,7
291490,4.64161e+06,10
291459,4.63885e+06,12
290507,4.64296e+06,12
290080,4.64514e+06,12
291780,4.64426e+06,12
290049,4.64239e+06,10
292526,4.64291e+06,12
292346,4.64449e+06,12
292393,4.63728e+06,12
292505,4.64291e+06,12
290993,4.63906e+06,11
290164,4.647e+06,12
292573,4.64385e+06,12
291529,4.64211e+06,12
292521,4.6429e+06,12
292304,4.64198e+06,12
292527,4.64291e+06,12
293234,4.642e+06,12
291054,4.64404e+06,12
291036,4.64405e+06,12
289558,4.63421e+06,12
289174,4.64285e+06,12
290440,4.64236e+06,10
290354,4.6434e+06,12
286711,4.64171e+06,12
289308,4.63909e+06,11
291085,4.64404e+06,12
292532,4.64293e+06,12
292242,4.6421e+06,12
292328,4.64205e+06,12
283409,4.6329e+06,12
289680,4.63875e+06,12
290667,4.64129e+06,7
291011,4.64061e+06,8
289242,4.64491e+06,12
290463,4.64063e+06,7
291011,4.64113e+06,9
289517,4.6332e+06,12
294370,4.64406e+06,12
290981,4.63906e+06,11
290844,4.64226e+06,11
289285,4.64246e+06,11
290596,4.64106e+06,7
290165,4.64291e+06,12
292260,4.64435e+06,12
289174,4.64252e+06,11
289829,4.64137e+06,7
291023,4.64401e+06,12
290803,4.64436e+06,12
292814,4.64199e+06,12
291994,4.64424e+06,12
291024,4.644e+06,12
291205,4.64151e+06,10
292129,4.64417e+06,12
290756,4.64229e+06,10
289720,4.64716e+06,12
292264,4.64374e+06,12
291301,4.64201e+06,10
290670,4.64307e+06,12
292037,4.64176e+06,12
289550,4.64185e+06,8
289940,4.63439e+06,12
292669,4.64182e+06,12
292211,4.6419e+06,12
290692,4.64288e+06,11
273715,4.63065e+06,12
291166,4.64136e+06,8
288323,4.63877e+06,12
291204,4.6413e+06,8
287068,4.63423e+06,12
289814,4.64239e+06,10
299670,4.64509e+06,12
290706,4.64129e+06,7
292678,4.6418e+06,12
289709,4.63914e+06,11
291987,4.64075e+06,12
292740,4.64167e+06,12
294124,4.64395e+06,12
293317,4.64429e+06,12
291879,4.64281e+06,12
289076,4.64379e+06,12
294372,4.64426e+06,12
295387,4.64579e+06,12
293886,4.6437e+06,12
293008,4.64606e+06,12
283152,4.64345e+06,12
292872,4.64214e+06,12
293707,4.64535e+06,12
287849,4.64187e+06,12
294905,4.64672e+06,12
293618,4.6419e+06,12
295116,4.64272e+06,8
292768,4.64562e+06,12
291866,4.6426e+06,12
293136,4.64287e+06,12
291031,4.64043e+06,9
293304,4.6432e+06,12
294384,4.6432e+06,11
291231,4.64125e+06,9
291834,4.64255e+06,12
292427,4.64158e+06,12
291692,4.64212e+06,12
292342,4.64271e+06,12
300830,4.64511e+06,12
290379,4.64141e+06,7
291583,4.64215e+06,12
291044,4.64405e+06,12
290719,4.63766e+06,12
289855,4.64188e+06,8
291087,4.64155e+06,9
291011,4.64185e+06,9
290846,4.64229e+06,10
290963,4.64263e+06,12
290350,4.64142e+06,7
292052,4.64414e+06,12
291045,4.64403e+06,12
291193,4.64131e+06,8
291338,4.63992e+06,10
291135,4.64247e+06,12
291232,4.64228e+06,11
282507,4.63283e+06,12
292315,4.64198e+06,12
289943,4.6344e+06,12
291039,4.64176e+06,8
290951,4.64034e+06,8
290399,4.64405e+06,12
290066,4.63454e+06,12
292734,4.64191e+06,12
290649,4.64221e+06,10
291232,4.63954e+06,12
292554,4.64358e+06,12
292287,4.64232e+06,12
291306,4.64104e+06,9
292627,4.64261e+06,12
291984,4.6437e+06,12
290839,4.65072e+06,12
289308,4.63976e+06,10
291381,4.64141e+06,11
289372,4.64039e+06,7
291184,4.64197e+06,11
290426,4.64287e+06,11
290491,4.64063e+06,7
292682,4.64181e+06,12
292458,4.64138e+06,12
288781,4.64257e+06,12
289318,4.63432e+06,12
273738,4.63067e+06,12
289040,4.64248e+06,12
287788,4.63734e+06,12
294362,4.64336e+06,12
292326,4.64271e+06,12
289670,4.63876e+06,11
292332,4.64204e+06,12
289838,4.63875e+06,12
291079,4.64108e+06,10
290774,4.6451e+06,12
291208,4.64227e+06,12
290961,4.64204e+06,10
290990,4.64373e+06,12
288757,4.64256e+06,12
282692,4.63573e+06,12
290855,4.64227e+06,11
291029,4.64401e+06,12
291025,4.64401e+06,12
289615,4.64351e+06,12
291093,4.64369e+06,12
290202,4.64699e+06,12
291150,4.64126e+06,9
291224,4.64228e+06,12
288415,4.63302e+06,12
285992,4.64152e+06,12
289197,4.64252e+06,10
293750,4.64359e+06,12
280335,4.63263e+06,12
291254,4.6413e+06,9
289145,4.64109e+06,7
291771,4.63983e+06,11
292070,4.6405e+06,12
293135,4.64262e+06,12
290123,4.63472e+06,12
294382,4.64308e+06,10
289181,4.63416e+06,12
273710,4.63062e+06,12
285252,4.64147e+06,12
273695,4.63063e+06,12
282417,4.63282e+06,12
292245,4.64209e+06,12
286675,4.63192e+06,12
285873,4.63431e+06,12
290166,4.63534e+06,12
273713,4.63065e+06,12
290318,4.64088e+06,7
290167,4.63535e+06,12
289558,4.64295e+06,12
285726,4.63384e+06,12
290984,4.64282e+06,12
293625,4.64346e+06,12
282722,4.63285e+06,12
291538,4.64139e+06,10
291031,4.64405e+06,12
292197,4.64346e+06,12
289430,4.64618e+06,12
290333,4.63539e+06,12
286624,4.64492e+06,12
287806,4.63442e+06,12
292249,4.63877e+06,12
291051,4.64337e+06,12
291062,4.64327e+06,12
292010,4.6437e+06,12
294737,4.64468e+06,12
291580,4.64266e+06,12
292706,4.64198e+06,12
292430,4.64435e+06,12
288940,4.64263e+06,12
291945,4.64366e+06,12
290143,4.64354e+06,12
290171,4.64148e+06,7
291989,4.64371e+06,12
291040,4.64365e+06,12
291079,4.64404e+06,12
300926,4.64513e+06,12
286703,4.64512e+06,12
295144,4.64271e+06,8
291035,4.64165e+06,9
282622,4.63284e+06,12
292063,4.64053e+06,12
291278,4.64199e+06,10
291285,4.6414e+06,9
290673,4.64305e+06,12
292298,4.64203e+06,12
293078,4.64242e+06,12
292314,4.64205e+06,12
291212,4.64198e+06,11
292353,4.64196e+06,12
290756,4.6454e+06,12
273173,4.62998e+06,12
292343,4.64204e+06,12
291596,4.64142e+06,11
292265,4.6368e+06,12
294249,4.64275e+06,11
289075,4.64182e+06,9
286493,4.64198e+06,12
290531,4.6423e+06,9
292392,4.6373e+06,12
291034,4.64401e+06,12
296156,4.64645e+06,12
289290,4.64446e+06,12
292334,4.64205e+06,12
295128,4.64271e+06,8
290920,4.63867e+06,12
292277,4.64213e+06,12
287362,4.64185e+06,12
283332,4.63289e+06,12
290162,4.63449e+06,12
288595,4.63516e+06,12
291353,4.64141e+06,11
290171,4.63534e+06,12
291299,4.642e+06,10
291183,4.64196e+06,11
291233,4.64226e+06,11
291539,4.63602e+06,12
288000,4.64331e+06,12
291263,4.64201e+06,10
288175,4.64389e+06,12
273713,4.63064e+06,12
290364,4.6418e+06,7
291183,4.64198e+06,11
288860,4.64274e+06,11
291232,4.64227e+06,11
