x,y,SF
290459,4.64232e+06,9
291655,4.64238e+06,12
288942,4.64014e+06,8
291046,4.64112e+06,8
285214,4.64234e+06,12
290988,4.64192e+06,10
290083,4.64153e+06,7
290510,4.64137e+06,7
289718,4.64351e+06,12
290345,4.64143e+06,7
290237,4.6412e+06,7
290869,4.6423e+06,11
290317,4.64143e+06,7
290354,4.64144e+06,7
290360,4.64145e+06,7
293196,4.64417e+06,12
290707,4.6413e+06,7
290590,4.64304e+06,12
290423,4.64179e+06,7
290490,4.64137e+06,7
289798,4.64177e+06,7
290494,4.6408e+06,7
291977,4.64173e+06,11
293336,4.64384e+06,12
294478,4.64763e+06,12
291114,4.64121e+06,8
291214,4.6413e+06,8
292936,4.64321e+06,12
291830,4.64257e+06,12
291027,4.64115e+06,8
290072,4.6424e+06,9
288917,4.64372e+06,12
289170,4.64778e+06,12
291187,4.64132e+06,8
290144,4.6401e+06,7
290269,4.64202e+06,7
291264,4.64139e+06,9
292652,4.64176e+06,12
291078,4.64207e+06,10
290344,4.64138e+06,7
291182,4.6413e+06,8
290074,4.64093e+06,7
280556,4.63266e+06,12
289698,4.64186e+06,7
290524,4.63982e+06,8
290533,4.64121e+06,7
290977,4.64203e+06,10
290082,4.64091e+06,7
289236,4.64376e+06,12
287092,4.64157e+06,12
292853,4.64425e+06,12
289022,4.64183e+06,9
290679,4.64129e+06,7
291266,4.64241e+06,12
290585,4.64255e+06,10
290091,4.64092e+06,7
290092,4.6409e+06,7
292145,4.64298e+06,12
295109,4.64271e+06,7
291069,4.64405e+06,12
290461,4.64167e+06,7
295143,4.64271e+06,7
273676,4.63063e+06,12
290073,4.64092e+06,7
290060,4.64332e+06,12
292489,4.64193e+06,12
290492,4.64082e+06,7
292864,4.64055e+06,12
292243,4.64194e+06,12
290100,4.6409e+06,7
287417,4.64121e+06,12
290092,4.64091e+06,7
286703,4.6417e+06,12
290091,4.64091e+06,7
289066,4.6425e+06,12
290971,4.64075e+06,8
290524,4.64085e+06,7
293209,4.64019e+06,12
292614,4.64118e+06,12
286694,4.6417e+06,12
290088,4.64311e+06,12
292702,4.64179e+06,12
290856,4.64228e+06,11
290280,4.6409e+06,7
284541,4.63042e+06,12
280915,4.62931e+06,12
295182,4.646e+06,12
294925,4.64502e+06,12
289654,4.63401e+06,12
284455,4.64041e+06,12
271492,4.6303e+06,12
289846,4.63881e+06,12
290694,4.6413e+06,7
290694,4.6413e+06,7
291169,4.64126e+06,8
289582,4.64396e+06,12
291831,4.64161e+06,12
291123,4.64137e+06,8
288369,4.64133e+06,10
290238,4.64119e+06,7
