x,y,SF
292331,4.64206e+06,12
292332,4.64206e+06,12
292307,4.64205e+06,12
292314,4.64205e+06,12
292791,4.64217e+06,12
297534,4.64092e+06,12
292344,4.64207e+06,12
292304,4.64206e+06,12
292203,4.64189e+06,12
292307,4.64203e+06,12
292309,4.64206e+06,12
294378,4.64319e+06,12
292316,4.64206e+06,12
292304,4.64206e+06,12
292311,4.64206e+06,12
292321,4.64206e+06,12
292327,4.64206e+06,12
290630,4.64086e+06,7
291528,4.64135e+06,10
292330,4.64205e+06,12
292526,4.64292e+06,12
292530,4.64292e+06,12
292530,4.64292e+06,12
291098,4.64194e+06,10
289147,4.6435e+06,12
292514,4.6429e+06,12
292520,4.64291e+06,12
291734,4.64151e+06,11
298395,4.63663e+06,12
292531,4.64291e+06,12
290664,4.63757e+06,12
292515,4.64292e+06,12
292525,4.64291e+06,12
292515,4.64291e+06,12
292533,4.6429e+06,12
292515,4.64292e+06,12
292524,4.6429e+06,12
292541,4.64293e+06,12
292781,4.64276e+06,12
292642,4.64377e+06,12
292526,4.64292e+06,12
292144,4.64364e+06,12
292520,4.64292e+06,12
293986,4.64286e+06,12
290378,4.64182e+06,7
272659,4.62967e+06,12
289214,4.64228e+06,10
288381,4.64178e+06,9
290705,4.64128e+06,7
291024,4.64057e+06,7
292314,4.64205e+06,12
291875,4.64257e+06,12
297221,4.63359e+06,12
290365,4.6418e+06,7
291103,4.6437e+06,12
291892,4.64257e+06,12
288986,4.64253e+06,11
289172,4.64253e+06,12
290155,4.64365e+06,12
294961,4.64271e+06,9
289184,4.64253e+06,12
291017,4.64401e+06,12
291823,4.64254e+06,12
291725,4.64216e+06,12
291833,4.64256e+06,12
291066,4.64405e+06,12
285304,4.63901e+06,12
288131,4.64203e+06,12
291980,4.6437e+06,12
291994,4.64369e+06,12
292115,4.64363e+06,12
283615,4.63293e+06,12
292311,4.64205e+06,12
292001,4.64371e+06,12
291996,4.64372e+06,12
273664,4.63064e+06,12
291046,4.6412e+06,8
291231,4.64127e+06,8
292681,4.64183e+06,12
271819,4.63067e+06,12
292820,4.64385e+06,12
293313,4.64428e+06,12
292705,4.64183e+06,12
290529,4.64231e+06,9
288634,4.63524e+06,12
290913,4.64133e+06,7
291517,4.64133e+06,10
292759,4.64211e+06,12
292665,4.6418e+06,12
291104,4.64473e+06,12
292689,4.64183e+06,12
291862,4.64256e+06,12
291053,4.64402e+06,12
291011,4.64402e+06,12
290816,4.64441e+06,12
291071,4.64404e+06,12
291025,4.64404e+06,12
283187,4.63288e+06,12
290762,4.63793e+06,12
291025,4.64175e+06,9
291650,4.64283e+06,12
291770,4.64279e+06,12
291733,4.64216e+06,12
293038,4.64218e+06,12
291045,4.64402e+06,12
290835,4.64225e+06,9
291468,4.64205e+06,11
291021,4.64402e+06,12
290616,4.64463e+06,12
291116,4.64366e+06,12
291480,4.64243e+06,12
290549,4.6447e+06,12
282353,4.63282e+06,12
291077,4.64404e+06,12
290539,4.64387e+06,12
291047,4.64406e+06,12
291058,4.64405e+06,12
290439,4.64232e+06,10
291999,4.6423e+06,12
291837,4.64256e+06,12
285375,4.64087e+06,12
290984,4.6392e+06,11
272077,4.63026e+06,12
291983,4.6426e+06,12
291113,4.6415e+06,9
291107,4.64327e+06,12
291962,4.6426e+06,12
292392,4.64199e+06,12
293929,4.63944e+06,12
292348,4.64206e+06,12
291197,4.64131e+06,8
286541,4.64086e+06,12
291660,4.64211e+06,12
291391,4.6414e+06,10
292517,4.64291e+06,12
289707,4.64716e+06,12
290983,4.64148e+06,7
292631,4.642e+06,12
292530,4.64291e+06,12
299748,4.63007e+06,12
273724,4.63068e+06,12
273731,4.63067e+06,12
273724,4.63068e+06,12
273735,4.63067e+06,12
289316,4.63977e+06,8
273658,4.63066e+06,12
292656,4.64182e+06,12
290762,4.64289e+06,12
292463,4.64292e+06,12
290366,4.64384e+06,12
291070,4.64405e+06,12
291036,4.64401e+06,12
290860,4.64227e+06,9
290831,4.64228e+06,10
291056,4.64404e+06,12
286155,4.64162e+06,12
290621,4.6439e+06,12
292543,4.64292e+06,12
290767,4.64286e+06,12
291056,4.64402e+06,12
292785,4.64219e+06,12
291034,4.64191e+06,10
292576,4.64361e+06,12
289142,4.64454e+06,12
294009,4.65118e+06,12
295623,4.64557e+06,12
295451,4.64549e+06,12
295608,4.64555e+06,12
295637,4.64559e+06,12
289294,4.64047e+06,7
292701,4.64182e+06,12
289702,4.64717e+06,12
292108,4.64054e+06,12
292082,4.64051e+06,12
273686,4.63062e+06,12
290101,4.6409e+06,7
273693,4.63062e+06,12
296703,4.63577e+06,12
273706,4.63063e+06,12
290705,4.6413e+06,7
290165,4.63534e+06,12
290153,4.63534e+06,12
290158,4.63534e+06,12
290201,4.63536e+06,12
290163,4.63534e+06,12
292664,4.6418e+06,12
273694,4.63063e+06,12
290122,4.63534e+06,12
273708,4.63066e+06,12
273719,4.63066e+06,12
291996,4.6437e+06,12
290667,4.64158e+06,7
291738,4.64268e+06,12
291066,4.64403e+06,12
295608,4.64556e+06,12
283548,4.64028e+06,12
290316,4.6465e+06,12
290881,4.64226e+06,9
289601,4.63877e+06,12
299661,4.64626e+06,12
289619,4.64455e+06,12
289437,4.64616e+06,12
291990,4.64371e+06,12
292277,4.64208e+06,12
292599,4.64177e+06,12
291796,4.64282e+06,12
292156,4.64297e+06,12
293122,4.64103e+06,12
291999,4.64372e+06,12
292228,4.64294e+06,12
291974,4.64372e+06,12
292496,4.64228e+06,12
293028,4.64114e+06,12
292339,4.64213e+06,12
292527,4.64274e+06,12
282816,4.63285e+06,12
292322,4.64205e+06,12
292950,4.64182e+06,12
291817,4.64255e+06,12
291829,4.64256e+06,12
292306,4.64205e+06,12
291726,4.64273e+06,12
274372,4.63073e+06,12
292549,4.64171e+06,12
291948,4.64259e+06,12
279669,4.63257e+06,12
291691,4.64213e+06,12
291656,4.64214e+06,12
291531,4.64099e+06,12
292182,4.64215e+06,12
291731,4.64215e+06,12
273743,4.63063e+06,12
292325,4.64205e+06,12
292318,4.64205e+06,12
