x,y,SF
293631,4.64215e+06,11
294376,4.64319e+06,11
292362,4.63732e+06,12
297907,4.64098e+06,12
292715,4.64094e+06,12
293809,4.64041e+06,12
291187,4.64131e+06,9
292989,4.64228e+06,12
291655,4.64176e+06,11
290692,4.64072e+06,7
290541,4.64136e+06,7
276857,4.63229e+06,12
293856,4.64046e+06,12
289223,4.64207e+06,10
290610,4.64137e+06,7
290511,4.64137e+06,7
289862,4.64175e+06,7
288342,4.6379e+06,12
289646,4.63798e+06,12
293236,4.64021e+06,12
289568,4.64189e+06,8
291837,4.64248e+06,12
291831,4.64255e+06,12
292676,4.64373e+06,12
292434,4.64257e+06,12
291688,4.64213e+06,11
291311,4.64221e+06,10
289710,4.64186e+06,7
291098,4.64236e+06,10
291344,4.64215e+06,12
290849,4.64229e+06,8
289183,4.64252e+06,10
289176,4.64252e+06,10
289107,4.64193e+06,7
289762,4.64321e+06,12
289226,4.64252e+06,10
290347,4.64334e+06,12
286429,4.64212e+06,12
284163,4.64042e+06,12
286881,4.64163e+06,12
289128,4.64101e+06,7
289633,4.64196e+06,7
289080,4.64192e+06,7
291666,4.64817e+06,12
292817,4.64069e+06,12
271532,4.63058e+06,12
294248,4.65042e+06,12
289253,4.64443e+06,12
293739,4.64283e+06,12
292573,4.64182e+06,12
292707,4.64183e+06,12
291185,4.64196e+06,10
291057,4.64206e+06,11
292704,4.64181e+06,12
292231,4.64194e+06,12
293284,4.64016e+06,12
292682,4.6418e+06,12
291043,4.64401e+06,12
294251,4.65071e+06,12
290363,4.64183e+06,8
291969,4.6441e+06,12
293326,4.64321e+06,12
293622,4.65045e+06,12
282988,4.64225e+06,12
293503,4.646e+06,12
291750,4.64154e+06,11
291841,4.64256e+06,12
290912,4.6336e+06,12
291484,4.64201e+06,11
291890,4.64165e+06,11
290659,4.64061e+06,7
293300,4.64021e+06,12
292070,4.64377e+06,12
292057,4.64301e+06,12
291671,4.64211e+06,11
273014,4.62984e+06,12
290497,4.64088e+06,7
290445,4.63791e+06,12
291530,4.64207e+06,12
294284,4.64207e+06,9
294280,4.64207e+06,9
291034,4.64176e+06,9
294277,4.64208e+06,9
289938,4.64271e+06,11
291866,4.6429e+06,12
290519,4.64092e+06,7
294271,4.64207e+06,9
289808,4.64574e+06,12
289234,4.64248e+06,10
294495,4.64043e+06,10
294279,4.64207e+06,9
290064,4.64238e+06,8
294269,4.64207e+06,9
291825,4.64256e+06,12
292073,4.64113e+06,11
289949,4.63442e+06,12
292303,4.64206e+06,12
289319,4.63976e+06,10
290674,4.64129e+06,7
291133,4.64472e+06,12
292319,4.64206e+06,12
292298,4.64206e+06,12
289947,4.63441e+06,12
