x,y,SF
287263,4.64074e+06,12
292711,4.64369e+06,12
292567,4.64386e+06,12
292614,4.64303e+06,12
293120,4.64341e+06,12
292250,4.64189e+06,12
292491,4.64285e+06,12
292823,4.64316e+06,12
292837,4.64317e+06,12
292331,4.64199e+06,12
291210,4.64129e+06,8
292590,4.64416e+06,12
292587,4.64125e+06,12
292676,4.64369e+06,12
292667,4.64105e+06,12
290733,4.6413e+06,7
289277,4.64206e+06,9
292812,4.64195e+06,12
292543,4.64411e+06,12
289469,4.64206e+06,9
292524,4.64291e+06,12
292522,4.64293e+06,12
283965,4.63296e+06,12
292453,4.64328e+06,12
292529,4.64292e+06,12
289726,4.63532e+06,12
290246,4.64664e+06,12
293043,4.64261e+06,12
292515,4.64368e+06,12
292833,4.64194e+06,12
292193,4.64222e+06,12
292522,4.64291e+06,12
290692,4.6413e+06,7
290463,4.64382e+06,12
290508,4.64338e+06,12
291148,4.64137e+06,8
290450,4.64385e+06,12
292526,4.6429e+06,12
292530,4.64292e+06,12
286706,4.64171e+06,12
286436,4.64078e+06,12
292129,4.64417e+06,12
292519,4.64292e+06,12
293692,4.64535e+06,12
290848,4.64226e+06,9
281593,4.63274e+06,12
288897,4.63589e+06,12
289703,4.64052e+06,7
290374,4.64182e+06,7
290251,4.64722e+06,12
289878,4.64167e+06,7
290194,4.63675e+06,12
289170,4.63417e+06,12
291068,4.64405e+06,12
293125,4.63708e+06,12
290061,4.64239e+06,10
291774,4.6428e+06,12
289192,4.64252e+06,11
289624,4.64176e+06,7
292655,4.64176e+06,12
291017,4.64181e+06,9
291060,4.64405e+06,12
292378,4.64199e+06,12
291046,4.64401e+06,12
291061,4.64406e+06,12
291333,4.64453e+06,12
291020,4.64402e+06,12
288556,4.64268e+06,12
292672,4.64373e+06,12
295120,4.64272e+06,8
290948,4.64119e+06,7
287891,4.64623e+06,12
291240,4.64124e+06,10
293498,4.64211e+06,12
291984,4.64371e+06,12
291079,4.64108e+06,8
291667,4.64128e+06,10
289939,4.63439e+06,12
290245,4.64024e+06,7
289854,4.63906e+06,10
290348,4.64182e+06,7
285318,4.63312e+06,12
290978,4.64032e+06,8
288015,4.63887e+06,12
291235,4.64125e+06,10
290747,4.63784e+06,12
286091,4.64159e+06,12
294609,4.64261e+06,9
290673,4.64129e+06,7
289568,4.64278e+06,12
292679,4.64181e+06,12
290014,4.6376e+06,12
293656,4.65133e+06,12
291019,4.64401e+06,12
292151,4.64028e+06,12
292711,4.64186e+06,12
294147,4.64742e+06,12
294140,4.64742e+06,12
294128,4.6474e+06,12
294060,4.64678e+06,12
294140,4.64742e+06,12
294226,4.64696e+06,12
293411,4.64613e+06,12
287896,4.644e+06,12
294134,4.64742e+06,12
295342,4.64254e+06,7
294718,4.64561e+06,12
294128,4.64742e+06,12
290881,4.64147e+06,8
292524,4.64189e+06,12
293770,4.64333e+06,12
295945,4.64565e+06,12
300916,4.64513e+06,12
290851,4.64227e+06,9
292752,4.64187e+06,12
291477,4.64248e+06,12
291672,4.64211e+06,12
291666,4.6421e+06,12
299831,4.64512e+06,12
291843,4.64255e+06,12
291834,4.63995e+06,11
292338,4.65106e+06,12
291846,4.64254e+06,12
290512,4.64218e+06,10
291175,4.64197e+06,9
291582,4.64209e+06,11
290401,4.6434e+06,12
290280,4.63641e+06,12
288088,4.64247e+06,12
291995,4.6437e+06,12
292059,4.64411e+06,12
291242,4.64129e+06,8
291668,4.64211e+06,12
291295,4.64496e+06,12
290355,4.64144e+06,7
273710,4.63061e+06,12
291855,4.64254e+06,12
289750,4.63472e+06,12
291732,4.63522e+06,12
289406,4.63536e+06,12
292536,4.64292e+06,12
293509,4.64134e+06,12
291836,4.64255e+06,12
290705,4.6413e+06,7
291563,4.63656e+06,12
299066,4.6447e+06,12
291053,4.64402e+06,12
289866,4.63423e+06,12
292088,4.64318e+06,12
290688,4.64129e+06,7
291190,4.6413e+06,8
290410,4.6418e+06,7
289060,4.64015e+06,8
289316,4.63976e+06,9
294587,4.64306e+06,11
295118,4.6427e+06,9
290701,4.64129e+06,7
290200,4.64244e+06,10
292363,4.63739e+06,12
282770,4.64026e+06,12
290062,4.63718e+06,12
273731,4.63067e+06,12
283072,4.64045e+06,12
273772,4.63066e+06,12
289908,4.64326e+06,12
290516,4.63643e+06,12
289689,4.64137e+06,7
291920,4.64258e+06,12
290736,4.6429e+06,12
291942,4.64487e+06,12
291185,4.64412e+06,12
