x,y,SF
292524,4.6429e+06,12
292526,4.64292e+06,12
292515,4.6429e+06,12
292528,4.64291e+06,12
292527,4.64291e+06,12
292534,4.64291e+06,12
292524,4.64291e+06,12
292516,4.64294e+06,12
288964,4.63604e+06,12
290354,4.64182e+06,7
290198,4.64018e+06,7
289619,4.63791e+06,12
289086,4.63633e+06,12
289237,4.64252e+06,10
288187,4.64208e+06,11
289219,4.64251e+06,10
288606,4.65091e+06,12
290345,4.64637e+06,12
305409,4.63663e+06,12
290967,4.6545e+06,12
292191,4.64216e+06,12
290373,4.64605e+06,12
294894,4.64399e+06,12
292163,4.64221e+06,12
291547,4.64615e+06,12
287750,4.63439e+06,12
291709,4.65366e+06,12
292194,4.64214e+06,12
292568,4.65299e+06,12
293593,4.65019e+06,12
300320,4.64663e+06,12
291985,4.64369e+06,12
296057,4.64152e+06,7
291970,4.64371e+06,12
291973,4.64369e+06,12
291982,4.6437e+06,12
291989,4.6437e+06,12
287826,4.63868e+06,12
292483,4.64165e+06,11
288471,4.63642e+06,12
286806,4.63434e+06,12
292194,4.64216e+06,12
273665,4.63069e+06,12
292695,4.6418e+06,12
295126,4.63769e+06,12
292678,4.6418e+06,12
292695,4.64181e+06,12
292685,4.64179e+06,12
292689,4.64182e+06,12
292686,4.64179e+06,12
291067,4.64404e+06,12
291060,4.64404e+06,12
291061,4.64406e+06,12
291057,4.64405e+06,12
291072,4.64403e+06,12
291055,4.64403e+06,12
291068,4.64405e+06,12
291844,4.64255e+06,12
291839,4.64255e+06,12
291850,4.64255e+06,12
291852,4.64254e+06,12
291852,4.64255e+06,12
291845,4.64254e+06,12
291838,4.64254e+06,12
291841,4.64256e+06,12
291865,4.64255e+06,12
289141,4.63867e+06,12
287932,4.6395e+06,12
289308,4.63974e+06,8
289320,4.63977e+06,9
289325,4.63976e+06,9
289337,4.63977e+06,9
289314,4.63976e+06,9
289328,4.63977e+06,9
290416,4.6418e+06,7
290404,4.6418e+06,7
290410,4.64181e+06,7
271640,4.63071e+06,12
290042,4.6424e+06,11
290408,4.64181e+06,7
291661,4.64212e+06,11
287146,4.63596e+06,12
291687,4.64276e+06,12
283922,4.63253e+06,12
291066,4.64404e+06,12
295652,4.64559e+06,12
295703,4.64551e+06,12
295657,4.64558e+06,12
285535,4.64261e+06,12
285847,4.64237e+06,12
286707,4.6417e+06,12
285447,4.64166e+06,12
286654,4.6417e+06,12
287852,4.64168e+06,12
285692,4.64228e+06,12
285556,4.64191e+06,12
285538,4.64261e+06,12
285543,4.64261e+06,12
287390,4.63424e+06,12
285484,4.6426e+06,12
284712,4.64263e+06,12
289309,4.64207e+06,10
290363,4.63911e+06,12
292229,4.63885e+06,12
290908,4.63597e+06,12
288895,4.63327e+06,12
306395,4.65149e+06,12
306718,4.65202e+06,12
307112,4.65266e+06,12
308276,4.65262e+06,12
292196,4.64217e+06,12
290787,4.64118e+06,7
291891,4.64257e+06,12
291870,4.64256e+06,12
291886,4.64257e+06,12
291889,4.64256e+06,12
293266,4.64317e+06,12
291886,4.64257e+06,12
291925,4.64258e+06,12
291684,4.64212e+06,12
292192,4.64218e+06,12
291706,4.64213e+06,12
292212,4.64218e+06,12
292176,4.64217e+06,12
292195,4.64218e+06,12
291061,4.64403e+06,12
291117,4.64427e+06,12
291018,4.64402e+06,12
291060,4.64405e+06,12
291072,4.64403e+06,12
293262,4.63951e+06,12
293261,4.6395e+06,12
293262,4.63951e+06,12
293262,4.63947e+06,12
294485,4.63972e+06,12
291867,4.64256e+06,12
298222,4.63628e+06,12
291227,4.64139e+06,10
297929,4.63653e+06,12
273684,4.63063e+06,12
294804,4.64484e+06,12
291828,4.64255e+06,12
293435,4.63998e+06,12
291849,4.64256e+06,12
291867,4.64255e+06,12
291870,4.64257e+06,12
291861,4.64256e+06,12
291861,4.64255e+06,12
291846,4.64256e+06,12
291829,4.64256e+06,12
291853,4.64256e+06,12
291840,4.64255e+06,12
291861,4.64254e+06,12
291864,4.64254e+06,12
291852,4.64255e+06,12
291850,4.64255e+06,12
291854,4.64256e+06,12
294425,4.64254e+06,10
292866,4.64149e+06,12
291793,4.64162e+06,12
291647,4.64211e+06,11
292074,4.64181e+06,11
290850,4.64227e+06,10
291727,4.64216e+06,12
293777,4.64037e+06,12
291706,4.64214e+06,12
291726,4.64216e+06,12
289831,4.63961e+06,9
291732,4.64214e+06,12
291728,4.64215e+06,12
292088,4.64059e+06,11
292198,4.64191e+06,12
294000,4.64286e+06,12
291027,4.64232e+06,11
291264,4.64228e+06,12
291730,4.64215e+06,12
291725,4.64216e+06,12
292900,4.64284e+06,12
291727,4.64215e+06,12
291738,4.64214e+06,12
291643,4.64211e+06,11
291734,4.64215e+06,12
290663,4.63572e+06,12
288749,4.64861e+06,12
290335,4.64638e+06,12
305932,4.6753e+06,12
304665,4.67874e+06,12
290393,4.64181e+06,7
290406,4.6418e+06,7
290369,4.6418e+06,7
290375,4.64182e+06,7
290369,4.64181e+06,7
290388,4.64182e+06,7
303199,4.67161e+06,12
293280,4.64765e+06,12
301209,4.67755e+06,12
301987,4.67596e+06,12
301948,4.67596e+06,12
290375,4.6418e+06,7
290399,4.64181e+06,7
290423,4.6418e+06,7
290374,4.64181e+06,7
290410,4.6418e+06,7
288213,4.63086e+06,12
291296,4.63982e+06,11
291635,4.64213e+06,11
289764,4.63921e+06,11
290476,4.64062e+06,7
290479,4.64062e+06,7
286696,4.64513e+06,12
286706,4.64513e+06,12
286705,4.64513e+06,12
286704,4.64514e+06,12
291863,4.64256e+06,12
291876,4.64257e+06,12
291896,4.64257e+06,12
291872,4.64256e+06,12
291093,4.64404e+06,12
291056,4.64406e+06,12
291043,4.64402e+06,12
291042,4.64401e+06,12
291051,4.64402e+06,12
291112,4.64403e+06,12
291048,4.64401e+06,12
291061,4.64402e+06,12
291062,4.64405e+06,12
294145,4.64741e+06,12
294141,4.64741e+06,12
294129,4.64743e+06,12
294124,4.64741e+06,12
294136,4.64741e+06,12
291884,4.64257e+06,12
291854,4.64255e+06,12
291852,4.64255e+06,12
291883,4.64257e+06,12
291884,4.64256e+06,12
291885,4.64257e+06,12
294115,4.64741e+06,12
294112,4.64741e+06,12
294124,4.6474e+06,12
292722,4.64172e+06,12
306472,4.62909e+06,12
292713,4.64171e+06,12
292723,4.6417e+06,12
292702,4.6417e+06,12
290865,4.64226e+06,10
292861,4.64263e+06,12
290868,4.64227e+06,10
293098,4.64263e+06,12
291807,4.64251e+06,12
291761,4.64252e+06,12
292437,4.64185e+06,12
292406,4.64174e+06,12
294936,4.63137e+06,12
291769,4.64253e+06,12
291191,4.64041e+06,8
291519,4.64244e+06,12
292188,4.64216e+06,12
291656,4.63998e+06,11
292208,4.64173e+06,12
292417,4.64176e+06,12
292409,4.64174e+06,12
275926,4.63183e+06,12
291737,4.64217e+06,12
291515,4.64243e+06,12
292122,4.64225e+06,12
273743,4.63061e+06,12
290115,4.63538e+06,12
291719,4.64215e+06,12
291235,4.6413e+06,9
299123,4.63069e+06,12
295634,4.64557e+06,12
295625,4.64556e+06,12
295617,4.64557e+06,12
290413,4.64288e+06,12
295624,4.64555e+06,12
290422,4.6418e+06,7
273699,4.63064e+06,12
275027,4.63118e+06,12
290375,4.64181e+06,7
290397,4.6418e+06,7
290403,4.6418e+06,7
273693,4.63065e+06,12
290072,4.64239e+06,11
290083,4.6424e+06,12
290062,4.64239e+06,11
290071,4.6424e+06,11
290073,4.64239e+06,11
290074,4.64239e+06,11
291044,4.64051e+06,9
291874,4.64256e+06,12
291982,4.6437e+06,12
271621,4.63065e+06,12
290058,4.63538e+06,12
291726,4.64213e+06,12
290342,4.64383e+06,12
288184,4.64392e+06,12
291814,4.6425e+06,12
290387,4.63544e+06,12
286363,4.63456e+06,12
288843,4.63576e+06,12
271648,4.63059e+06,12
289987,4.64157e+06,7
288212,4.64392e+06,12
292550,4.64251e+06,12
290157,4.64366e+06,12
292167,4.64214e+06,12
290678,4.62979e+06,12
292187,4.64218e+06,12
292177,4.64216e+06,12
290492,4.64089e+06,7
292212,4.64219e+06,12
290867,4.63865e+06,12
288351,4.64475e+06,12
288182,4.64393e+06,12
288185,4.64388e+06,12
288187,4.64392e+06,12
288192,4.64391e+06,12
288329,4.64481e+06,12
291866,4.64256e+06,12
291859,4.64256e+06,12
291862,4.64255e+06,12
291859,4.64255e+06,12
291891,4.64257e+06,12
291856,4.64256e+06,12
291904,4.64258e+06,12
291908,4.64258e+06,12
294355,4.64018e+06,11
291893,4.64257e+06,12
282454,4.64533e+06,12
290759,4.6415e+06,7
290766,4.64151e+06,7
290667,4.63756e+06,12
291048,4.64403e+06,12
290766,4.64152e+06,7
290767,4.64155e+06,7
273701,4.63064e+06,12
278723,4.63249e+06,12
284425,4.63192e+06,12
292401,4.64183e+06,12
291729,4.64215e+06,12
293790,4.64044e+06,12
290834,4.64279e+06,12
290731,4.6429e+06,12
293786,4.64045e+06,12
291985,4.64369e+06,12
291878,4.64107e+06,11
299204,4.64257e+06,12
286195,4.63453e+06,12
296723,4.64087e+06,10
295015,4.64664e+06,12
295068,4.64608e+06,12
294802,4.6482e+06,12
292716,4.64186e+06,12
293291,4.64744e+06,12
289109,4.63953e+06,10
289195,4.63988e+06,7
289262,4.63987e+06,7
289311,4.63977e+06,9
289314,4.63975e+06,9
291089,4.64412e+06,12
291066,4.64403e+06,12
291124,4.64473e+06,12
291079,4.64402e+06,12
289748,4.64183e+06,7
292237,4.64354e+06,12
292077,4.64313e+06,12
293257,4.64187e+06,12
292194,4.64214e+06,12
282928,4.64038e+06,12
276904,4.63231e+06,12
282490,4.63645e+06,12
291103,4.64246e+06,11
282286,4.66377e+06,12
286105,4.6507e+06,12
290602,4.64471e+06,12
282825,4.6545e+06,12
290395,4.64595e+06,12
290370,4.64608e+06,12
282899,4.65723e+06,12
297118,4.64183e+06,10
307261,4.64366e+06,12
294955,4.64272e+06,9
292209,4.63944e+06,12
292539,4.64292e+06,12
292520,4.64292e+06,12
292535,4.6429e+06,12
299847,4.63795e+06,12
289827,4.64311e+06,12
297433,4.63325e+06,12
291165,4.64026e+06,9
292634,4.64178e+06,12
291862,4.64255e+06,12
291855,4.64257e+06,12
291854,4.64256e+06,12
291859,4.64255e+06,12
291840,4.64255e+06,12
291848,4.64257e+06,12
291866,4.64255e+06,12
292272,4.63786e+06,12
293714,4.64534e+06,12
293710,4.64535e+06,12
293708,4.64534e+06,12
293803,4.63988e+06,12
293702,4.64534e+06,12
290878,4.64228e+06,11
290875,4.64227e+06,10
