x,y,SF
297555,4.64649e+06,12
293707,4.64219e+06,12
292221,4.63712e+06,12
294047,4.64035e+06,12
292519,4.64293e+06,12
291524,4.64158e+06,10
292069,4.64417e+06,12
294390,4.64309e+06,10
290896,4.6407e+06,7
291088,4.64155e+06,8
289945,4.6444e+06,12
292540,4.64291e+06,12
290016,4.64239e+06,9
291079,4.64207e+06,9
293496,4.64335e+06,12
290473,4.64063e+06,7
285790,4.64136e+06,12
294124,4.63904e+06,12
291718,4.64181e+06,12
290092,4.6424e+06,9
273998,4.63048e+06,12
290400,4.64134e+06,7
295384,4.64072e+06,8
292531,4.64294e+06,12
292705,4.64371e+06,12
293633,4.64081e+06,12
292349,4.64288e+06,12
290643,4.65099e+06,12
292524,4.64292e+06,12
288380,4.64277e+06,12
294410,4.64066e+06,10
290605,4.64141e+06,7
291562,4.64218e+06,12
293402,4.64093e+06,12
294221,4.64069e+06,11
294218,4.65041e+06,12
292069,4.64312e+06,12
289313,4.63986e+06,7
290838,4.64223e+06,10
288641,4.64332e+06,12
292316,4.64205e+06,12
291308,4.64239e+06,12
290347,4.64185e+06,8
290172,4.64263e+06,12
291940,4.6417e+06,12
282761,4.63287e+06,12
291202,4.64138e+06,10
291019,4.63905e+06,12
291118,4.64473e+06,12
290471,4.64232e+06,9
292841,4.64118e+06,12
292674,4.6418e+06,12
291117,4.64183e+06,10
291877,4.64164e+06,12
289353,4.64576e+06,12
290813,4.64227e+06,10
290425,4.64139e+06,7
290933,4.64228e+06,10
289247,4.64252e+06,11
292248,4.64195e+06,12
291123,4.64246e+06,12
288497,4.64154e+06,10
291030,4.64055e+06,7
293495,4.64956e+06,12
290504,4.64336e+06,12
287439,4.64122e+06,12
289946,4.6344e+06,12
291991,4.64372e+06,12
292342,4.64359e+06,12
291269,4.64461e+06,12
290268,4.63937e+06,10
292546,4.64253e+06,12
292177,4.64218e+06,12
291036,4.64113e+06,8
291983,4.64372e+06,12
291871,4.64257e+06,12
292516,4.64136e+06,12
288619,4.64159e+06,10
291780,4.64216e+06,12
