x,y,SF
292530,4.64291e+06,12
292534,4.64292e+06,12
292953,4.64184e+06,12
292533,4.64292e+06,12
292525,4.64289e+06,12
292521,4.64292e+06,12
292525,4.6429e+06,12
292525,4.64292e+06,12
292528,4.64292e+06,12
292518,4.6429e+06,12
292530,4.64291e+06,12
292525,4.64292e+06,12
292525,4.6429e+06,12
292539,4.64292e+06,12
290345,4.64038e+06,7
290397,4.6418e+06,7
289619,4.6379e+06,12
290361,4.64181e+06,7
290491,4.64064e+06,7
289945,4.64126e+06,7
289193,4.64253e+06,10
289169,4.64252e+06,10
289201,4.64252e+06,10
289179,4.64252e+06,10
289177,4.64252e+06,10
291304,4.65387e+06,12
304699,4.63716e+06,12
291827,4.65305e+06,12
290590,4.64694e+06,12
291307,4.65401e+06,12
292462,4.65145e+06,12
271474,4.63033e+06,12
290219,4.64679e+06,12
293146,4.63891e+06,12
291989,4.6437e+06,12
295761,4.64152e+06,7
291963,4.64371e+06,12
291994,4.64369e+06,12
291979,4.6437e+06,12
291973,4.6437e+06,12
288479,4.63643e+06,12
283860,4.63295e+06,12
290333,4.63945e+06,10
298332,4.64036e+06,12
297409,4.64168e+06,11
297550,4.64084e+06,10
298321,4.64043e+06,12
298354,4.64027e+06,12
292699,4.6418e+06,12
298453,4.632e+06,12
292671,4.64179e+06,12
292324,4.64205e+06,12
292674,4.64179e+06,12
292692,4.6418e+06,12
292299,4.64204e+06,12
290316,4.63765e+06,12
291070,4.64404e+06,12
291298,4.64495e+06,12
291054,4.64407e+06,12
291045,4.64406e+06,12
291059,4.64404e+06,12
289851,4.63856e+06,12
291072,4.64405e+06,12
290306,4.63963e+06,9
291066,4.64406e+06,12
291064,4.64404e+06,12
291066,4.64405e+06,12
291060,4.64405e+06,12
291837,4.64255e+06,12
291848,4.64254e+06,12
291856,4.64255e+06,12
291853,4.64255e+06,12
291855,4.64255e+06,12
291845,4.64256e+06,12
291821,4.64254e+06,12
291825,4.64254e+06,12
291825,4.64255e+06,12
289465,4.63811e+06,12
289833,4.63744e+06,12
289310,4.63976e+06,9
289320,4.63977e+06,9
289317,4.63976e+06,9
289331,4.63978e+06,9
289318,4.63977e+06,9
289329,4.63978e+06,9
285959,4.63447e+06,12
285854,4.63436e+06,12
285098,4.63365e+06,12
289576,4.63878e+06,11
289282,4.63877e+06,12
289824,4.63963e+06,9
285191,4.63342e+06,12
287494,4.64081e+06,12
290488,4.64086e+06,7
288228,4.63788e+06,12
285550,4.63405e+06,12
285072,4.63362e+06,12
292452,4.63974e+06,12
289452,4.63814e+06,12
291048,4.64403e+06,12
291065,4.64405e+06,12
291059,4.64405e+06,12
291062,4.64405e+06,12
291059,4.64405e+06,12
291068,4.64407e+06,12
291067,4.64404e+06,12
291062,4.64404e+06,12
295626,4.64556e+06,12
295607,4.64556e+06,12
295615,4.64556e+06,12
295638,4.64556e+06,12
296336,4.64577e+06,12
301411,4.64905e+06,12
304649,4.64951e+06,12
306871,4.65234e+06,12
286670,4.6417e+06,12
286683,4.64172e+06,12
286712,4.6417e+06,12
286723,4.64169e+06,12
286689,4.64169e+06,12
285520,4.64261e+06,12
