x,y,SF
289916,4.64111e+06,7
289580,4.64158e+06,7
288887,4.64369e+06,12
290913,4.64064e+06,7
286622,4.64549e+06,12
291857,4.64256e+06,12
290540,4.64231e+06,10
291045,4.64226e+06,10
290812,4.64228e+06,11
289046,4.64143e+06,8
291031,4.64193e+06,10
290923,4.64131e+06,7
291022,4.64095e+06,7
288187,4.64392e+06,12
294370,4.63891e+06,12
290812,4.64227e+06,11
290824,4.64227e+06,11
290113,4.6424e+06,9
292696,4.6413e+06,12
292699,4.64181e+06,12
292508,4.65152e+06,12
291724,4.64214e+06,12
291068,4.64198e+06,9
290487,4.64086e+06,7
292738,4.64184e+06,12
291997,4.6437e+06,12
291990,4.64371e+06,12
291848,4.64384e+06,12
290271,4.63962e+06,9
288007,4.6389e+06,12
288019,4.63886e+06,12
287837,4.63848e+06,12
290478,4.64066e+06,7
292673,4.6418e+06,12
290378,4.64181e+06,7
294586,4.64242e+06,9
292714,4.64233e+06,12
290368,4.64181e+06,7
289548,4.64227e+06,9
290318,4.64347e+06,12
290329,4.64421e+06,12
291270,4.6432e+06,12
292085,4.64174e+06,12
291072,4.64404e+06,12
293263,4.6395e+06,12
292364,4.642e+06,12
289172,4.64251e+06,10
293122,4.64066e+06,12
293416,4.64944e+06,12
289169,4.64252e+06,10
296754,4.64647e+06,12
291028,4.64096e+06,8
291134,4.64131e+06,9
273724,4.63067e+06,12
293108,4.64408e+06,12
291040,4.64173e+06,9
291092,4.64272e+06,12
289685,4.63844e+06,12
291734,4.64215e+06,12
292310,4.64206e+06,12
290625,4.64181e+06,8
289455,4.64312e+06,10
290264,4.6423e+06,10
296804,4.63798e+06,12
271955,4.63061e+06,12
290351,4.64181e+06,7
289944,4.6344e+06,12
289950,4.63442e+06,12
296674,4.64271e+06,8
289926,4.64088e+06,7
290092,4.64093e+06,7
289935,4.64088e+06,7
290155,4.6401e+06,7
288916,4.64304e+06,12
290818,4.64225e+06,11
290841,4.64227e+06,11
290370,4.64181e+06,7
286237,4.64166e+06,12
290327,4.642e+06,8
291016,4.64402e+06,12
290070,4.64239e+06,9
290929,4.64065e+06,7
289084,4.64182e+06,8
290847,4.64226e+06,11
291237,4.64229e+06,12
291062,4.64407e+06,12
286640,4.64484e+06,12
290852,4.64228e+06,11
290316,4.64186e+06,8
291629,4.64211e+06,12
290089,4.6409e+06,7
289653,4.64352e+06,12
289569,4.64159e+06,7
273695,4.63063e+06,12
291225,4.64129e+06,10
292476,4.64281e+06,12
289921,4.64326e+06,12
290841,4.64315e+06,12
295790,4.64627e+06,12
291814,4.6416e+06,12
285164,4.64157e+06,12
285430,4.64164e+06,12
286441,4.64211e+06,12
286703,4.6417e+06,12
285361,4.64175e+06,12
285426,4.64163e+06,12
286686,4.64171e+06,12
286073,4.64226e+06,12
291253,4.63956e+06,10
287521,4.6368e+06,12
289957,4.63442e+06,12
273694,4.63064e+06,12
292527,4.64292e+06,12
292331,4.64197e+06,12
291038,4.64135e+06,8
291649,4.64247e+06,12
290163,4.63677e+06,12
291383,4.64141e+06,9
292682,4.64178e+06,12
289439,4.64617e+06,12
290972,4.64133e+06,7
299778,4.63028e+06,12
291386,4.63852e+06,12
291977,4.6437e+06,12
299771,4.6303e+06,12
290742,4.6377e+06,12
294006,4.64698e+06,12
293995,4.64231e+06,11
291855,4.64255e+06,12
291721,4.64215e+06,12
