x,y,SF
288436,4.64142e+06,9
292253,4.64161e+06,12
290767,4.64228e+06,9
294964,4.64503e+06,12
292155,4.64171e+06,12
297996,4.64439e+06,12
293290,4.64339e+06,12
292311,4.64205e+06,12
291224,4.64139e+06,8
291317,4.64142e+06,10
292665,4.64105e+06,12
290274,4.64385e+06,12
292666,4.64104e+06,12
292225,4.64294e+06,12
292315,4.64206e+06,12
292302,4.64205e+06,12
292682,4.64104e+06,12
292674,4.64106e+06,12
295826,4.64056e+06,8
289236,4.64244e+06,10
292692,4.64372e+06,12
291645,4.63998e+06,12
292196,4.64342e+06,12
292566,4.64289e+06,12
291198,4.63956e+06,12
289357,4.64366e+06,12
292519,4.6429e+06,12
294391,4.64308e+06,12
292511,4.64289e+06,12
292824,4.64004e+06,12
292521,4.64293e+06,12
290671,4.6413e+06,7
291066,4.64404e+06,12
292528,4.64291e+06,12
292527,4.64292e+06,12
292495,4.64291e+06,12
289397,4.64154e+06,7
292524,4.64292e+06,12
288681,4.64255e+06,12
290618,4.63982e+06,8
290427,4.64597e+06,12
291228,4.64416e+06,12
292527,4.64291e+06,12
291983,4.64372e+06,12
287762,4.6344e+06,12
282984,4.63292e+06,12
290915,4.63884e+06,12
290355,4.64181e+06,7
290402,4.64574e+06,12
291617,4.64463e+06,12
282051,4.63278e+06,12
289362,4.6343e+06,12
290300,4.64195e+06,9
294959,4.63828e+06,12
290102,4.64246e+06,10
291682,4.64237e+06,11
291668,4.64282e+06,12
292727,4.64185e+06,12
291062,4.64403e+06,12
291029,4.64404e+06,12
291022,4.64402e+06,12
294529,4.64309e+06,9
292322,4.64205e+06,12
290425,4.64404e+06,12
291723,4.64457e+06,12
291098,4.64376e+06,12
285701,4.64487e+06,12
292133,4.64374e+06,12
289179,4.64252e+06,12
289181,4.64253e+06,12
291295,4.64318e+06,12
291687,4.64179e+06,12
295106,4.64269e+06,8
291562,4.64209e+06,12
291078,4.64359e+06,12
291488,4.6402e+06,12
272079,4.62987e+06,12
288319,4.63876e+06,12
288331,4.63874e+06,12
286691,4.64171e+06,12
290524,4.63962e+06,9
289362,4.63828e+06,12
289370,4.63479e+06,12
289753,4.64021e+06,7
292197,4.6419e+06,12
292985,4.64229e+06,12
