x,y,SF
290066,4.64094e+06,7
291326,4.64202e+06,11
291823,4.64254e+06,12
294117,4.64019e+06,12
290336,4.64187e+06,7
291308,4.63983e+06,10
290840,4.64226e+06,10
289625,4.64196e+06,7
290497,4.64063e+06,7
290237,4.6412e+06,7
291139,4.64326e+06,12
289265,4.64349e+06,12
290085,4.64152e+06,7
291245,4.64128e+06,8
290480,4.64139e+06,7
290461,4.64179e+06,8
289063,4.64182e+06,8
292189,4.6419e+06,12
291224,4.64229e+06,11
290854,4.6385e+06,12
290351,4.64183e+06,8
290357,4.64181e+06,8
291047,4.64169e+06,9
290067,4.64153e+06,7
290405,4.64182e+06,8
290497,4.64063e+06,7
290478,4.64062e+06,7
289314,4.63977e+06,9
291238,4.64125e+06,8
290676,4.64131e+06,7
291116,4.64123e+06,8
289672,4.63792e+06,12
291235,4.64129e+06,10
291578,4.6448e+06,12
291312,4.64201e+06,11
291209,4.6413e+06,9
290363,4.64185e+06,8
285749,4.64103e+06,12
291232,4.64129e+06,10
290469,4.64061e+06,7
290675,4.64128e+06,7
290224,4.63537e+06,12
291090,4.64136e+06,8
290341,4.64137e+06,7
290982,4.64228e+06,9
293427,4.64007e+06,12
294255,4.65072e+06,12
290340,4.64183e+06,7
283871,4.63294e+06,12
290840,4.63934e+06,11
288013,4.63926e+06,12
291325,4.64201e+06,11
290026,4.63992e+06,7
289832,4.64109e+06,7
291833,4.64106e+06,10
290631,4.64058e+06,7
290361,4.64179e+06,8
288360,4.63727e+06,12
290349,4.64183e+06,8
293706,4.64534e+06,12
291619,4.64102e+06,11
290370,4.64506e+06,12
291061,4.64404e+06,12
291362,4.64215e+06,12
292475,4.64314e+06,12
300340,4.63399e+06,12
290081,4.64154e+06,7
290149,4.64054e+06,7
286711,4.64173e+06,12
293776,4.64358e+06,12
291855,4.64255e+06,12
292718,4.64195e+06,12
290284,4.6413e+06,7
291938,4.64168e+06,12
292698,4.64182e+06,12
273690,4.63064e+06,12
290349,4.64181e+06,8
289621,4.64241e+06,10
292566,4.64299e+06,12
291573,4.64138e+06,12
305745,4.65029e+06,12
294728,4.63852e+06,12
289629,4.64056e+06,7
286681,4.64171e+06,12
286680,4.64171e+06,12
286679,4.64171e+06,12
287816,4.63773e+06,12
286699,4.64512e+06,12
291243,4.64227e+06,11
290814,4.64228e+06,9
286668,4.6417e+06,12
290671,4.64129e+06,7
290097,4.6409e+06,7
291171,4.64126e+06,8
290804,4.64227e+06,10
290896,4.6387e+06,12
287816,4.63883e+06,12
288213,4.64406e+06,12
289944,4.6344e+06,12
293136,4.64214e+06,12
291727,4.64282e+06,12
285735,4.63163e+06,12
289936,4.63439e+06,12
291629,4.63835e+06,12
294780,4.64793e+06,12
292097,4.64318e+06,12
289337,4.63432e+06,12
286987,4.63996e+06,12
295126,4.6427e+06,7
291526,4.64143e+06,10
294914,4.645e+06,12
291187,4.64138e+06,9
291507,4.64207e+06,11
291229,4.64129e+06,10
271817,4.63066e+06,12
292738,4.64186e+06,12
290682,4.64129e+06,7
292694,4.64179e+06,12
292581,4.64182e+06,12
288547,4.64274e+06,12
292599,4.64179e+06,12
290098,4.6409e+06,7
290504,4.6434e+06,12
290061,4.64091e+06,7
290088,4.64093e+06,7
289827,4.64137e+06,7
306379,4.65147e+06,12
293755,4.64172e+06,11
290852,4.64221e+06,10
290072,4.64238e+06,10
291523,4.64212e+06,11
289660,4.64173e+06,7
288492,4.64316e+06,12
290078,4.64241e+06,10
289914,4.64289e+06,12
293484,4.63996e+06,12
290493,4.64065e+06,7
292597,4.64622e+06,12
291988,4.64371e+06,12
291871,4.64257e+06,12
292445,4.64056e+06,12
290335,4.64335e+06,12
291870,4.64255e+06,12
291981,4.6437e+06,12
291991,4.64371e+06,12
291873,4.64256e+06,12
291726,4.64214e+06,12
287844,4.64386e+06,12
292545,4.64228e+06,12
294391,4.64308e+06,11
273713,4.63061e+06,12
291073,4.64405e+06,12
296944,4.63733e+06,12
291830,4.64255e+06,12
289861,4.64172e+06,7
282942,4.6406e+06,12
292547,4.64186e+06,12
290940,4.64121e+06,8
293330,4.64456e+06,12
291257,4.64063e+06,9
283760,4.63223e+06,12
289946,4.63439e+06,12
271612,4.63067e+06,12
273704,4.63065e+06,12
291978,4.64368e+06,12
290094,4.64514e+06,12
289620,4.6435e+06,12
292992,4.64327e+06,12
290506,4.64091e+06,7
291081,4.64196e+06,10
292159,4.64318e+06,12
290344,4.64063e+06,7
291870,4.64165e+06,12
294302,4.63903e+06,12
290762,4.6415e+06,8
293176,4.64057e+06,12
295184,4.63776e+06,12
290276,4.64201e+06,9
299726,4.63006e+06,12
290465,4.64063e+06,7
294082,4.64169e+06,10
297891,4.64099e+06,12
290088,4.64092e+06,7
293529,4.63846e+06,12
290621,4.63982e+06,9
290732,4.64132e+06,7
290354,4.64182e+06,8
290576,4.64159e+06,7
290574,4.64154e+06,7
290592,4.64158e+06,7
293670,4.63962e+06,12
290504,4.64137e+06,7
290554,4.64151e+06,7
289853,4.6424e+06,9
290585,4.64159e+06,7
290578,4.64158e+06,7
290591,4.6416e+06,7
290572,4.64156e+06,7
290574,4.64158e+06,7
290579,4.64158e+06,7
290588,4.64158e+06,7
290590,4.64158e+06,7
284351,4.6454e+06,12
300479,4.63599e+06,12
294381,4.64307e+06,11
271837,4.63066e+06,12
273690,4.63069e+06,12
273682,4.63069e+06,12
270231,4.62824e+06,12
289804,4.64175e+06,7
290686,4.64129e+06,7
286595,4.63448e+06,12
292327,4.64204e+06,12
290260,4.64091e+06,7
289715,4.64715e+06,12
299832,4.64056e+06,12
292318,4.64204e+06,12
290479,4.64386e+06,12
291223,4.64171e+06,9
291381,4.6411e+06,9
273680,4.63068e+06,12
291628,4.64463e+06,12
291641,4.64464e+06,12
283039,4.64043e+06,12
292319,4.64204e+06,12
289708,4.64355e+06,12
291229,4.64228e+06,10
271995,4.62812e+06,12
290448,4.64182e+06,8
290453,4.64138e+06,7
290360,4.6418e+06,8
291614,4.64209e+06,12
290392,4.6418e+06,8
289220,4.64209e+06,8
