x,y,SF
286659,4.64576e+06,12
295521,4.64253e+06,7
292529,4.64291e+06,12
295106,4.64267e+06,9
291087,4.64247e+06,12
287260,4.64156e+06,12
288904,4.64049e+06,7
288380,4.64178e+06,11
295622,4.64194e+06,7
295163,4.6427e+06,9
292522,4.64291e+06,12
291730,4.64215e+06,12
289851,4.64192e+06,7
290401,4.6418e+06,7
290612,4.63567e+06,12
289719,4.64185e+06,7
290790,4.6381e+06,12
292193,4.64215e+06,12
292205,4.64216e+06,12
291196,4.64129e+06,9
276751,4.63226e+06,12
290656,4.64133e+06,7
290063,4.64239e+06,10
295170,4.63355e+06,12
289542,4.63812e+06,12
292877,4.64262e+06,12
293728,4.64282e+06,12
291181,4.64212e+06,10
295936,4.6413e+06,7
290396,4.64181e+06,7
291502,4.64767e+06,12
290724,4.63933e+06,10
285535,4.62929e+06,12
290468,4.63899e+06,12
290563,4.63923e+06,10
290110,4.63462e+06,12
291650,4.64284e+06,12
291240,4.64199e+06,11
292336,4.64358e+06,12
271670,4.63073e+06,12
292775,4.64032e+06,12
292951,4.64227e+06,12
290418,4.63902e+06,11
292676,4.64179e+06,12
289806,4.6424e+06,10
290055,4.64239e+06,10
290184,4.64321e+06,12
291102,4.64317e+06,12
287580,4.64394e+06,12
291067,4.64405e+06,12
293264,4.63951e+06,12
290690,4.64131e+06,7
291841,4.64255e+06,12
293174,4.64195e+06,12
291014,4.64367e+06,12
271633,4.63066e+06,12
291757,4.64263e+06,12
291440,4.64206e+06,12
293336,4.64017e+06,12
290721,4.64118e+06,7
293324,4.6427e+06,12
291253,4.64199e+06,11
290840,4.64203e+06,9
290839,4.64247e+06,12
291673,4.64211e+06,12
291063,4.64135e+06,9
291727,4.64217e+06,11
290885,4.64225e+06,11
291070,4.64234e+06,12
303251,4.67889e+06,12
303253,4.67885e+06,12
303255,4.67885e+06,12
294902,4.63833e+06,12
294414,4.64031e+06,11
291833,4.64105e+06,10
293594,4.63963e+06,12
296523,4.63756e+06,12
293201,4.64045e+06,12
292068,4.64116e+06,12
293129,4.63889e+06,12
292156,4.6392e+06,12
291736,4.64216e+06,12
291287,4.64239e+06,11
291284,4.6424e+06,11
291096,4.64246e+06,12
292467,4.64161e+06,12
296152,4.64255e+06,7
290600,4.64134e+06,7
288197,4.64392e+06,12
294383,4.64307e+06,12
291017,4.64058e+06,7
292515,4.64429e+06,12
289727,4.64792e+06,12
285133,4.64393e+06,12
290926,4.64564e+06,12
282141,4.64586e+06,12
293325,4.64015e+06,12
292184,4.64214e+06,12
290515,4.64136e+06,7
289331,4.64717e+06,12
294507,4.64676e+06,12
288196,4.64392e+06,12
292527,4.64291e+06,12
290037,4.64235e+06,9
292176,4.64216e+06,12
292523,4.6429e+06,12
292904,4.64389e+06,12
295996,4.63897e+06,12
293537,4.64274e+06,12
290758,4.64151e+06,7
290878,4.63868e+06,11
290585,4.64156e+06,7
292378,4.64198e+06,12
292675,4.64179e+06,12
292668,4.64181e+06,12
290611,4.63902e+06,12
295594,4.64556e+06,12
291729,4.64216e+06,12
290287,4.64464e+06,12
289567,4.6426e+06,12
291350,4.64203e+06,11
290694,4.64131e+06,7
290503,4.64214e+06,9
291653,4.64282e+06,12
290649,4.64145e+06,7
295135,4.64527e+06,12
289721,4.64185e+06,7
291747,4.64184e+06,12
291197,4.6414e+06,10
290143,4.64009e+06,7
287687,4.64357e+06,12
290291,4.64223e+06,10
291841,4.64255e+06,12
291668,4.64213e+06,12
292238,4.63892e+06,12
291848,4.64256e+06,12
281867,4.65519e+06,12
290575,4.64476e+06,12
292887,4.64614e+06,12
291062,4.64404e+06,12
291837,4.64255e+06,12
291829,4.64255e+06,12
289084,4.643e+06,12
291828,4.64255e+06,12
291082,4.64404e+06,12
292858,4.64054e+06,12
300610,4.63771e+06,12
299703,4.63634e+06,12
271613,4.63065e+06,12
271619,4.63066e+06,12
292697,4.6437e+06,12
292292,4.62667e+06,12
294912,4.64402e+06,12
295676,4.64124e+06,7
290920,4.64597e+06,12
292522,4.64291e+06,12
287838,4.63445e+06,12
295826,4.64142e+06,7
291812,4.64255e+06,12
290361,4.63723e+06,12
294129,4.65029e+06,12
293984,4.64244e+06,11
295165,4.64277e+06,9
295135,4.64276e+06,9
295118,4.64272e+06,9
295147,4.6427e+06,9
294112,4.64118e+06,10
294017,4.64101e+06,12
293537,4.6421e+06,12
295125,4.64275e+06,9
295068,4.64276e+06,10
293424,4.64102e+06,12
295065,4.64287e+06,7
295139,4.6427e+06,9
295635,4.6421e+06,7
293036,4.6426e+06,12
292691,4.64371e+06,12
290853,4.63592e+06,12
290061,4.64239e+06,10
292522,4.64291e+06,12
291069,4.64403e+06,12
291769,4.63931e+06,12
293555,4.64025e+06,12
292220,4.6434e+06,12
271654,4.63059e+06,12
291183,4.64131e+06,9
271600,4.63062e+06,12
291287,4.6414e+06,9
291858,4.64255e+06,12
291837,4.64257e+06,12
271656,4.63062e+06,12
291818,4.64256e+06,12
291847,4.64256e+06,12
291858,4.64256e+06,12
272069,4.63034e+06,12
292249,4.63883e+06,12
296637,4.64332e+06,10
